timestamp_utc,bid,ask,spread_usd_oz,spread_pips,market_open
2026-07-16 00:04:16,4057.42,4057.47,0.050,5.0,1
2026-07-16 00:04:21,4057.46,4057.54,0.080,8.0,1
2026-07-16 00:04:26,4057.08,4057.18,0.100,10.0,1
2026-07-16 00:04:31,4056.96,4057.06,0.100,10.0,1
2026-07-16 00:04:36,4057.07,4057.15,0.080,8.0,1
2026-07-16 00:04:41,4057.33,4057.40,0.070,7.0,1
2026-07-16 00:04:46,4057.98,4058.10,0.120,12.0,1
2026-07-16 00:04:51,4057.69,4057.81,0.120,12.0,1
2026-07-16 00:04:56,4057.73,4057.81,0.080,8.0,1
2026-07-16 00:05:01,4057.98,4058.05,0.070,7.0,1
2026-07-16 00:05:06,4057.87,4057.99,0.120,12.0,1
2026-07-16 00:05:11,4057.40,4057.52,0.120,12.0,1
2026-07-16 00:05:16,4057.39,4057.45,0.060,6.0,1
2026-07-16 00:05:21,4057.64,4057.69,0.050,5.0,1
2026-07-16 00:05:26,4057.61,4057.66,0.050,5.0,1
2026-07-16 00:05:31,4057.32,4057.37,0.050,5.0,1
2026-07-16 00:05:36,4057.29,4057.34,0.050,5.0,1
2026-07-16 00:05:41,4056.76,4056.88,0.120,12.0,1
2026-07-16 00:05:46,4056.91,4056.97,0.060,6.0,1
2026-07-16 00:05:51,4057.07,4057.12,0.050,5.0,1
2026-07-16 00:05:56,4056.90,4056.95,0.050,5.0,1
2026-07-16 00:06:01,4056.92,4056.97,0.050,5.0,1
2026-07-16 00:06:06,4057.00,4057.06,0.060,6.0,1
2026-07-16 00:06:11,4057.09,4057.14,0.050,5.0,1
2026-07-16 00:06:16,4056.84,4056.90,0.060,6.0,1
2026-07-16 00:06:21,4056.92,4056.99,0.070,7.0,1
2026-07-16 00:06:26,4057.11,4057.19,0.080,8.0,1
2026-07-16 00:06:31,4057.09,4057.17,0.080,8.0,1
2026-07-16 00:06:36,4056.32,4056.44,0.120,12.0,1
2026-07-16 00:06:41,4056.92,4057.04,0.120,12.0,1
2026-07-16 00:06:46,4056.61,4056.73,0.120,12.0,1
2026-07-16 00:06:51,4056.93,4057.03,0.100,10.0,1
2026-07-16 00:06:56,4056.76,4056.84,0.080,8.0,1
2026-07-16 00:07:01,4057.02,4057.10,0.080,8.0,1
2026-07-16 00:07:06,4056.99,4057.10,0.110,11.0,1
2026-07-16 00:07:11,4057.07,4057.16,0.090,9.0,1
2026-07-16 00:07:16,4057.19,4057.24,0.050,5.0,1
2026-07-16 00:07:21,4056.28,4056.40,0.120,12.0,1
2026-07-16 00:07:26,4055.54,4055.66,0.120,12.0,1
2026-07-16 00:07:31,4055.85,4055.97,0.120,12.0,1
2026-07-16 00:07:36,4055.59,4055.69,0.100,10.0,1
2026-07-16 00:07:41,4055.80,4055.92,0.120,12.0,1
2026-07-16 00:07:46,4055.77,4055.82,0.050,5.0,1
2026-07-16 00:07:51,4055.72,4055.78,0.060,6.0,1
2026-07-16 00:07:56,4055.84,4055.89,0.050,5.0,1
2026-07-16 00:08:01,4055.65,4055.71,0.060,6.0,1
2026-07-16 00:08:06,4055.72,4055.84,0.120,12.0,1
2026-07-16 00:08:11,4055.71,4055.82,0.110,11.0,1
2026-07-16 00:08:16,4055.68,4055.73,0.050,5.0,1
2026-07-16 00:08:21,4055.38,4055.50,0.120,12.0,1
2026-07-16 00:08:26,4055.45,4055.57,0.120,12.0,1
2026-07-16 00:08:31,4055.53,4055.61,0.080,8.0,1
2026-07-16 00:08:36,4055.40,4055.45,0.050,5.0,1
2026-07-16 00:08:41,4055.36,4055.41,0.050,5.0,1
2026-07-16 00:08:46,4055.34,4055.39,0.050,5.0,1
2026-07-16 00:08:51,4055.36,4055.41,0.050,5.0,1
2026-07-16 00:08:56,4055.33,4055.45,0.120,12.0,1
2026-07-16 00:09:01,4055.45,4055.50,0.050,5.0,1
2026-07-16 00:09:06,4055.34,4055.44,0.100,10.0,1
2026-07-16 00:09:11,4055.43,4055.55,0.120,12.0,1
2026-07-16 00:09:16,4055.70,4055.82,0.120,12.0,1
2026-07-16 00:09:21,4056.25,4056.37,0.120,12.0,1
2026-07-16 00:09:26,4056.21,4056.33,0.120,12.0,1
2026-07-16 00:09:31,4056.04,4056.12,0.080,8.0,1
2026-07-16 00:09:36,4056.10,4056.15,0.050,5.0,1
2026-07-16 00:09:41,4055.95,4056.00,0.050,5.0,1
2026-07-16 00:09:46,4055.73,4055.78,0.050,5.0,1
2026-07-16 00:09:51,4055.45,4055.57,0.120,12.0,1
2026-07-16 00:09:56,4055.55,4055.65,0.100,10.0,1
2026-07-16 00:10:01,4055.77,4055.89,0.120,12.0,1
2026-07-16 00:10:06,4055.20,4055.32,0.120,12.0,1
2026-07-16 00:10:11,4055.08,4055.16,0.080,8.0,1
2026-07-16 00:10:16,4055.34,4055.44,0.100,10.0,1
2026-07-16 00:10:21,4055.34,4055.43,0.090,9.0,1
2026-07-16 00:10:26,4055.70,4055.82,0.120,12.0,1
2026-07-16 00:10:31,4055.38,4055.50,0.120,12.0,1
2026-07-16 00:10:36,4055.36,4055.41,0.050,5.0,1
2026-07-16 00:10:41,4055.39,4055.44,0.050,5.0,1
2026-07-16 00:10:46,4055.31,4055.36,0.050,5.0,1
2026-07-16 00:10:51,4055.29,4055.41,0.120,12.0,1
2026-07-16 00:10:56,4055.40,4055.50,0.100,10.0,1
2026-07-16 00:11:01,4055.25,4055.34,0.090,9.0,1
2026-07-16 00:11:06,4055.54,4055.66,0.120,12.0,1
2026-07-16 00:11:11,4055.64,4055.69,0.050,5.0,1
2026-07-16 00:11:16,4055.66,4055.71,0.050,5.0,1
2026-07-16 00:11:21,4055.50,4055.62,0.120,12.0,1
2026-07-16 00:11:26,4055.53,4055.65,0.120,12.0,1
2026-07-16 00:11:31,4055.50,4055.58,0.080,8.0,1
2026-07-16 00:11:36,4055.84,4055.93,0.090,9.0,1
2026-07-16 00:11:41,4055.83,4055.88,0.050,5.0,1
2026-07-16 00:11:46,4055.57,4055.69,0.120,12.0,1
2026-07-16 00:11:51,4055.55,4055.61,0.060,6.0,1
2026-07-16 00:11:56,4055.45,4055.50,0.050,5.0,1
2026-07-16 00:12:01,4055.53,4055.62,0.090,9.0,1
2026-07-16 00:12:06,4055.76,4055.88,0.120,12.0,1
2026-07-16 00:12:11,4055.20,4055.32,0.120,12.0,1
2026-07-16 00:12:16,4055.40,4055.51,0.110,11.0,1
2026-07-16 00:12:21,4055.34,4055.39,0.050,5.0,1
2026-07-16 00:12:26,4055.57,4055.65,0.080,8.0,1
2026-07-16 00:12:31,4055.62,4055.68,0.060,6.0,1
2026-07-16 00:12:36,4055.45,4055.52,0.070,7.0,1
2026-07-16 00:12:41,4055.46,4055.51,0.050,5.0,1
2026-07-16 00:12:46,4055.68,4055.80,0.120,12.0,1
2026-07-16 00:12:51,4055.46,4055.58,0.120,12.0,1
2026-07-16 00:12:56,4055.37,4055.48,0.110,11.0,1
2026-07-16 00:13:01,4055.46,4055.54,0.080,8.0,1
2026-07-16 00:13:06,4055.64,4055.70,0.060,6.0,1
2026-07-16 00:13:11,4055.59,4055.64,0.050,5.0,1
2026-07-16 00:13:16,4055.62,4055.67,0.050,5.0,1
2026-07-16 00:13:21,4055.72,4055.80,0.080,8.0,1
2026-07-16 00:13:26,4055.75,4055.87,0.120,12.0,1
2026-07-16 00:13:31,4056.00,4056.12,0.120,12.0,1
2026-07-16 00:13:36,4055.94,4055.99,0.050,5.0,1
2026-07-16 00:13:41,4055.96,4056.01,0.050,5.0,1
2026-07-16 00:13:46,4056.04,4056.09,0.050,5.0,1
2026-07-16 00:13:51,4056.22,4056.34,0.120,12.0,1
2026-07-16 00:13:56,4056.14,4056.26,0.120,12.0,1
2026-07-16 00:14:01,4056.24,4056.36,0.120,12.0,1
2026-07-16 00:14:06,4056.96,4057.08,0.120,12.0,1
2026-07-16 00:14:11,4056.97,4057.09,0.120,12.0,1
2026-07-16 00:14:16,4056.69,4056.81,0.120,12.0,1
2026-07-16 00:14:21,4056.87,4056.92,0.050,5.0,1
2026-07-16 00:14:26,4057.03,4057.08,0.050,5.0,1
2026-07-16 00:14:31,4057.06,4057.11,0.050,5.0,1
2026-07-16 00:14:36,4056.71,4056.83,0.120,12.0,1
2026-07-16 00:14:41,4056.49,4056.61,0.120,12.0,1
2026-07-16 00:14:46,4056.47,4056.57,0.100,10.0,1
2026-07-16 00:14:51,4056.55,4056.60,0.050,5.0,1
2026-07-16 00:14:56,4056.59,4056.64,0.050,5.0,1
2026-07-16 00:15:01,4056.28,4056.40,0.120,12.0,1
2026-07-16 00:15:06,4056.59,4056.71,0.120,12.0,1
2026-07-16 00:15:11,4056.73,4056.85,0.120,12.0,1
2026-07-16 00:15:16,4057.01,4057.13,0.120,12.0,1
2026-07-16 00:15:21,4057.27,4057.38,0.110,11.0,1
2026-07-16 00:15:26,4057.33,4057.41,0.080,8.0,1
2026-07-16 00:15:31,4057.29,4057.34,0.050,5.0,1
2026-07-16 00:15:36,4057.13,4057.21,0.080,8.0,1
2026-07-16 00:15:41,4057.10,4057.15,0.050,5.0,1
2026-07-16 00:15:46,4057.15,4057.20,0.050,5.0,1
2026-07-16 00:15:51,4057.09,4057.14,0.050,5.0,1
2026-07-16 00:15:56,4057.14,4057.22,0.080,8.0,1
2026-07-16 00:16:01,4057.36,4057.42,0.060,6.0,1
2026-07-16 00:16:06,4056.77,4056.89,0.120,12.0,1
2026-07-16 00:16:11,4056.90,4057.02,0.120,12.0,1
2026-07-16 00:16:16,4056.76,4056.86,0.100,10.0,1
2026-07-16 00:16:21,4056.67,4056.74,0.070,7.0,1
2026-07-16 00:16:26,4056.66,4056.74,0.080,8.0,1
2026-07-16 00:16:31,4056.57,4056.62,0.050,5.0,1
2026-07-16 00:16:36,4056.39,4056.48,0.090,9.0,1
2026-07-16 00:16:41,4056.38,4056.43,0.050,5.0,1
2026-07-16 00:16:46,4056.38,4056.44,0.060,6.0,1
2026-07-16 00:16:51,4056.18,4056.26,0.080,8.0,1
2026-07-16 00:16:56,4056.38,4056.43,0.050,5.0,1
2026-07-16 00:17:01,4056.45,4056.50,0.050,5.0,1
2026-07-16 00:17:06,4056.14,4056.21,0.070,7.0,1
2026-07-16 00:17:11,4056.23,4056.29,0.060,6.0,1
2026-07-16 00:17:16,4056.58,4056.68,0.100,10.0,1
2026-07-16 00:17:21,4056.61,4056.66,0.050,5.0,1
2026-07-16 00:17:26,4056.61,4056.66,0.050,5.0,1
2026-07-16 00:17:31,4056.94,4057.05,0.110,11.0,1
2026-07-16 00:17:36,4057.28,4057.40,0.120,12.0,1
2026-07-16 00:17:41,4057.13,4057.25,0.120,12.0,1
2026-07-16 00:17:46,4056.91,4057.01,0.100,10.0,1
2026-07-16 00:17:51,4056.46,4056.58,0.120,12.0,1
2026-07-16 00:17:56,4056.47,4056.57,0.100,10.0,1
2026-07-16 00:18:01,4056.61,4056.73,0.120,12.0,1
2026-07-16 00:18:06,4056.78,4056.87,0.090,9.0,1
2026-07-16 00:18:11,4056.80,4056.89,0.090,9.0,1
2026-07-16 00:18:16,4056.91,4056.96,0.050,5.0,1
2026-07-16 00:18:21,4056.93,4057.02,0.090,9.0,1
2026-07-16 00:18:26,4056.93,4056.98,0.050,5.0,1
2026-07-16 00:18:31,4056.92,4056.98,0.060,6.0,1
2026-07-16 00:18:36,4056.72,4056.79,0.070,7.0,1
2026-07-16 00:18:41,4056.96,4057.01,0.050,5.0,1
2026-07-16 00:18:46,4056.94,4057.06,0.120,12.0,1
2026-07-16 00:18:51,4056.07,4056.19,0.120,12.0,1
2026-07-16 00:18:56,4056.03,4056.15,0.120,12.0,1
2026-07-16 00:19:01,4056.17,4056.28,0.110,11.0,1
2026-07-16 00:19:06,4056.06,4056.14,0.080,8.0,1
2026-07-16 00:19:11,4056.71,4056.83,0.120,12.0,1
2026-07-16 00:19:16,4057.18,4057.30,0.120,12.0,1
2026-07-16 00:19:21,4057.08,4057.19,0.110,11.0,1
2026-07-16 00:19:26,4056.45,4056.57,0.120,12.0,1
2026-07-16 00:19:31,4056.44,4056.56,0.120,12.0,1
2026-07-16 00:19:36,4056.64,4056.76,0.120,12.0,1
2026-07-16 00:19:41,4056.68,4056.79,0.110,11.0,1
2026-07-16 00:19:46,4056.40,4056.48,0.080,8.0,1
2026-07-16 00:19:51,4056.55,4056.65,0.100,10.0,1
2026-07-16 00:19:56,4056.83,4056.93,0.100,10.0,1
2026-07-16 00:20:01,4056.94,4057.01,0.070,7.0,1
2026-07-16 00:20:06,4056.24,4056.36,0.120,12.0,1
2026-07-16 00:20:11,4055.49,4055.60,0.110,11.0,1
2026-07-16 00:20:16,4055.20,4055.31,0.110,11.0,1
2026-07-16 00:20:21,4055.61,4055.71,0.100,10.0,1
2026-07-16 00:20:26,4055.64,4055.72,0.080,8.0,1
2026-07-16 00:20:31,4055.88,4055.96,0.080,8.0,1
2026-07-16 00:20:36,4056.32,4056.38,0.060,6.0,1
2026-07-16 00:20:41,4056.33,4056.38,0.050,5.0,1
2026-07-16 00:20:46,4056.12,4056.18,0.060,6.0,1
2026-07-16 00:20:51,4056.48,4056.53,0.050,5.0,1
2026-07-16 00:20:56,4057.07,4057.18,0.110,11.0,1
2026-07-16 00:21:01,4057.13,4057.22,0.090,9.0,1
2026-07-16 00:21:06,4056.83,4056.93,0.100,10.0,1
2026-07-16 00:21:11,4057.04,4057.15,0.110,11.0,1
2026-07-16 00:21:16,4056.99,4057.07,0.080,8.0,1
2026-07-16 00:21:21,4056.80,4056.85,0.050,5.0,1
2026-07-16 00:21:26,4056.63,4056.68,0.050,5.0,1
2026-07-16 00:21:31,4056.57,4056.62,0.050,5.0,1
2026-07-16 00:21:36,4056.34,4056.42,0.080,8.0,1
2026-07-16 00:21:41,4056.31,4056.38,0.070,7.0,1
2026-07-16 00:21:46,4056.52,4056.62,0.100,10.0,1
2026-07-16 00:21:51,4056.67,4056.79,0.120,12.0,1
2026-07-16 00:21:56,4057.15,4057.27,0.120,12.0,1
2026-07-16 00:22:01,4057.01,4057.13,0.120,12.0,1
2026-07-16 00:22:06,4056.98,4057.06,0.080,8.0,1
2026-07-16 00:22:11,4057.00,4057.05,0.050,5.0,1
2026-07-16 00:22:16,4057.46,4057.54,0.080,8.0,1
2026-07-16 00:22:21,4058.72,4058.84,0.120,12.0,1
2026-07-16 00:22:26,4058.44,4058.56,0.120,12.0,1
2026-07-16 00:22:31,4058.59,4058.71,0.120,12.0,1
2026-07-16 00:22:36,4058.93,4059.03,0.100,10.0,1
2026-07-16 00:22:41,4058.96,4059.08,0.120,12.0,1
2026-07-16 00:22:46,4059.64,4059.72,0.080,8.0,1
2026-07-16 00:22:51,4059.72,4059.80,0.080,8.0,1
2026-07-16 00:22:56,4059.51,4059.58,0.070,7.0,1
2026-07-16 00:23:01,4059.00,4059.06,0.060,6.0,1
2026-07-16 00:23:06,4059.46,4059.53,0.070,7.0,1
2026-07-16 00:23:11,4059.73,4059.80,0.070,7.0,1
2026-07-16 00:23:16,4059.99,4060.06,0.070,7.0,1
2026-07-16 00:23:21,4059.76,4059.81,0.050,5.0,1
2026-07-16 00:23:26,4059.90,4059.95,0.050,5.0,1
2026-07-16 00:23:31,4059.60,4059.72,0.120,12.0,1
2026-07-16 00:23:36,4059.62,4059.73,0.110,11.0,1
2026-07-16 00:23:41,4059.66,4059.71,0.050,5.0,1
2026-07-16 00:23:46,4059.86,4059.91,0.050,5.0,1
2026-07-16 00:23:51,4060.01,4060.06,0.050,5.0,1
2026-07-16 00:23:56,4060.22,4060.27,0.050,5.0,1
2026-07-16 00:24:01,4059.98,4060.06,0.080,8.0,1
2026-07-16 00:24:06,4059.93,4059.98,0.050,5.0,1
2026-07-16 00:24:11,4059.95,4060.00,0.050,5.0,1
2026-07-16 00:24:16,4059.68,4059.78,0.100,10.0,1
2026-07-16 00:24:21,4059.84,4059.93,0.090,9.0,1
2026-07-16 00:24:26,4059.90,4059.98,0.080,8.0,1
2026-07-16 00:24:31,4059.94,4060.00,0.060,6.0,1
2026-07-16 00:24:36,4059.97,4060.03,0.060,6.0,1
2026-07-16 00:24:41,4059.59,4059.64,0.050,5.0,1
2026-07-16 00:24:46,4059.58,4059.70,0.120,12.0,1
2026-07-16 00:24:51,4059.35,4059.44,0.090,9.0,1
2026-07-16 00:24:56,4058.78,4058.90,0.120,12.0,1
2026-07-16 00:25:01,4058.46,4058.58,0.120,12.0,1
2026-07-16 00:25:06,4058.62,4058.73,0.110,11.0,1
2026-07-16 00:25:11,4058.27,4058.39,0.120,12.0,1
2026-07-16 00:25:16,4058.67,4058.79,0.120,12.0,1
2026-07-16 00:25:21,4058.70,4058.78,0.080,8.0,1
2026-07-16 00:25:26,4058.97,4059.04,0.070,7.0,1
2026-07-16 00:25:31,4059.22,4059.27,0.050,5.0,1
2026-07-16 00:25:36,4059.48,4059.60,0.120,12.0,1
2026-07-16 00:25:41,4059.50,4059.57,0.070,7.0,1
2026-07-16 00:25:46,4059.51,4059.56,0.050,5.0,1
2026-07-16 00:25:51,4059.59,4059.64,0.050,5.0,1
2026-07-16 00:25:56,4059.69,4059.74,0.050,5.0,1
2026-07-16 00:26:01,4059.97,4060.09,0.120,12.0,1
2026-07-16 00:26:06,4059.14,4059.26,0.120,12.0,1
2026-07-16 00:26:11,4059.14,4059.26,0.120,12.0,1
2026-07-16 00:26:16,4059.07,4059.14,0.070,7.0,1
2026-07-16 00:26:21,4059.02,4059.07,0.050,5.0,1
2026-07-16 00:26:26,4059.28,4059.40,0.120,12.0,1
2026-07-16 00:26:31,4059.68,4059.74,0.060,6.0,1
2026-07-16 00:26:36,4059.62,4059.67,0.050,5.0,1
2026-07-16 00:26:41,4059.42,4059.50,0.080,8.0,1
2026-07-16 00:26:46,4059.69,4059.81,0.120,12.0,1
2026-07-16 00:26:51,4059.68,4059.80,0.120,12.0,1
2026-07-16 00:26:56,4059.40,4059.52,0.120,12.0,1
2026-07-16 00:27:01,4059.30,4059.38,0.080,8.0,1
2026-07-16 00:27:06,4059.45,4059.51,0.060,6.0,1
2026-07-16 00:27:11,4058.92,4059.04,0.120,12.0,1
2026-07-16 00:27:16,4058.97,4059.06,0.090,9.0,1
2026-07-16 00:27:21,4058.83,4058.95,0.120,12.0,1
2026-07-16 00:27:26,4058.91,4058.99,0.080,8.0,1
2026-07-16 00:27:31,4058.71,4058.83,0.120,12.0,1
2026-07-16 00:27:36,4058.60,4058.72,0.120,12.0,1
2026-07-16 00:27:41,4057.88,4058.00,0.120,12.0,1
2026-07-16 00:27:46,4057.99,4058.11,0.120,12.0,1
2026-07-16 00:27:51,4058.19,4058.27,0.080,8.0,1
2026-07-16 00:27:56,4058.19,4058.24,0.050,5.0,1
2026-07-16 00:28:01,4058.18,4058.23,0.050,5.0,1
2026-07-16 00:28:06,4058.41,4058.46,0.050,5.0,1
2026-07-16 00:28:11,4058.38,4058.47,0.090,9.0,1
2026-07-16 00:28:16,4058.56,4058.61,0.050,5.0,1
2026-07-16 00:28:21,4058.85,4058.91,0.060,6.0,1
2026-07-16 00:28:26,4058.58,4058.63,0.050,5.0,1
2026-07-16 00:28:31,4058.64,4058.73,0.090,9.0,1
2026-07-16 00:28:36,4058.67,4058.72,0.050,5.0,1
2026-07-16 00:28:41,4058.87,4058.92,0.050,5.0,1
2026-07-16 00:28:46,4058.95,4059.00,0.050,5.0,1
2026-07-16 00:28:51,4059.42,4059.50,0.080,8.0,1
2026-07-16 00:28:56,4059.65,4059.71,0.060,6.0,1
2026-07-16 00:29:01,4059.76,4059.86,0.100,10.0,1
2026-07-16 00:29:06,4059.72,4059.80,0.080,8.0,1
2026-07-16 00:29:11,4059.74,4059.79,0.050,5.0,1
2026-07-16 00:29:16,4059.74,4059.79,0.050,5.0,1
2026-07-16 00:29:21,4059.50,4059.62,0.120,12.0,1
2026-07-16 00:29:26,4059.39,4059.51,0.120,12.0,1
2026-07-16 00:29:31,4059.06,4059.18,0.120,12.0,1
2026-07-16 00:29:36,4059.03,4059.14,0.110,11.0,1
2026-07-16 00:29:41,4058.74,4058.82,0.080,8.0,1
2026-07-16 00:29:46,4058.58,4058.68,0.100,10.0,1
2026-07-16 00:29:51,4058.49,4058.54,0.050,5.0,1
2026-07-16 00:29:56,4058.47,4058.52,0.050,5.0,1
2026-07-16 00:30:01,4058.57,4058.62,0.050,5.0,1
2026-07-16 00:30:06,4058.48,4058.53,0.050,5.0,1
2026-07-16 00:30:11,4058.74,4058.85,0.110,11.0,1
2026-07-16 00:30:16,4059.09,4059.21,0.120,12.0,1
2026-07-16 00:30:21,4059.22,4059.34,0.120,12.0,1
2026-07-16 00:30:26,4059.83,4059.95,0.120,12.0,1
2026-07-16 00:30:31,4059.44,4059.54,0.100,10.0,1
2026-07-16 00:30:36,4059.42,4059.54,0.120,12.0,1
2026-07-16 00:30:41,4059.33,4059.38,0.050,5.0,1
2026-07-16 00:30:46,4059.98,4060.10,0.120,12.0,1
2026-07-16 00:30:51,4060.03,4060.11,0.080,8.0,1
2026-07-16 00:30:56,4059.88,4060.00,0.120,12.0,1
2026-07-16 00:31:01,4060.46,4060.58,0.120,12.0,1
2026-07-16 00:31:06,4060.49,4060.61,0.120,12.0,1
2026-07-16 00:31:11,4060.26,4060.38,0.120,12.0,1
2026-07-16 00:31:16,4060.29,4060.41,0.120,12.0,1
2026-07-16 00:31:21,4060.27,4060.32,0.050,5.0,1
2026-07-16 00:31:26,4060.31,4060.36,0.050,5.0,1
2026-07-16 00:31:31,4059.88,4060.00,0.120,12.0,1
2026-07-16 00:31:36,4060.28,4060.40,0.120,12.0,1
2026-07-16 00:31:41,4060.26,4060.31,0.050,5.0,1
2026-07-16 00:31:46,4060.34,4060.39,0.050,5.0,1
2026-07-16 00:31:51,4060.34,4060.39,0.050,5.0,1
2026-07-16 00:31:56,4060.58,4060.70,0.120,12.0,1
2026-07-16 00:32:01,4059.99,4060.11,0.120,12.0,1
2026-07-16 00:32:06,4060.05,4060.15,0.100,10.0,1
2026-07-16 00:32:11,4060.17,4060.22,0.050,5.0,1
2026-07-16 00:32:16,4059.74,4059.86,0.120,12.0,1
2026-07-16 00:32:21,4059.28,4059.40,0.120,12.0,1
2026-07-16 00:32:26,4058.79,4058.91,0.120,12.0,1
2026-07-16 00:32:31,4059.03,4059.15,0.120,12.0,1
2026-07-16 00:32:36,4059.06,4059.11,0.050,5.0,1
2026-07-16 00:32:41,4059.44,4059.54,0.100,10.0,1
2026-07-16 00:32:46,4059.61,4059.66,0.050,5.0,1
2026-07-16 00:32:51,4059.40,4059.46,0.060,6.0,1
2026-07-16 00:32:56,4059.50,4059.55,0.050,5.0,1
2026-07-16 00:33:01,4059.34,4059.39,0.050,5.0,1
2026-07-16 00:33:06,4059.26,4059.31,0.050,5.0,1
2026-07-16 00:33:11,4059.46,4059.54,0.080,8.0,1
2026-07-16 00:33:16,4059.36,4059.48,0.120,12.0,1
2026-07-16 00:33:21,4059.86,4059.98,0.120,12.0,1
2026-07-16 00:33:26,4060.12,4060.21,0.090,9.0,1
2026-07-16 00:33:31,4060.25,4060.30,0.050,5.0,1
2026-07-16 00:33:36,4060.10,4060.22,0.120,12.0,1
2026-07-16 00:33:41,4060.36,4060.48,0.120,12.0,1
2026-07-16 00:33:46,4060.35,4060.40,0.050,5.0,1
2026-07-16 00:33:51,4060.08,4060.20,0.120,12.0,1
2026-07-16 00:33:56,4059.66,4059.78,0.120,12.0,1
2026-07-16 00:34:01,4059.68,4059.80,0.120,12.0,1
2026-07-16 00:34:06,4059.82,4059.94,0.120,12.0,1
2026-07-16 00:34:11,4060.05,4060.13,0.080,8.0,1
2026-07-16 00:34:16,4059.53,4059.64,0.110,11.0,1
2026-07-16 00:34:21,4059.55,4059.60,0.050,5.0,1
2026-07-16 00:34:26,4059.47,4059.53,0.060,6.0,1
2026-07-16 00:34:31,4059.46,4059.51,0.050,5.0,1
2026-07-16 00:34:36,4059.34,4059.39,0.050,5.0,1
2026-07-16 00:34:41,4059.95,4060.07,0.120,12.0,1
2026-07-16 00:34:46,4060.30,4060.42,0.120,12.0,1
2026-07-16 00:34:51,4060.37,4060.44,0.070,7.0,1
2026-07-16 00:34:56,4060.48,4060.53,0.050,5.0,1
2026-07-16 00:35:01,4060.30,4060.42,0.120,12.0,1
2026-07-16 00:35:06,4059.57,4059.69,0.120,12.0,1
