timestamp_utc,bid,ask,spread_usd_oz,spread_pips,market_open
2026-07-13 00:05:26,4085.66,4085.78,0.120,12.0,1
2026-07-13 00:05:31,4086.02,4086.14,0.120,12.0,1
2026-07-13 00:05:36,4087.26,4087.38,0.120,12.0,1
2026-07-13 00:05:41,4088.03,4088.15,0.120,12.0,1
2026-07-13 00:05:46,4089.41,4089.53,0.120,12.0,1
2026-07-13 00:05:51,4088.45,4088.57,0.120,12.0,1
2026-07-13 00:05:56,4088.32,4088.40,0.080,8.0,1
2026-07-13 00:06:01,4087.82,4087.88,0.060,6.0,1
2026-07-13 00:06:06,4087.30,4087.35,0.050,5.0,1
2026-07-13 00:06:11,4087.68,4087.73,0.050,5.0,1
2026-07-13 00:06:16,4087.70,4087.75,0.050,5.0,1
2026-07-13 00:06:21,4087.88,4088.00,0.120,12.0,1
2026-07-13 00:06:26,4088.36,4088.41,0.050,5.0,1
2026-07-13 00:06:31,4088.72,4088.77,0.050,5.0,1
2026-07-13 00:06:36,4088.16,4088.23,0.070,7.0,1
2026-07-13 00:06:41,4088.09,4088.14,0.050,5.0,1
2026-07-13 00:06:46,4088.69,4088.81,0.120,12.0,1
2026-07-13 00:06:51,4088.74,4088.86,0.120,12.0,1
2026-07-13 00:06:56,4088.70,4088.77,0.070,7.0,1
2026-07-13 00:07:01,4088.88,4088.97,0.090,9.0,1
2026-07-13 00:07:06,4088.34,4088.44,0.100,10.0,1
2026-07-13 00:07:11,4088.29,4088.35,0.060,6.0,1
2026-07-13 00:07:16,4087.89,4087.98,0.090,9.0,1
2026-07-13 00:07:21,4087.85,4087.97,0.120,12.0,1
2026-07-13 00:07:26,4088.16,4088.22,0.060,6.0,1
2026-07-13 00:07:31,4087.57,4087.62,0.050,5.0,1
2026-07-13 00:07:36,4087.35,4087.40,0.050,5.0,1
2026-07-13 00:07:41,4087.53,4087.58,0.050,5.0,1
2026-07-13 00:07:46,4087.54,4087.60,0.060,6.0,1
2026-07-13 00:07:51,4087.85,4087.90,0.050,5.0,1
2026-07-13 00:07:56,4087.67,4087.72,0.050,5.0,1
2026-07-13 00:08:01,4087.31,4087.36,0.050,5.0,1
2026-07-13 00:08:06,4087.33,4087.39,0.060,6.0,1
2026-07-13 00:08:11,4086.94,4086.99,0.050,5.0,1
2026-07-13 00:08:16,4087.41,4087.50,0.090,9.0,1
2026-07-13 00:08:21,4087.25,4087.33,0.080,8.0,1
2026-07-13 00:08:26,4087.08,4087.16,0.080,8.0,1
2026-07-13 00:08:31,4087.19,4087.29,0.100,10.0,1
2026-07-13 00:08:36,4087.94,4088.06,0.120,12.0,1
2026-07-13 00:08:41,4086.86,4086.98,0.120,12.0,1
2026-07-13 00:08:46,4086.98,4087.10,0.120,12.0,1
2026-07-13 00:08:51,4086.83,4086.94,0.110,11.0,1
2026-07-13 00:08:56,4086.21,4086.30,0.090,9.0,1
2026-07-13 00:09:01,4087.03,4087.12,0.090,9.0,1
2026-07-13 00:09:06,4087.39,4087.49,0.100,10.0,1
2026-07-13 00:09:11,4088.46,4088.58,0.120,12.0,1
2026-07-13 00:09:16,4088.39,4088.51,0.120,12.0,1
2026-07-13 00:09:21,4088.71,4088.80,0.090,9.0,1
2026-07-13 00:09:26,4089.29,4089.37,0.080,8.0,1
2026-07-13 00:09:31,4089.40,4089.51,0.110,11.0,1
2026-07-13 00:09:36,4089.66,4089.78,0.120,12.0,1
2026-07-13 00:09:41,4089.62,4089.74,0.120,12.0,1
2026-07-13 00:09:46,4089.34,4089.42,0.080,8.0,1
2026-07-13 00:09:51,4089.18,4089.23,0.050,5.0,1
2026-07-13 00:09:56,4088.92,4088.97,0.050,5.0,1
2026-07-13 00:10:01,4089.43,4089.51,0.080,8.0,1
2026-07-13 00:10:06,4089.57,4089.69,0.120,12.0,1
2026-07-13 00:10:11,4090.10,4090.22,0.120,12.0,1
2026-07-13 00:10:16,4090.44,4090.56,0.120,12.0,1
2026-07-13 00:10:21,4089.84,4089.96,0.120,12.0,1
2026-07-13 00:10:26,4090.28,4090.40,0.120,12.0,1
2026-07-13 00:10:31,4090.71,4090.77,0.060,6.0,1
2026-07-13 00:10:36,4090.73,4090.79,0.060,6.0,1
2026-07-13 00:10:41,4090.32,4090.41,0.090,9.0,1
2026-07-13 00:10:46,4090.06,4090.11,0.050,5.0,1
2026-07-13 00:10:51,4089.90,4089.95,0.050,5.0,1
2026-07-13 00:10:56,4090.02,4090.08,0.060,6.0,1
2026-07-13 00:11:01,4089.59,4089.64,0.050,5.0,1
2026-07-13 00:11:06,4089.78,4089.83,0.050,5.0,1
2026-07-13 00:11:11,4089.43,4089.54,0.110,11.0,1
2026-07-13 00:11:16,4087.89,4088.01,0.120,12.0,1
2026-07-13 00:11:21,4087.76,4087.88,0.120,12.0,1
2026-07-13 00:11:26,4088.24,4088.36,0.120,12.0,1
2026-07-13 00:11:31,4088.19,4088.27,0.080,8.0,1
2026-07-13 00:11:36,4088.05,4088.10,0.050,5.0,1
2026-07-13 00:11:41,4087.68,4087.73,0.050,5.0,1
2026-07-13 00:11:46,4087.71,4087.76,0.050,5.0,1
2026-07-13 00:11:51,4087.80,4087.85,0.050,5.0,1
2026-07-13 00:11:56,4088.23,4088.35,0.120,12.0,1
2026-07-13 00:12:01,4088.49,4088.61,0.120,12.0,1
2026-07-13 00:12:06,4087.99,4088.11,0.120,12.0,1
2026-07-13 00:12:11,4088.01,4088.12,0.110,11.0,1
2026-07-13 00:12:16,4088.04,4088.09,0.050,5.0,1
2026-07-13 00:12:21,4087.76,4087.81,0.050,5.0,1
2026-07-13 00:12:26,4087.86,4087.91,0.050,5.0,1
2026-07-13 00:12:31,4087.58,4087.63,0.050,5.0,1
2026-07-13 00:12:36,4088.22,4088.32,0.100,10.0,1
2026-07-13 00:12:41,4088.13,4088.18,0.050,5.0,1
2026-07-13 00:12:46,4088.03,4088.08,0.050,5.0,1
2026-07-13 00:12:51,4087.85,4087.90,0.050,5.0,1
2026-07-13 00:12:56,4088.05,4088.10,0.050,5.0,1
2026-07-13 00:13:01,4088.11,4088.18,0.070,7.0,1
2026-07-13 00:13:06,4087.58,4087.70,0.120,12.0,1
2026-07-13 00:13:11,4087.36,4087.44,0.080,8.0,1
2026-07-13 00:13:16,4087.25,4087.35,0.100,10.0,1
2026-07-13 00:13:21,4086.90,4087.02,0.120,12.0,1
2026-07-13 00:13:26,4086.17,4086.29,0.120,12.0,1
2026-07-13 00:13:31,4086.23,4086.33,0.100,10.0,1
2026-07-13 00:13:36,4086.22,4086.29,0.070,7.0,1
2026-07-13 00:13:41,4086.53,4086.65,0.120,12.0,1
2026-07-13 00:13:46,4086.07,4086.19,0.120,12.0,1
2026-07-13 00:13:51,4086.37,4086.49,0.120,12.0,1
2026-07-13 00:13:56,4086.67,4086.77,0.100,10.0,1
2026-07-13 00:14:01,4086.53,4086.60,0.070,7.0,1
2026-07-13 00:14:06,4086.76,4086.85,0.090,9.0,1
2026-07-13 00:14:11,4087.08,4087.13,0.050,5.0,1
2026-07-13 00:14:16,4086.74,4086.81,0.070,7.0,1
2026-07-13 00:14:21,4086.29,4086.37,0.080,8.0,1
2026-07-13 00:14:26,4086.66,4086.78,0.120,12.0,1
2026-07-13 00:14:31,4086.68,4086.75,0.070,7.0,1
2026-07-13 00:14:36,4086.75,4086.80,0.050,5.0,1
2026-07-13 00:14:41,4086.89,4086.94,0.050,5.0,1
2026-07-13 00:14:46,4086.89,4086.94,0.050,5.0,1
2026-07-13 00:14:51,4086.82,4086.87,0.050,5.0,1
2026-07-13 00:14:56,4086.97,4087.09,0.120,12.0,1
2026-07-13 00:15:01,4087.42,4087.54,0.120,12.0,1
2026-07-13 00:15:06,4087.49,4087.61,0.120,12.0,1
2026-07-13 00:15:11,4087.26,4087.38,0.120,12.0,1
2026-07-13 00:15:16,4087.39,4087.48,0.090,9.0,1
2026-07-13 00:15:21,4087.69,4087.75,0.060,6.0,1
2026-07-13 00:15:26,4087.81,4087.86,0.050,5.0,1
2026-07-13 00:15:31,4086.71,4086.83,0.120,12.0,1
2026-07-13 00:15:36,4086.23,4086.35,0.120,12.0,1
2026-07-13 00:15:41,4086.26,4086.38,0.120,12.0,1
2026-07-13 00:15:46,4085.56,4085.68,0.120,12.0,1
2026-07-13 00:15:51,4085.65,4085.76,0.110,11.0,1
2026-07-13 00:15:56,4084.97,4085.07,0.100,10.0,1
2026-07-13 00:16:01,4085.24,4085.35,0.110,11.0,1
2026-07-13 00:16:06,4084.98,4085.08,0.100,10.0,1
2026-07-13 00:16:11,4084.73,4084.85,0.120,12.0,1
2026-07-13 00:16:16,4084.63,4084.75,0.120,12.0,1
2026-07-13 00:16:21,4085.00,4085.11,0.110,11.0,1
2026-07-13 00:16:26,4085.16,4085.24,0.080,8.0,1
2026-07-13 00:16:31,4084.90,4084.95,0.050,5.0,1
2026-07-13 00:16:36,4084.25,4084.34,0.090,9.0,1
2026-07-13 00:16:41,4083.31,4083.37,0.060,6.0,1
2026-07-13 00:16:46,4082.79,4082.91,0.120,12.0,1
2026-07-13 00:16:51,4082.41,4082.53,0.120,12.0,1
2026-07-13 00:16:56,4082.42,4082.51,0.090,9.0,1
2026-07-13 00:17:01,4082.37,4082.42,0.050,5.0,1
2026-07-13 00:17:06,4082.15,4082.26,0.110,11.0,1
2026-07-13 00:17:11,4082.32,4082.44,0.120,12.0,1
2026-07-13 00:17:16,4082.21,4082.26,0.050,5.0,1
2026-07-13 00:17:21,4082.01,4082.06,0.050,5.0,1
2026-07-13 00:17:26,4081.56,4081.61,0.050,5.0,1
2026-07-13 00:17:31,4081.72,4081.83,0.110,11.0,1
2026-07-13 00:17:36,4082.01,4082.09,0.080,8.0,1
2026-07-13 00:17:41,4082.09,4082.14,0.050,5.0,1
2026-07-13 00:17:46,4082.30,4082.35,0.050,5.0,1
2026-07-13 00:17:51,4082.14,4082.19,0.050,5.0,1
2026-07-13 00:17:56,4082.11,4082.16,0.050,5.0,1
2026-07-13 00:18:01,4081.27,4081.39,0.120,12.0,1
2026-07-13 00:18:06,4081.15,4081.26,0.110,11.0,1
2026-07-13 00:18:11,4080.84,4080.92,0.080,8.0,1
2026-07-13 00:18:16,4080.47,4080.57,0.100,10.0,1
2026-07-13 00:18:21,4080.27,4080.36,0.090,9.0,1
2026-07-13 00:18:26,4080.52,4080.57,0.050,5.0,1
2026-07-13 00:18:31,4080.68,4080.74,0.060,6.0,1
2026-07-13 00:18:36,4081.17,4081.22,0.050,5.0,1
2026-07-13 00:18:41,4080.86,4080.95,0.090,9.0,1
2026-07-13 00:18:46,4080.67,4080.78,0.110,11.0,1
2026-07-13 00:18:51,4080.70,4080.77,0.070,7.0,1
2026-07-13 00:18:56,4080.66,4080.71,0.050,5.0,1
2026-07-13 00:19:01,4080.43,4080.48,0.050,5.0,1
2026-07-13 00:19:06,4080.36,4080.48,0.120,12.0,1
2026-07-13 00:19:11,4080.27,4080.35,0.080,8.0,1
2026-07-13 00:19:16,4081.14,4081.26,0.120,12.0,1
2026-07-13 00:19:21,4081.21,4081.33,0.120,12.0,1
2026-07-13 00:19:26,4081.47,4081.58,0.110,11.0,1
2026-07-13 00:19:31,4081.51,4081.56,0.050,5.0,1
2026-07-13 00:19:36,4081.61,4081.70,0.090,9.0,1
2026-07-13 00:19:41,4081.86,4081.91,0.050,5.0,1
2026-07-13 00:19:46,4081.99,4082.04,0.050,5.0,1
2026-07-13 00:19:51,4082.02,4082.07,0.050,5.0,1
2026-07-13 00:19:56,4082.15,4082.27,0.120,12.0,1
2026-07-13 00:20:01,4082.54,4082.62,0.080,8.0,1
2026-07-13 00:20:06,4081.79,4081.91,0.120,12.0,1
2026-07-13 00:20:11,4081.74,4081.86,0.120,12.0,1
2026-07-13 00:20:16,4082.21,4082.33,0.120,12.0,1
2026-07-13 00:20:21,4081.87,4081.96,0.090,9.0,1
2026-07-13 00:20:26,4081.85,4081.91,0.060,6.0,1
2026-07-13 00:20:31,4081.51,4081.63,0.120,12.0,1
2026-07-13 00:20:36,4081.69,4081.81,0.120,12.0,1
2026-07-13 00:20:41,4083.24,4083.36,0.120,12.0,1
2026-07-13 00:20:46,4081.80,4081.92,0.120,12.0,1
2026-07-13 00:20:51,4081.61,4081.73,0.120,12.0,1
2026-07-13 00:20:56,4081.75,4081.85,0.100,10.0,1
2026-07-13 00:21:01,4081.42,4081.50,0.080,8.0,1
2026-07-13 00:21:06,4080.62,4080.70,0.080,8.0,1
2026-07-13 00:21:11,4081.21,4081.32,0.110,11.0,1
2026-07-13 00:21:16,4081.12,4081.24,0.120,12.0,1
2026-07-13 00:21:21,4081.25,4081.34,0.090,9.0,1
2026-07-13 00:21:26,4081.23,4081.31,0.080,8.0,1
2026-07-13 00:21:31,4081.18,4081.24,0.060,6.0,1
2026-07-13 00:21:36,4081.60,4081.66,0.060,6.0,1
2026-07-13 00:21:41,4081.64,4081.70,0.060,6.0,1
2026-07-13 00:21:46,4082.04,4082.11,0.070,7.0,1
2026-07-13 00:21:51,4082.50,4082.58,0.080,8.0,1
2026-07-13 00:21:56,4082.04,4082.15,0.110,11.0,1
2026-07-13 00:22:01,4082.07,4082.15,0.080,8.0,1
2026-07-13 00:22:06,4081.25,4081.37,0.120,12.0,1
2026-07-13 00:22:11,4081.15,4081.27,0.120,12.0,1
2026-07-13 00:22:16,4080.98,4081.07,0.090,9.0,1
2026-07-13 00:22:21,4081.12,4081.22,0.100,10.0,1
2026-07-13 00:22:26,4081.17,4081.23,0.060,6.0,1
2026-07-13 00:22:31,4081.74,4081.83,0.090,9.0,1
2026-07-13 00:22:36,4081.81,4081.86,0.050,5.0,1
2026-07-13 00:22:41,4081.75,4081.80,0.050,5.0,1
2026-07-13 00:22:46,4081.75,4081.80,0.050,5.0,1
2026-07-13 00:22:51,4082.05,4082.10,0.050,5.0,1
2026-07-13 00:22:56,4082.03,4082.09,0.060,6.0,1
2026-07-13 00:23:01,4082.03,4082.15,0.120,12.0,1
2026-07-13 00:23:06,4081.69,4081.81,0.120,12.0,1
2026-07-13 00:23:11,4081.67,4081.76,0.090,9.0,1
2026-07-13 00:23:16,4081.69,4081.75,0.060,6.0,1
2026-07-13 00:23:21,4081.66,4081.72,0.060,6.0,1
2026-07-13 00:23:26,4081.86,4081.91,0.050,5.0,1
2026-07-13 00:23:31,4082.10,4082.15,0.050,5.0,1
2026-07-13 00:23:36,4083.16,4083.28,0.120,12.0,1
2026-07-13 00:23:41,4083.04,4083.14,0.100,10.0,1
2026-07-13 00:23:46,4082.86,4082.98,0.120,12.0,1
2026-07-13 00:23:51,4082.48,4082.60,0.120,12.0,1
2026-07-13 00:23:56,4082.65,4082.76,0.110,11.0,1
2026-07-13 00:24:01,4082.65,4082.75,0.100,10.0,1
2026-07-13 00:24:06,4082.81,4082.89,0.080,8.0,1
2026-07-13 00:24:11,4082.90,4083.02,0.120,12.0,1
2026-07-13 00:24:16,4082.49,4082.61,0.120,12.0,1
2026-07-13 00:24:21,4082.47,4082.57,0.100,10.0,1
2026-07-13 00:24:26,4083.01,4083.13,0.120,12.0,1
2026-07-13 00:24:31,4082.75,4082.85,0.100,10.0,1
2026-07-13 00:24:36,4083.12,4083.19,0.070,7.0,1
2026-07-13 00:24:41,4082.87,4082.99,0.120,12.0,1
2026-07-13 00:24:46,4082.54,4082.62,0.080,8.0,1
2026-07-13 00:24:51,4082.26,4082.32,0.060,6.0,1
2026-07-13 00:24:56,4082.59,4082.66,0.070,7.0,1
2026-07-13 00:25:01,4082.36,4082.42,0.060,6.0,1
2026-07-13 00:25:06,4082.63,4082.73,0.100,10.0,1
2026-07-13 00:25:11,4082.90,4082.95,0.050,5.0,1
2026-07-13 00:25:16,4081.15,4081.27,0.120,12.0,1
2026-07-13 00:25:21,4080.31,4080.43,0.120,12.0,1
2026-07-13 00:25:26,4080.21,4080.33,0.120,12.0,1
2026-07-13 00:25:31,4080.28,4080.38,0.100,10.0,1
2026-07-13 00:25:36,4079.24,4079.36,0.120,12.0,1
2026-07-13 00:25:41,4079.56,4079.68,0.120,12.0,1
2026-07-13 00:25:46,4078.91,4079.01,0.100,10.0,1
2026-07-13 00:25:51,4079.28,4079.39,0.110,11.0,1
2026-07-13 00:25:56,4079.50,4079.59,0.090,9.0,1
2026-07-13 00:26:01,4079.46,4079.53,0.070,7.0,1
2026-07-13 00:26:06,4079.43,4079.48,0.050,5.0,1
2026-07-13 00:26:11,4078.70,4078.81,0.110,11.0,1
2026-07-13 00:26:16,4078.34,4078.45,0.110,11.0,1
2026-07-13 00:26:21,4078.24,4078.32,0.080,8.0,1
2026-07-13 00:26:26,4078.07,4078.17,0.100,10.0,1
2026-07-13 00:26:31,4077.12,4077.24,0.120,12.0,1
2026-07-13 00:26:36,4076.87,4076.99,0.120,12.0,1
2026-07-13 00:26:41,4076.77,4076.89,0.120,12.0,1
2026-07-13 00:26:46,4076.87,4076.98,0.110,11.0,1
2026-07-13 00:26:51,4077.05,4077.14,0.090,9.0,1
2026-07-13 00:26:56,4076.96,4077.05,0.090,9.0,1
2026-07-13 00:27:01,4076.64,4076.69,0.050,5.0,1
2026-07-13 00:27:06,4076.58,4076.63,0.050,5.0,1
2026-07-13 00:27:11,4076.37,4076.42,0.050,5.0,1
2026-07-13 00:27:16,4076.66,4076.78,0.120,12.0,1
2026-07-13 00:27:21,4075.77,4075.89,0.120,12.0,1
2026-07-13 00:27:26,4076.10,4076.20,0.100,10.0,1
2026-07-13 00:27:31,4076.00,4076.05,0.050,5.0,1
2026-07-13 00:27:36,4075.73,4075.78,0.050,5.0,1
2026-07-13 00:27:41,4077.09,4077.21,0.120,12.0,1
2026-07-13 00:27:46,4077.05,4077.17,0.120,12.0,1
2026-07-13 00:27:51,4076.98,4077.10,0.120,12.0,1
2026-07-13 00:27:56,4076.88,4076.97,0.090,9.0,1
2026-07-13 00:28:01,4075.96,4076.08,0.120,12.0,1
2026-07-13 00:28:06,4076.25,4076.34,0.090,9.0,1
2026-07-13 00:28:11,4076.82,4076.90,0.080,8.0,1
2026-07-13 00:28:16,4076.91,4076.98,0.070,7.0,1
2026-07-13 00:28:21,4076.67,4076.72,0.050,5.0,1
2026-07-13 00:28:26,4075.16,4075.21,0.050,5.0,1
2026-07-13 00:28:31,4075.26,4075.38,0.120,12.0,1
2026-07-13 00:28:36,4076.38,4076.50,0.120,12.0,1
2026-07-13 00:28:41,4076.45,4076.56,0.110,11.0,1
2026-07-13 00:28:46,4076.50,4076.58,0.080,8.0,1
2026-07-13 00:28:51,4076.76,4076.82,0.060,6.0,1
2026-07-13 00:28:56,4076.20,4076.30,0.100,10.0,1
2026-07-13 00:29:01,4076.24,4076.31,0.070,7.0,1
2026-07-13 00:29:06,4075.93,4075.98,0.050,5.0,1
2026-07-13 00:29:11,4075.92,4075.97,0.050,5.0,1
2026-07-13 00:29:16,4076.06,4076.11,0.050,5.0,1
2026-07-13 00:29:21,4075.98,4076.03,0.050,5.0,1
2026-07-13 00:29:26,4075.47,4075.53,0.060,6.0,1
2026-07-13 00:29:31,4074.94,4075.02,0.080,8.0,1
2026-07-13 00:29:36,4075.18,4075.29,0.110,11.0,1
2026-07-13 00:29:41,4075.05,4075.13,0.080,8.0,1
2026-07-13 00:29:46,4075.16,4075.27,0.110,11.0,1
2026-07-13 00:29:51,4075.18,4075.27,0.090,9.0,1
2026-07-13 00:29:56,4074.75,4074.87,0.120,12.0,1
2026-07-13 00:30:01,4073.51,4073.63,0.120,12.0,1
2026-07-13 00:30:06,4074.07,4074.19,0.120,12.0,1
2026-07-13 00:30:11,4074.64,4074.76,0.120,12.0,1
2026-07-13 00:30:16,4074.93,4075.05,0.120,12.0,1
2026-07-13 00:30:21,4074.74,4074.83,0.090,9.0,1
2026-07-13 00:30:26,4074.90,4074.95,0.050,5.0,1
2026-07-13 00:30:31,4074.36,4074.44,0.080,8.0,1
2026-07-13 00:30:36,4074.38,4074.49,0.110,11.0,1
2026-07-13 00:30:41,4074.43,4074.48,0.050,5.0,1
2026-07-13 00:30:46,4074.36,4074.41,0.050,5.0,1
2026-07-13 00:30:51,4074.26,4074.31,0.050,5.0,1
2026-07-13 00:30:56,4074.94,4075.00,0.060,6.0,1
2026-07-13 00:31:01,4074.29,4074.41,0.120,12.0,1
2026-07-13 00:31:06,4074.67,4074.79,0.120,12.0,1
2026-07-13 00:31:11,4073.69,4073.81,0.120,12.0,1
2026-07-13 00:31:16,4073.77,4073.85,0.080,8.0,1
2026-07-13 00:31:21,4073.79,4073.84,0.050,5.0,1
2026-07-13 00:31:26,4073.53,4073.59,0.060,6.0,1
2026-07-13 00:31:31,4073.33,4073.45,0.120,12.0,1
2026-07-13 00:31:36,4072.21,4072.33,0.120,12.0,1
2026-07-13 00:31:41,4072.31,4072.43,0.120,12.0,1
2026-07-13 00:31:46,4072.45,4072.55,0.100,10.0,1
2026-07-13 00:31:51,4072.00,4072.08,0.080,8.0,1
2026-07-13 00:31:56,4072.40,4072.50,0.100,10.0,1
2026-07-13 00:32:01,4071.46,4071.58,0.120,12.0,1
2026-07-13 00:32:06,4071.57,4071.68,0.110,11.0,1
2026-07-13 00:32:11,4071.66,4071.74,0.080,8.0,1
2026-07-13 00:32:16,4071.75,4071.80,0.050,5.0,1
2026-07-13 00:32:21,4072.05,4072.11,0.060,6.0,1
2026-07-13 00:32:26,4072.61,4072.68,0.070,7.0,1
2026-07-13 00:32:31,4071.70,4071.82,0.120,12.0,1
2026-07-13 00:32:36,4071.88,4071.95,0.070,7.0,1
2026-07-13 00:32:41,4071.74,4071.79,0.050,5.0,1
2026-07-13 00:32:46,4071.73,4071.78,0.050,5.0,1
2026-07-13 00:32:51,4071.70,4071.75,0.050,5.0,1
2026-07-13 00:32:56,4070.83,4070.88,0.050,5.0,1
2026-07-13 00:33:01,4071.55,4071.60,0.050,5.0,1
2026-07-13 00:33:06,4071.10,4071.22,0.120,12.0,1
2026-07-13 00:33:11,4070.91,4071.02,0.110,11.0,1
2026-07-13 00:33:16,4070.48,4070.60,0.120,12.0,1
2026-07-13 00:33:21,4070.82,4070.94,0.120,12.0,1
2026-07-13 00:33:26,4071.01,4071.12,0.110,11.0,1
2026-07-13 00:33:31,4071.18,4071.25,0.070,7.0,1
2026-07-13 00:33:36,4070.98,4071.03,0.050,5.0,1
2026-07-13 00:33:41,4069.90,4070.02,0.120,12.0,1
2026-07-13 00:33:46,4070.12,4070.24,0.120,12.0,1
2026-07-13 00:33:51,4070.08,4070.13,0.050,5.0,1
2026-07-13 00:33:56,4069.72,4069.77,0.050,5.0,1
2026-07-13 00:34:01,4069.30,4069.40,0.100,10.0,1
2026-07-13 00:34:06,4067.16,4067.28,0.120,12.0,1
2026-07-13 00:34:11,4067.41,4067.53,0.120,12.0,1
2026-07-13 00:34:16,4067.25,4067.37,0.120,12.0,1
2026-07-13 00:34:21,4067.67,4067.77,0.100,10.0,1
2026-07-13 00:34:26,4068.13,4068.23,0.100,10.0,1
2026-07-13 00:34:31,4067.60,4067.70,0.100,10.0,1
2026-07-13 00:34:36,4067.84,4067.92,0.080,8.0,1
2026-07-13 00:34:41,4067.56,4067.61,0.050,5.0,1
2026-07-13 00:34:46,4064.87,4064.99,0.120,12.0,1
2026-07-13 00:34:51,4062.34,4062.46,0.120,12.0,1
2026-07-13 00:34:56,4061.67,4061.79,0.120,12.0,1
2026-07-13 00:35:01,4064.05,4064.17,0.120,12.0,1
2026-07-13 00:35:06,4064.34,4064.46,0.120,12.0,1
