timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1784109720,2026-07-15 10:02:00,4029.76,4029.87,4028.98,4029.87,4029.0104,4028.3504
1784109780,2026-07-15 10:03:00,4030.07,4031.1,4029.83,4031.1,4029.4747,4028.6003
1784109840,2026-07-15 10:04:00,4031.09,4031.61,4030.18,4030.46,4029.6937,4028.7694
1784109900,2026-07-15 10:05:00,4030.38,4031.52,4030.11,4031.52,4030.0995,4029.0195
1784109960,2026-07-15 10:06:00,4031.29,4032.99,4031.18,4032.55,4030.6441,4029.3404
1784110020,2026-07-15 10:07:00,4032.52,4032.55,4031.36,4031.39,4030.8098,4029.5267
1784110080,2026-07-15 10:08:00,4031.41,4031.54,4028.93,4029.02,4030.4121,4029.4807
1784110140,2026-07-15 10:09:00,4028.99,4030.56,4028.74,4030.55,4030.4427,4029.5779
1784110200,2026-07-15 10:10:00,4030.55,4031.02,4029.97,4030.31,4030.4132,4029.6444
1784110260,2026-07-15 10:11:00,4030.35,4030.53,4029.71,4030.49,4030.4303,4029.7213
1784110320,2026-07-15 10:12:00,4030.47,4031.55,4029.96,4031.38,4030.6413,4029.8721
1784110380,2026-07-15 10:13:00,4031.28,4033.38,4030.65,4032.94,4031.1522,4030.1510
1784110440,2026-07-15 10:14:00,4032.91,4035.94,4032.47,4033.77,4031.7339,4030.4800
1784110500,2026-07-15 10:15:00,4033.73,4033.75,4032.15,4033.11,4032.0397,4030.7191
1784110560,2026-07-15 10:16:00,4032.96,4032.97,4031.74,4032.48,4032.1375,4030.8792
1784110620,2026-07-15 10:17:00,4032.61,4033.34,4032.61,4032.9,4032.3070,4031.0629
1784110680,2026-07-15 10:18:00,4032.85,4033.79,4032.82,4033.73,4032.6232,4031.3054
1784110740,2026-07-15 10:19:00,4033.74,4034.04,4032.18,4032.26,4032.5425,4031.3921
1784110800,2026-07-15 10:20:00,4032.23,4035.07,4032.23,4034.69,4033.0197,4031.6919
1784110860,2026-07-15 10:21:00,4034.68,4035.5,4034.55,4034.86,4033.4287,4031.9799
1784110920,2026-07-15 10:22:00,4034.89,4035.28,4034.17,4034.38,4033.6401,4032.1981
1784110980,2026-07-15 10:23:00,4034.39,4034.39,4029.96,4030.62,4032.9689,4032.0547
1784111040,2026-07-15 10:24:00,4030.65,4031.35,4029.05,4029.33,4032.1603,4031.8070
1784111100,2026-07-15 10:25:00,4029.42,4030.17,4027.43,4027.87,4031.2069,4031.4491
1784111160,2026-07-15 10:26:00,4027.84,4028.59,4026.88,4028.01,4030.4965,4031.1364
1784111220,2026-07-15 10:27:00,4027.98,4028.22,4027.34,4027.8,4029.8973,4030.8331
1784111280,2026-07-15 10:28:00,4027.74,4028.35,4026.54,4028.35,4029.5534,4030.6074
