timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1782957720,2026-07-02 02:02:00,4047.49,4047.68,4046.12,4046.51,4049.7308,4051.1881
1782957780,2026-07-02 02:03:00,4046.51,4048,4044.88,4045.27,4048.7395,4050.6501
1782957840,2026-07-02 02:04:00,4045.28,4047.26,4043.92,4047.01,4048.3552,4050.3192
1782957900,2026-07-02 02:05:00,4047.15,4047.23,4042.41,4042.63,4047.0829,4049.6201
1782957960,2026-07-02 02:06:00,4042.64,4044.02,4042.53,4043.93,4046.3823,4049.1029
1782958020,2026-07-02 02:07:00,4043.93,4045.4,4043.65,4044.23,4045.9040,4048.6599
1782958080,2026-07-02 02:08:00,4044.21,4045.11,4044.05,4044.2,4045.5253,4048.2544
1782958140,2026-07-02 02:09:00,4044.21,4045.46,4043.91,4044.51,4045.2997,4047.9140
1782958200,2026-07-02 02:10:00,4044.47,4044.51,4041.28,4041.98,4044.5620,4047.3746
1782958260,2026-07-02 02:11:00,4041.99,4043.61,4041.56,4043.61,4044.3504,4047.0323
1782958320,2026-07-02 02:12:00,4043.64,4044.29,4043.16,4043.88,4044.2459,4046.7458
1782958380,2026-07-02 02:13:00,4043.89,4044.79,4043.57,4044.34,4044.2668,4046.5271
1782958440,2026-07-02 02:14:00,4044.35,4048.18,4044.33,4048.16,4045.1320,4046.6755
1782958500,2026-07-02 02:15:00,4048.13,4051.35,4047.85,4051.15,4046.4693,4047.0823
1782958560,2026-07-02 02:16:00,4051.18,4052.02,4050.67,4050.68,4047.4050,4047.4093
1782958620,2026-07-02 02:17:00,4050.67,4054.27,4050.63,4052.08,4048.4439,4047.8339
1782958680,2026-07-02 02:18:00,4052.09,4053.92,4052.04,4053.77,4049.6275,4048.3736
1782958740,2026-07-02 02:19:00,4053.76,4054.08,4053.09,4054.08,4050.6169,4048.8924
1782958800,2026-07-02 02:20:00,4054.04,4054.8,4053.25,4054.09,4051.3887,4049.3649
1782958860,2026-07-02 02:21:00,4054.11,4054.24,4053.53,4054.03,4051.9757,4049.7890
1782958920,2026-07-02 02:22:00,4054.1,4054.68,4051.41,4051.41,4051.8500,4049.9363
1782958980,2026-07-02 02:23:00,4051.46,4052.3,4050.97,4051.02,4051.6655,4050.0348
1782959040,2026-07-02 02:24:00,4050.99,4051.15,4048.86,4051.03,4051.5243,4050.1253
1782959100,2026-07-02 02:25:00,4051.07,4051.67,4050.48,4050.86,4051.3767,4050.1921
1782959160,2026-07-02 02:26:00,4050.86,4051.03,4050.45,4051.03,4051.2996,4050.2683
1782959220,2026-07-02 02:27:00,4051.04,4052.36,4050.65,4052,4051.4553,4050.4257
1782959280,2026-07-02 02:28:00,4052.01,4052.42,4051.3,4052.33,4051.6497,4050.5988
1782959340,2026-07-02 02:29:00,4052.34,4052.55,4051.52,4051.56,4051.6297,4050.6862
1782959400,2026-07-02 02:30:00,4051.39,4051.76,4048.27,4048.9,4051.0231,4050.5238
1782959460,2026-07-02 02:31:00,4048.91,4049.84,4047.78,4049.76,4050.7424,4050.4544
1782959520,2026-07-02 02:32:00,4049.77,4052.33,4049.6,4052.33,4051.0952,4050.6249
1782959580,2026-07-02 02:33:00,4052.43,4053.96,4050.91,4050.96,4051.0652,4050.6554
1782959640,2026-07-02 02:34:00,4050.95,4051.57,4050.03,4050.44,4050.9262,4050.6358
1782959700,2026-07-02 02:35:00,4050.34,4051.45,4049.53,4051.19,4050.9849,4050.6862
1782959760,2026-07-02 02:36:00,4051.2,4052.17,4050.31,4051.23,4051.0393,4050.7356
1782959820,2026-07-02 02:37:00,4051.25,4054.09,4051.25,4053.69,4051.6284,4051.0042
1782959880,2026-07-02 02:38:00,4053.7,4053.99,4052.55,4052.63,4051.8510,4051.1520
1782959940,2026-07-02 02:39:00,4052.61,4053.37,4051.19,4051.22,4051.7107,4051.1582
1782960000,2026-07-02 02:40:00,4051.34,4051.86,4050.2,4051.76,4051.7217,4051.2129
1782960060,2026-07-02 02:41:00,4051.76,4054.01,4051.73,4053.94,4052.2146,4051.4608
1782960120,2026-07-02 02:42:00,4053.96,4056.1,4053.56,4055.47,4052.9381,4051.8253
1782960180,2026-07-02 02:43:00,4055.48,4056.43,4054.94,4056.08,4053.6363,4052.2121
1782960240,2026-07-02 02:44:00,4056.29,4057,4055.89,4056.4,4054.2504,4052.5928
1782960300,2026-07-02 02:45:00,4056.41,4057.06,4055.35,4056.77,4054.8103,4052.9725
1782960360,2026-07-02 02:46:00,4056.73,4057.48,4056,4056.13,4055.1036,4053.2596
1782960420,2026-07-02 02:47:00,4056.12,4056.2,4054.6,4055.51,4055.1939,4053.4642
1782960480,2026-07-02 02:48:00,4055.49,4056.27,4054.62,4055.8,4055.3286,4053.6765
1782960540,2026-07-02 02:49:00,4055.9,4058.24,4055.43,4056.91,4055.6800,4053.9705
1782960600,2026-07-02 02:50:00,4056.89,4059.01,4056.77,4058.6,4056.3289,4054.3913
1782960660,2026-07-02 02:51:00,4058.59,4058.6,4057.96,4058.05,4056.7114,4054.7239
1782960720,2026-07-02 02:52:00,4058.04,4058.75,4057.07,4057.24,4056.8288,4054.9527
1782960780,2026-07-02 02:53:00,4057.21,4057.82,4055.99,4056.61,4056.7802,4055.1033
1782960840,2026-07-02 02:54:00,4056.54,4058.32,4056.43,4057.54,4056.9491,4055.3249
1782960900,2026-07-02 02:55:00,4057.55,4058.27,4057.2,4057.91,4057.1626,4055.5599
1782960960,2026-07-02 02:56:00,4057.91,4058.39,4057.17,4057.78,4057.2998,4055.7617
1782961020,2026-07-02 02:57:00,4057.74,4060.61,4057.74,4060.6,4058.0332,4056.2015
1782961080,2026-07-02 02:58:00,4060.58,4060.94,4059.51,4059.59,4058.3791,4056.5096
1782961140,2026-07-02 02:59:00,4059.62,4059.62,4057.11,4057.36,4058.1527,4056.5869
1782961200,2026-07-02 03:00:00,4057.27,4059.58,4056.57,4059.26,4058.3987,4056.8299
1782961260,2026-07-02 03:01:00,4059.26,4059.37,4057.63,4058.21,4058.3568,4056.9554
1782961320,2026-07-02 03:02:00,4058.12,4058.68,4056.88,4057.11,4058.0797,4056.9694
1782961380,2026-07-02 03:03:00,4057.06,4058.56,4057.06,4058.29,4058.1265,4057.0895
1782961440,2026-07-02 03:04:00,4058.25,4058.36,4056.52,4056.85,4057.8428,4057.0677
1782961500,2026-07-02 03:05:00,4056.88,4057.45,4056.3,4057.33,4057.7288,4057.0916
1782961560,2026-07-02 03:06:00,4057.35,4059.76,4057.23,4059.49,4058.1202,4057.3096
1782961620,2026-07-02 03:07:00,4059.45,4059.62,4057.58,4057.63,4058.0113,4057.3387
1782961680,2026-07-02 03:08:00,4057.64,4057.8,4056.56,4056.81,4057.7443,4057.2907
1782961740,2026-07-02 03:09:00,4056.83,4057.28,4055.69,4055.85,4057.3234,4057.1597
1782961800,2026-07-02 03:10:00,4055.98,4057.25,4055.8,4055.89,4057.0048,4057.0443
1782961860,2026-07-02 03:11:00,4055.95,4058,4055.56,4057.24,4057.0571,4057.0621
1782961920,2026-07-02 03:12:00,4057.23,4057.3,4056.64,4056.99,4057.0422,4057.0555
1782961980,2026-07-02 03:13:00,4056.98,4057.19,4056.36,4056.94,4057.0195,4057.0450
1782962040,2026-07-02 03:14:00,4056.96,4058.78,4056.88,4057.56,4057.1396,4057.0918
1782962100,2026-07-02 03:15:00,4057.63,4060.34,4057.58,4059.96,4057.7664,4057.3526
1782962160,2026-07-02 03:16:00,4059.97,4060.05,4058.52,4059.52,4058.1561,4057.5496
1782962220,2026-07-02 03:17:00,4059.54,4060.03,4058.69,4059.48,4058.4503,4057.7251
1782962280,2026-07-02 03:18:00,4059.54,4059.91,4058.55,4058.96,4058.5635,4057.8374
1782962340,2026-07-02 03:19:00,4058.91,4059.46,4058.39,4059.17,4058.6983,4057.9585
1782962400,2026-07-02 03:20:00,4059.19,4061.73,4059.17,4061.71,4059.3676,4058.2996
1782962460,2026-07-02 03:21:00,4061.69,4062.04,4060.86,4061.67,4059.8792,4058.6060
1782962520,2026-07-02 03:22:00,4061.63,4062.12,4060.85,4061.42,4060.2216,4058.8618
1782962580,2026-07-02 03:23:00,4061.71,4061.72,4058.65,4058.9,4059.9279,4058.8653
1782962640,2026-07-02 03:24:00,4058.92,4062.33,4058.76,4061.83,4060.3506,4059.1348
1782962700,2026-07-02 03:25:00,4061.81,4062.22,4061.09,4062.02,4060.7216,4059.3971
1782962760,2026-07-02 03:26:00,4061.98,4062.36,4061.3,4062.36,4061.0857,4059.6664
1782962820,2026-07-02 03:27:00,4062.26,4066.76,4062.19,4064.75,4061.9000,4060.1286
1782962880,2026-07-02 03:28:00,4064.68,4067.21,4064.21,4067.07,4063.0489,4060.7596
1782962940,2026-07-02 03:29:00,4066.99,4067,4064.42,4065.46,4063.5847,4061.1869
1782963000,2026-07-02 03:30:00,4065.45,4066.94,4064.28,4066.93,4064.3281,4061.7090
1782963060,2026-07-02 03:31:00,4066.63,4066.64,4064.14,4065.28,4064.5396,4062.0337
1782963120,2026-07-02 03:32:00,4065.22,4065.26,4063.91,4064.94,4064.6286,4062.2979
1782963180,2026-07-02 03:33:00,4064.93,4065.4,4064.38,4064.7,4064.6445,4062.5162
1782963240,2026-07-02 03:34:00,4064.73,4064.81,4063.51,4063.95,4064.4901,4062.6466
1782963300,2026-07-02 03:35:00,4064,4064.5,4062.68,4063.06,4064.1723,4062.6842
1782963360,2026-07-02 03:36:00,4063.12,4063.9,4062.21,4063.88,4064.1074,4062.7929
1782963420,2026-07-02 03:37:00,4063.81,4064.28,4062.96,4063.27,4063.9213,4062.8363
1782963480,2026-07-02 03:38:00,4063.22,4065.81,4063.22,4065.52,4064.2766,4063.0802
1782963540,2026-07-02 03:39:00,4065.53,4065.65,4064.18,4064.94,4064.4240,4063.2493
1782963600,2026-07-02 03:40:00,4064.95,4066.75,4064.87,4066.75,4064.9409,4063.5675
1782963660,2026-07-02 03:41:00,4066.8,4067.7,4065.6,4065.96,4065.1674,4063.7850
1782963720,2026-07-02 03:42:00,4065.96,4067.75,4065.95,4067.69,4065.7279,4064.1400
1782963780,2026-07-02 03:43:00,4067.7,4067.74,4066.62,4066.91,4065.9906,4064.3919
1782963840,2026-07-02 03:44:00,4066.92,4066.92,4065.72,4065.72,4065.9305,4064.5126
1782963900,2026-07-02 03:45:00,4065.62,4066.75,4065.59,4066.05,4065.9570,4064.6524
1782963960,2026-07-02 03:46:00,4065.88,4065.88,4063.17,4063.43,4065.3955,4064.5412
1782964020,2026-07-02 03:47:00,4063.39,4065.98,4063.03,4065.87,4065.5009,4064.6620
1782964080,2026-07-02 03:48:00,4065.86,4067.66,4065.85,4066.8,4065.7896,4064.8564
1782964140,2026-07-02 03:49:00,4066.82,4069.09,4066.73,4068.79,4066.4564,4065.2140
1782964200,2026-07-02 03:50:00,4068.8,4069.23,4067.74,4067.86,4066.7683,4065.4545
1782964260,2026-07-02 03:51:00,4067.81,4068.88,4067.79,4068.76,4067.2109,4065.7550
1782964320,2026-07-02 03:52:00,4068.8,4071.6,4068.8,4070.68,4067.9818,4066.2028
1782964380,2026-07-02 03:53:00,4070.67,4072.66,4070.54,4072.52,4068.9903,4066.7771
1782964440,2026-07-02 03:54:00,4072.46,4072.76,4071.7,4071.97,4069.6524,4067.2491
1782964500,2026-07-02 03:55:00,4071.85,4073.4,4071.5,4073.38,4070.4808,4067.8065
1782964560,2026-07-02 03:56:00,4073.37,4074.13,4073.05,4073.13,4071.0695,4068.2904
1782964620,2026-07-02 03:57:00,4073.14,4073.26,4071.4,4071.45,4071.1541,4068.5777
1782964680,2026-07-02 03:58:00,4071.45,4071.87,4070.42,4070.42,4070.9909,4068.7452
1782964740,2026-07-02 03:59:00,4070.43,4070.63,4069.25,4069.94,4070.7574,4068.8538
1782964800,2026-07-02 04:00:00,4069.94,4072.58,4069.94,4070.87,4070.7824,4069.0371
1782964860,2026-07-02 04:01:00,4070.87,4072.1,4070.36,4071.84,4071.0174,4069.2919
1782964920,2026-07-02 04:02:00,4071.85,4072.71,4071.53,4072.27,4071.2958,4069.5626
1782964980,2026-07-02 04:03:00,4072.24,4072.26,4069.66,4069.66,4070.9323,4069.5715
1782965040,2026-07-02 04:04:00,4069.82,4071.36,4069.8,4071.36,4071.0273,4069.7341
1782965100,2026-07-02 04:05:00,4071.41,4072.04,4070.86,4071.57,4071.1479,4069.9010
1782965160,2026-07-02 04:06:00,4071.58,4072.58,4071.58,4072.57,4071.4639,4070.1436
1782965220,2026-07-02 04:07:00,4072.58,4072.93,4071.91,4071.91,4071.5631,4070.3042
1782965280,2026-07-02 04:08:00,4071.87,4071.93,4071.09,4071.18,4071.4779,4070.3838
1782965340,2026-07-02 04:09:00,4071.17,4072.05,4070.62,4070.63,4071.2895,4070.4062
1782965400,2026-07-02 04:10:00,4070.62,4071.02,4069.61,4069.67,4070.9296,4070.3393
1782965460,2026-07-02 04:11:00,4069.65,4069.98,4068.68,4069.15,4070.5341,4070.2312
1782965520,2026-07-02 04:12:00,4069.3,4069.36,4068.31,4068.66,4070.1177,4070.0883
1782965580,2026-07-02 04:13:00,4068.7,4069.44,4068.21,4069.32,4069.9404,4070.0185
1782965640,2026-07-02 04:14:00,4069.37,4070.44,4069.32,4070.15,4069.9870,4070.0304
1782965700,2026-07-02 04:15:00,4070.13,4070.29,4069.24,4069.29,4069.8321,4069.9631
1782965760,2026-07-02 04:16:00,4069.27,4069.73,4068.95,4069.68,4069.7983,4069.9374
1782965820,2026-07-02 04:17:00,4069.67,4070.4,4068.83,4069.21,4069.6676,4069.8713
1782965880,2026-07-02 04:18:00,4069.2,4069.21,4068.52,4068.74,4069.4614,4069.7684
1782965940,2026-07-02 04:19:00,4068.72,4068.73,4066.58,4067.34,4068.9900,4069.5476
1782966000,2026-07-02 04:20:00,4067.43,4067.85,4067.04,4067.41,4068.6389,4069.3533
