timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1783432920,2026-07-07 14:02:00,4162.01,4162.6,4159.76,4161.82,4162.2001,4165.8111
1783432980,2026-07-07 14:03:00,4161.58,4162.06,4154.54,4155.68,4160.7512,4164.8901
1783433040,2026-07-07 14:04:00,4155.74,4156.68,4153.17,4154.88,4159.4465,4163.9801
1783433100,2026-07-07 14:05:00,4154.87,4155.88,4153.86,4154.78,4158.4095,4163.1437
1783433160,2026-07-07 14:06:00,4154.61,4156.51,4153.75,4155.37,4157.7340,4162.4370
1783433220,2026-07-07 14:07:00,4155.4,4156.42,4153.91,4155.83,4157.3109,4161.8364
1783433280,2026-07-07 14:08:00,4155.76,4155.85,4152.28,4153.84,4156.5396,4161.1094
1783433340,2026-07-07 14:09:00,4153.6,4158.06,4153.36,4156.1,4156.4419,4160.6540
1783433400,2026-07-07 14:10:00,4156.11,4156.77,4152.07,4152.4,4155.5437,4159.9037
1783433460,2026-07-07 14:11:00,4152.43,4155.99,4152.4,4155.63,4155.5629,4159.5152
1783433520,2026-07-07 14:12:00,4155.55,4156.71,4154.27,4154.39,4155.3022,4159.0492
1783433580,2026-07-07 14:13:00,4154.33,4157.05,4153.85,4154.31,4155.0817,4158.6184
1783433640,2026-07-07 14:14:00,4154.32,4154.48,4151.21,4152.36,4154.4769,4158.0494
1783433700,2026-07-07 14:15:00,4152.4,4153.38,4151.59,4152.86,4154.1176,4157.5777
1783433760,2026-07-07 14:16:00,4152.87,4157.95,4152.17,4157.39,4154.8448,4157.5606
1783433820,2026-07-07 14:17:00,4157.25,4157.69,4155.26,4157.14,4155.3548,4157.5224
1783433880,2026-07-07 14:18:00,4157.12,4159.83,4156.77,4159.01,4156.1671,4157.6576
1783433940,2026-07-07 14:19:00,4158.99,4159.24,4156.74,4158.83,4156.7589,4157.7642
1783434000,2026-07-07 14:20:00,4158.85,4159.04,4155.31,4156.3,4156.6569,4157.6311
1783434060,2026-07-07 14:21:00,4156.3,4156.56,4154.65,4156.46,4156.6131,4157.5246
1783434120,2026-07-07 14:22:00,4156.47,4156.89,4154.69,4155.3,4156.3213,4157.3224
1783434180,2026-07-07 14:23:00,4155.16,4155.53,4152.08,4154.98,4156.0233,4157.1094
1783434240,2026-07-07 14:24:00,4154.96,4155.7,4152.39,4152.45,4155.2292,4156.6859
1783434300,2026-07-07 14:25:00,4152.41,4153.13,4151.27,4152,4154.5116,4156.2599
1783434360,2026-07-07 14:26:00,4152.09,4153.79,4151.93,4153.51,4154.2890,4156.0099
1783434420,2026-07-07 14:27:00,4153.45,4156.48,4152.86,4155.94,4154.6559,4156.0035
1783434480,2026-07-07 14:28:00,4155.9,4157.28,4155.29,4156.57,4155.0813,4156.0550
1783434540,2026-07-07 14:29:00,4156.56,4158.24,4155.62,4158.24,4155.7832,4156.2537
1783434600,2026-07-07 14:30:00,4158.38,4159.24,4155.71,4155.85,4155.7980,4156.2170
1783434660,2026-07-07 14:31:00,4155.86,4157.24,4155.86,4157.04,4156.0740,4156.2918
1783434720,2026-07-07 14:32:00,4157.04,4157.04,4152.91,4154.63,4155.7531,4156.1407
1783434780,2026-07-07 14:33:00,4154.66,4155.48,4152.32,4153.02,4155.1458,4155.8570
1783434840,2026-07-07 14:34:00,4153.04,4153.26,4151.35,4151.37,4154.3067,4155.4491
1783434900,2026-07-07 14:35:00,4151.27,4151.49,4147.12,4147.8,4152.8608,4154.7537
1783434960,2026-07-07 14:36:00,4147.76,4151.13,4147.31,4150.97,4152.4406,4154.4098
1783435020,2026-07-07 14:37:00,4150.98,4150.98,4148.85,4150.8,4152.0760,4154.0816
1783435080,2026-07-07 14:38:00,4150.93,4151.47,4149.57,4149.89,4151.5902,4153.7005
1783435140,2026-07-07 14:39:00,4149.97,4150.91,4148.82,4149.63,4151.1546,4153.3305
1783435200,2026-07-07 14:40:00,4149.64,4150.71,4147.84,4148.07,4150.4692,4152.8523
1783435260,2026-07-07 14:41:00,4147.84,4148.16,4144.57,4144.6,4149.1649,4152.1021
1783435320,2026-07-07 14:42:00,4144.58,4149,4143.72,4148.91,4149.1083,4151.8119
1783435380,2026-07-07 14:43:00,4148.82,4150.99,4148.59,4150.49,4149.4153,4151.6917
1783435440,2026-07-07 14:44:00,4150.51,4152.37,4149.82,4152.34,4150.0652,4151.7506
1783435500,2026-07-07 14:45:00,4152.23,4155.15,4151.99,4154.84,4151.1263,4152.0315
1783435560,2026-07-07 14:46:00,4154.72,4156.87,4154.63,4155.61,4152.1227,4152.3568
1783435620,2026-07-07 14:47:00,4155.69,4156.51,4153.93,4156.35,4153.0621,4152.7198
1783435680,2026-07-07 14:48:00,4156.26,4157.62,4155.59,4155.67,4153.6416,4152.9880
1783435740,2026-07-07 14:49:00,4155.76,4156.71,4155.57,4156.59,4154.2968,4153.3155
1783435800,2026-07-07 14:50:00,4156.51,4157.2,4155.78,4156.5,4154.7864,4153.6050
1783435860,2026-07-07 14:51:00,4156.71,4157.37,4154.69,4156.22,4155.1050,4153.8427
1783435920,2026-07-07 14:52:00,4156.03,4156.03,4154.28,4154.32,4154.9305,4153.8861
1783435980,2026-07-07 14:53:00,4154.34,4155.72,4154.25,4154.87,4154.9171,4153.9755
1783436040,2026-07-07 14:54:00,4154.84,4154.87,4153.68,4154.02,4154.7177,4153.9796
1783436100,2026-07-07 14:55:00,4153.93,4156.74,4153.76,4155.58,4154.9094,4154.1251
1783436160,2026-07-07 14:56:00,4155.38,4156.88,4154.43,4155.19,4154.9717,4154.2219
