timestamp_utc,datetime_utc,open,high,low,close
1559512920,2019-06-02 22:02:00,1307.36,1307.36,1306.73,1306.74
1559512980,2019-06-02 22:03:00,1306.76,1306.91,1306.76,1306.86
1559513040,2019-06-02 22:04:00,1306.87,1306.88,1306.71,1306.71
1559513100,2019-06-02 22:05:00,1306.69,1306.81,1306.67,1306.75
1559513160,2019-06-02 22:06:00,1306.77,1306.88,1306.75,1306.88
1559513220,2019-06-02 22:07:00,1306.81,1306.94,1306.81,1306.90
1559513280,2019-06-02 22:08:00,1306.88,1306.88,1306.58,1306.66
1559513340,2019-06-02 22:09:00,1306.65,1306.71,1306.58,1306.71
1559513400,2019-06-02 22:10:00,1306.70,1306.84,1306.66,1306.69
1559513460,2019-06-02 22:11:00,1306.61,1306.69,1306.61,1306.69
1559513520,2019-06-02 22:12:00,1306.71,1306.78,1306.67,1306.72
1559513580,2019-06-02 22:13:00,1306.71,1307.25,1306.66,1307.22
1559513640,2019-06-02 22:14:00,1307.21,1307.23,1307.19,1307.23
1559513700,2019-06-02 22:15:00,1307.22,1307.24,1307.18,1307.24
1559513760,2019-06-02 22:16:00,1307.22,1307.24,1307.18,1307.21
1559513820,2019-06-02 22:17:00,1307.19,1307.50,1307.19,1307.49
1559513880,2019-06-02 22:18:00,1307.48,1307.59,1307.48,1307.56
1559513940,2019-06-02 22:19:00,1307.57,1307.67,1307.56,1307.66
1559514000,2019-06-02 22:20:00,1307.65,1307.86,1307.65,1307.80
1559514060,2019-06-02 22:21:00,1307.79,1308.05,1307.79,1308.04
1559514120,2019-06-02 22:22:00,1308.05,1308.05,1307.94,1307.98
1559514180,2019-06-02 22:23:00,1308.00,1308.00,1307.80,1307.83
1559514240,2019-06-02 22:24:00,1307.82,1307.87,1307.79,1307.79
1559514300,2019-06-02 22:25:00,1307.67,1307.99,1307.66,1307.95
1559514360,2019-06-02 22:26:00,1307.96,1308.02,1307.96,1308.01
1559514420,2019-06-02 22:27:00,1308.00,1308.04,1307.99,1308.01
1559514480,2019-06-02 22:28:00,1307.99,1308.02,1307.91,1307.93
1559514540,2019-06-02 22:29:00,1307.78,1307.82,1307.67,1307.75
