timestamp_utc,datetime_utc,open,high,low,close
1630454400,2021-09-01 00:00:00,1814.48,1814.49,1814.05,1814.33
1630454460,2021-09-01 00:01:00,1814.37,1814.66,1814.35,1814.41
1630454520,2021-09-01 00:02:00,1814.43,1814.43,1813.58,1814.12
1630454580,2021-09-01 00:03:00,1814.06,1814.06,1813.59,1813.73
1630454640,2021-09-01 00:04:00,1813.82,1813.84,1813.63,1813.72
1630454700,2021-09-01 00:05:00,1813.70,1813.75,1813.52,1813.71
1630454760,2021-09-01 00:06:00,1813.72,1813.95,1813.70,1813.92
1630454820,2021-09-01 00:07:00,1813.94,1814.22,1813.81,1814.22
1630454880,2021-09-01 00:08:00,1814.23,1814.43,1814.04,1814.10
1630454940,2021-09-01 00:09:00,1814.00,1814.54,1814.00,1814.32
1630455000,2021-09-01 00:10:00,1814.22,1814.29,1813.89,1813.90
1630455060,2021-09-01 00:11:00,1813.81,1814.06,1813.52,1814.05
1630455120,2021-09-01 00:12:00,1814.04,1814.33,1814.01,1814.10
1630455180,2021-09-01 00:13:00,1814.17,1814.20,1814.01,1814.02
1630455240,2021-09-01 00:14:00,1814.10,1814.24,1813.93,1813.93
1630455300,2021-09-01 00:15:00,1813.93,1813.93,1813.63,1813.64
1630455360,2021-09-01 00:16:00,1813.68,1813.94,1813.68,1813.92
1630455420,2021-09-01 00:17:00,1813.95,1814.02,1813.66,1813.72
1630455480,2021-09-01 00:18:00,1813.73,1813.73,1813.53,1813.59
1630455540,2021-09-01 00:19:00,1813.62,1813.92,1813.62,1813.82
1630455600,2021-09-01 00:20:00,1813.82,1813.88,1813.72,1813.81
1630455660,2021-09-01 00:21:00,1813.72,1813.72,1813.51,1813.61
1630455720,2021-09-01 00:22:00,1813.61,1813.61,1813.51,1813.51
1630455780,2021-09-01 00:23:00,1813.42,1813.42,1813.22,1813.32
1630455840,2021-09-01 00:24:00,1813.32,1813.41,1813.22,1813.22
1630455900,2021-09-01 00:25:00,1813.12,1813.21,1813.01,1813.20
1630455960,2021-09-01 00:26:00,1813.10,1813.10,1813.01,1813.10
1630456020,2021-09-01 00:27:00,1813.10,1813.10,1812.94,1813.01
1630456080,2021-09-01 00:28:00,1813.00,1813.03,1812.81,1813.00
1630456140,2021-09-01 00:29:00,1812.95,1813.10,1812.75,1812.98
1630456200,2021-09-01 00:30:00,1813.00,1813.30,1812.90,1813.03
1630456260,2021-09-01 00:31:00,1813.04,1813.13,1812.93,1813.09
1630456320,2021-09-01 00:32:00,1813.01,1813.15,1812.91,1812.99
1630456380,2021-09-01 00:33:00,1813.03,1813.20,1813.00,1813.13
1630456440,2021-09-01 00:34:00,1813.12,1813.25,1812.98,1812.98
1630456500,2021-09-01 00:35:00,1813.00,1813.12,1812.95,1812.95
1630456560,2021-09-01 00:36:00,1813.02,1813.03,1812.89,1812.89
1630456620,2021-09-01 00:37:00,1812.89,1813.37,1812.79,1813.16
1630456680,2021-09-01 00:38:00,1813.18,1813.26,1813.00,1813.00
1630456740,2021-09-01 00:39:00,1813.00,1813.00,1812.79,1812.79
1630456800,2021-09-01 00:40:00,1812.79,1813.16,1812.69,1813.02
1630456860,2021-09-01 00:41:00,1813.12,1813.13,1813.02,1813.13
1630456920,2021-09-01 00:42:00,1813.24,1813.24,1812.99,1812.99
1630456980,2021-09-01 00:43:00,1812.99,1813.23,1812.89,1813.05
