timestamp_utc,datetime_utc,open,high,low,close
1596405720,2020-08-02 22:02:00,1982.30,1982.71,1980.46,1982.42
1596405780,2020-08-02 22:03:00,1982.34,1982.43,1980.93,1981.58
1596405840,2020-08-02 22:04:00,1981.51,1984.27,1981.42,1983.69
1596405900,2020-08-02 22:05:00,1981.91,1983.60,1978.31,1981.48
1596405960,2020-08-02 22:06:00,1981.48,1982.91,1979.34,1982.23
1596406020,2020-08-02 22:07:00,1982.23,1982.23,1980.92,1981.87
1596406080,2020-08-02 22:08:00,1981.95,1983.38,1981.80,1982.67
1596406140,2020-08-02 22:09:00,1982.47,1982.97,1981.55,1982.32
1596406200,2020-08-02 22:10:00,1982.32,1983.37,1982.30,1982.77
1596406260,2020-08-02 22:11:00,1982.56,1983.49,1982.44,1982.60
1596406320,2020-08-02 22:12:00,1982.58,1982.59,1981.47,1981.96
1596406380,2020-08-02 22:13:00,1981.95,1982.34,1978.59,1978.69
1596406440,2020-08-02 22:14:00,1978.78,1983.37,1978.74,1982.66
1596406500,2020-08-02 22:15:00,1982.45,1983.72,1981.60,1983.32
1596406560,2020-08-02 22:16:00,1983.19,1984.11,1982.13,1983.88
1596406620,2020-08-02 22:17:00,1983.89,1983.93,1981.95,1982.22
1596406680,2020-08-02 22:18:00,1982.04,1982.63,1980.41,1980.88
1596406740,2020-08-02 22:19:00,1980.89,1982.86,1980.80,1982.22
1596406800,2020-08-02 22:20:00,1982.30,1982.92,1981.59,1982.74
1596406860,2020-08-02 22:21:00,1982.80,1983.62,1982.79,1983.56
1596406920,2020-08-02 22:22:00,1983.57,1983.73,1982.81,1983.16
1596406980,2020-08-02 22:23:00,1982.75,1984.23,1982.75,1984.14
1596407040,2020-08-02 22:24:00,1984.08,1984.38,1983.82,1984.33
1596407100,2020-08-02 22:25:00,1984.22,1984.27,1983.83,1983.83
1596407160,2020-08-02 22:26:00,1983.87,1983.87,1982.87,1983.77
1596407220,2020-08-02 22:27:00,1983.91,1984.17,1983.72,1983.86
1596407280,2020-08-02 22:28:00,1983.91,1984.01,1983.40,1983.40
1596407340,2020-08-02 22:29:00,1983.40,1983.48,1982.17,1982.52
1596407400,2020-08-02 22:30:00,1982.52,1983.14,1982.04,1982.55
1596407460,2020-08-02 22:31:00,1982.59,1982.84,1982.49,1982.53
1596407520,2020-08-02 22:32:00,1982.47,1982.73,1981.48,1981.90
1596407580,2020-08-02 22:33:00,1982.05,1982.97,1982.05,1982.84
1596407640,2020-08-02 22:34:00,1982.87,1983.98,1982.64,1983.76
1596407700,2020-08-02 22:35:00,1983.80,1983.87,1983.24,1983.37
1596407760,2020-08-02 22:36:00,1983.39,1983.96,1983.24,1983.54
1596407820,2020-08-02 22:37:00,1983.61,1984.22,1983.53,1984.03
1596407880,2020-08-02 22:38:00,1984.10,1984.20,1983.86,1984.10
1596407940,2020-08-02 22:39:00,1984.10,1984.41,1984.08,1984.34
1596408000,2020-08-02 22:40:00,1984.34,1984.39,1983.92,1983.92
1596408060,2020-08-02 22:41:00,1983.91,1984.13,1983.73,1983.73
1596408120,2020-08-02 22:42:00,1983.73,1984.12,1983.56,1984.12
1596408180,2020-08-02 22:43:00,1984.15,1985.04,1984.15,1984.71
1596408240,2020-08-02 22:44:00,1984.63,1984.66,1984.36,1984.62
1596408300,2020-08-02 22:45:00,1984.61,1984.61,1983.99,1984.36
1596408360,2020-08-02 22:46:00,1984.53,1984.53,1984.14,1984.16
1596408420,2020-08-02 22:47:00,1984.13,1984.37,1983.26,1984.22
1596408480,2020-08-02 22:48:00,1984.20,1984.27,1984.14,1984.27
1596408540,2020-08-02 22:49:00,1984.27,1984.27,1983.51,1983.71
1596408600,2020-08-02 22:50:00,1983.72,1983.80,1983.49,1983.73
1596408660,2020-08-02 22:51:00,1983.74,1983.74,1982.96,1983.09
1596408720,2020-08-02 22:52:00,1983.22,1983.59,1982.72,1983.58
1596408780,2020-08-02 22:53:00,1983.56,1983.90,1983.27,1983.33
1596408840,2020-08-02 22:54:00,1983.50,1983.68,1983.31,1983.47
1596408900,2020-08-02 22:55:00,1983.47,1983.57,1983.17,1983.23
1596408960,2020-08-02 22:56:00,1983.24,1983.54,1983.24,1983.53
1596409020,2020-08-02 22:57:00,1983.44,1984.41,1983.17,1984.36
1596409080,2020-08-02 22:58:00,1984.15,1984.36,1983.73,1983.74
1596409140,2020-08-02 22:59:00,1983.65,1983.87,1983.65,1983.87
1596409200,2020-08-02 23:00:00,1983.90,1983.97,1983.55,1983.79
1596409260,2020-08-02 23:01:00,1983.74,1984.02,1983.55,1983.91
1596409320,2020-08-02 23:02:00,1983.94,1984.20,1983.88,1984.12
1596409380,2020-08-02 23:03:00,1984.18,1984.44,1984.03,1984.23
1596409440,2020-08-02 23:04:00,1984.15,1984.25,1983.79,1983.89
1596409500,2020-08-02 23:05:00,1983.92,1984.41,1983.92,1984.35
1596409560,2020-08-02 23:06:00,1984.20,1984.31,1983.91,1984.20
1596409620,2020-08-02 23:07:00,1984.11,1984.24,1983.52,1983.55
1596409680,2020-08-02 23:08:00,1983.55,1983.77,1983.50,1983.63
1596409740,2020-08-02 23:09:00,1983.96,1984.02,1983.56,1983.66
1596409800,2020-08-02 23:10:00,1983.66,1983.72,1982.49,1982.54
1596409860,2020-08-02 23:11:00,1982.50,1983.15,1982.50,1983.15
1596409920,2020-08-02 23:12:00,1983.15,1983.25,1983.03,1983.23
1596409980,2020-08-02 23:13:00,1983.07,1983.29,1983.06,1983.15
1596410040,2020-08-02 23:14:00,1983.19,1983.28,1983.08,1983.25
1596410100,2020-08-02 23:15:00,1983.26,1983.26,1982.62,1982.75
1596410160,2020-08-02 23:16:00,1982.74,1983.10,1982.66,1982.70
1596410220,2020-08-02 23:17:00,1982.69,1982.74,1982.53,1982.72
1596410280,2020-08-02 23:18:00,1982.72,1982.91,1982.45,1982.72
1596410340,2020-08-02 23:19:00,1982.76,1982.83,1982.51,1982.57
1596410400,2020-08-02 23:20:00,1982.57,1982.80,1982.57,1982.66
1596410460,2020-08-02 23:21:00,1982.63,1982.77,1982.20,1982.20
1596410520,2020-08-02 23:22:00,1982.16,1982.16,1980.87,1981.50
1596410580,2020-08-02 23:23:00,1981.48,1981.56,1980.79,1980.91
1596410640,2020-08-02 23:24:00,1980.83,1981.19,1980.07,1981.19
1596410700,2020-08-02 23:25:00,1981.28,1982.02,1981.28,1981.98
1596410760,2020-08-02 23:26:00,1981.85,1982.97,1981.85,1982.97
1596410820,2020-08-02 23:27:00,1982.98,1983.18,1982.95,1983.18
1596410880,2020-08-02 23:28:00,1983.12,1983.57,1983.12,1983.43
1596410940,2020-08-02 23:29:00,1983.44,1983.74,1983.32,1983.66
1596411000,2020-08-02 23:30:00,1983.74,1983.76,1982.36,1982.56
1596411060,2020-08-02 23:31:00,1982.57,1982.59,1981.69,1981.91
1596411120,2020-08-02 23:32:00,1982.02,1982.23,1981.61,1981.92
1596411180,2020-08-02 23:33:00,1981.93,1982.16,1981.84,1982.16
1596411240,2020-08-02 23:34:00,1982.16,1982.21,1982.11,1982.17
1596411300,2020-08-02 23:35:00,1982.19,1982.19,1981.50,1981.66
1596411360,2020-08-02 23:36:00,1981.66,1981.99,1980.02,1980.19
1596411420,2020-08-02 23:37:00,1979.97,1980.40,1979.11,1979.32
1596411480,2020-08-02 23:38:00,1979.71,1979.71,1977.48,1978.95
1596411540,2020-08-02 23:39:00,1979.00,1980.21,1978.15,1978.27
1596411600,2020-08-02 23:40:00,1978.26,1978.71,1977.67,1978.47
1596411660,2020-08-02 23:41:00,1978.55,1978.55,1977.91,1978.02
1596411720,2020-08-02 23:42:00,1977.94,1978.21,1977.10,1977.70
1596411780,2020-08-02 23:43:00,1977.76,1978.25,1977.38,1977.81
1596411840,2020-08-02 23:44:00,1977.76,1978.52,1977.18,1978.27
1596411900,2020-08-02 23:45:00,1978.08,1980.45,1978.08,1980.10
1596411960,2020-08-02 23:46:00,1980.16,1980.48,1980.00,1980.03
1596412020,2020-08-02 23:47:00,1980.80,1981.66,1980.24,1980.46
1596412080,2020-08-02 23:48:00,1980.32,1980.91,1980.14,1980.79
1596412140,2020-08-02 23:49:00,1980.79,1980.84,1980.51,1980.83
1596412200,2020-08-02 23:50:00,1980.71,1981.05,1980.66,1980.97
1596412260,2020-08-02 23:51:00,1980.95,1981.21,1980.60,1980.78
1596412320,2020-08-02 23:52:00,1980.32,1980.96,1979.46,1980.96
1596412380,2020-08-02 23:53:00,1981.11,1982.36,1981.11,1982.03
1596412440,2020-08-02 23:54:00,1982.02,1982.17,1980.90,1981.18
1596412500,2020-08-02 23:55:00,1981.18,1981.77,1980.75,1981.00
1596412560,2020-08-02 23:56:00,1981.14,1981.49,1979.70,1980.07
1596412620,2020-08-02 23:57:00,1980.08,1981.58,1980.08,1980.98
1596412680,2020-08-02 23:58:00,1980.77,1981.72,1980.77,1981.11
1596412740,2020-08-02 23:59:00,1981.15,1982.07,1980.97,1981.95
1596412800,2020-08-03 00:00:00,1981.92,1982.08,1981.04,1981.36
1596412860,2020-08-03 00:01:00,1981.37,1981.98,1981.37,1981.64
1596412920,2020-08-03 00:02:00,1981.78,1982.24,1981.67,1982.05
1596412980,2020-08-03 00:03:00,1982.04,1982.35,1981.11,1981.16
1596413040,2020-08-03 00:04:00,1981.30,1981.49,1980.54,1980.60
1596413100,2020-08-03 00:05:00,1980.74,1981.04,1980.49,1980.73
1596413160,2020-08-03 00:06:00,1980.72,1981.13,1980.71,1981.13
1596413220,2020-08-03 00:07:00,1981.26,1981.80,1981.13,1981.13
1596413280,2020-08-03 00:08:00,1981.15,1981.32,1980.68,1980.95
1596413340,2020-08-03 00:09:00,1980.91,1981.03,1980.53,1980.77
1596413400,2020-08-03 00:10:00,1980.67,1981.02,1980.09,1980.41
1596413460,2020-08-03 00:11:00,1980.24,1980.57,1980.10,1980.14
1596413520,2020-08-03 00:12:00,1980.17,1980.88,1980.10,1980.56
1596413580,2020-08-03 00:13:00,1980.65,1981.46,1980.56,1981.04
1596413640,2020-08-03 00:14:00,1981.04,1981.23,1980.09,1980.14
1596413700,2020-08-03 00:15:00,1980.14,1980.14,1979.30,1979.55
1596413760,2020-08-03 00:16:00,1979.66,1980.09,1978.55,1978.79
1596413820,2020-08-03 00:17:00,1978.84,1979.50,1978.46,1979.10
1596413880,2020-08-03 00:18:00,1979.37,1979.37,1978.74,1978.80
1596413940,2020-08-03 00:19:00,1978.87,1978.87,1978.16,1978.53
1596414000,2020-08-03 00:20:00,1978.58,1979.39,1978.58,1979.34
1596414060,2020-08-03 00:21:00,1979.23,1980.07,1978.65,1979.83
1596414120,2020-08-03 00:22:00,1979.95,1979.95,1979.22,1979.42
1596414180,2020-08-03 00:23:00,1979.56,1979.73,1979.20,1979.53
1596414240,2020-08-03 00:24:00,1979.50,1979.51,1978.44,1978.44
1596414300,2020-08-03 00:25:00,1978.49,1978.60,1977.64,1977.84
1596414360,2020-08-03 00:26:00,1977.64,1978.17,1976.64,1976.64
1596414420,2020-08-03 00:27:00,1976.91,1977.04,1975.73,1976.71
1596414480,2020-08-03 00:28:00,1976.66,1977.29,1976.37,1976.74
1596414540,2020-08-03 00:29:00,1976.82,1977.94,1976.62,1977.78
1596414600,2020-08-03 00:30:00,1977.82,1978.06,1977.55,1977.61
1596414660,2020-08-03 00:31:00,1977.43,1977.44,1976.82,1977.20
1596414720,2020-08-03 00:32:00,1977.15,1977.70,1974.69,1975.40
1596414780,2020-08-03 00:33:00,1975.42,1975.74,1974.25,1974.72
1596414840,2020-08-03 00:34:00,1974.70,1976.46,1974.49,1976.18
1596414900,2020-08-03 00:35:00,1976.21,1976.21,1974.97,1975.07
1596414960,2020-08-03 00:36:00,1975.13,1975.67,1974.74,1975.42
1596415020,2020-08-03 00:37:00,1975.31,1975.78,1974.94,1975.68
1596415080,2020-08-03 00:38:00,1975.64,1976.37,1975.54,1976.37
1596415140,2020-08-03 00:39:00,1976.40,1976.54,1972.72,1974.19
1596415200,2020-08-03 00:40:00,1974.03,1974.88,1974.03,1974.57
1596415260,2020-08-03 00:41:00,1974.57,1975.34,1974.52,1975.34
1596415320,2020-08-03 00:42:00,1975.54,1976.17,1975.34,1975.87
1596415380,2020-08-03 00:43:00,1975.81,1976.10,1975.61,1975.65
1596415440,2020-08-03 00:44:00,1975.66,1975.66,1975.36,1975.61
1596415500,2020-08-03 00:45:00,1975.57,1976.71,1975.54,1976.70
