timestamp_utc,datetime_utc,open,high,low,close
1643673600,2022-02-01 00:00:00,1797.84,1797.84,1797.44,1797.44
1643673660,2022-02-01 00:01:00,1797.44,1797.64,1797.43,1797.57
1643673720,2022-02-01 00:02:00,1797.56,1797.56,1797.10,1797.13
1643673780,2022-02-01 00:03:00,1797.09,1797.26,1797.05,1797.24
1643673840,2022-02-01 00:04:00,1797.24,1797.47,1797.24,1797.47
1643673900,2022-02-01 00:05:00,1797.45,1797.55,1797.04,1797.08
1643673960,2022-02-01 00:06:00,1797.09,1797.23,1797.00,1797.18
1643674020,2022-02-01 00:07:00,1797.17,1797.18,1796.98,1796.98
1643674080,2022-02-01 00:08:00,1796.96,1797.08,1796.88,1797.07
1643674140,2022-02-01 00:09:00,1797.08,1797.37,1797.04,1797.30
1643674200,2022-02-01 00:10:00,1797.30,1797.38,1797.28,1797.36
1643674260,2022-02-01 00:11:00,1797.39,1797.40,1797.30,1797.36
1643674320,2022-02-01 00:12:00,1797.39,1797.41,1797.22,1797.35
1643674380,2022-02-01 00:13:00,1797.37,1797.52,1797.34,1797.48
1643674440,2022-02-01 00:14:00,1797.51,1797.51,1797.40,1797.47
1643674500,2022-02-01 00:15:00,1797.51,1797.60,1797.07,1797.11
1643674560,2022-02-01 00:16:00,1797.12,1797.21,1797.09,1797.15
1643674620,2022-02-01 00:17:00,1797.19,1797.23,1796.91,1797.01
1643674680,2022-02-01 00:18:00,1796.98,1797.02,1796.92,1797.02
1643674740,2022-02-01 00:19:00,1796.97,1796.97,1796.92,1796.93
1643674800,2022-02-01 00:20:00,1796.93,1797.09,1796.84,1797.01
1643674860,2022-02-01 00:21:00,1797.01,1797.05,1796.75,1796.76
1643674920,2022-02-01 00:22:00,1796.76,1796.86,1796.75,1796.77
1643674980,2022-02-01 00:23:00,1796.80,1797.32,1796.78,1797.12
1643675040,2022-02-01 00:24:00,1797.14,1797.14,1797.09,1797.09
1643675100,2022-02-01 00:25:00,1797.10,1797.14,1797.10,1797.13
1643675160,2022-02-01 00:26:00,1797.13,1797.13,1796.85,1797.01
1643675220,2022-02-01 00:27:00,1796.98,1797.01,1796.89,1797.00
1643675280,2022-02-01 00:28:00,1797.01,1797.23,1797.00,1797.14
1643675340,2022-02-01 00:29:00,1797.14,1797.14,1796.90,1796.96
1643675400,2022-02-01 00:30:00,1796.99,1797.00,1796.90,1796.91
1643675460,2022-02-01 00:31:00,1796.91,1796.94,1796.81,1796.89
1643675520,2022-02-01 00:32:00,1796.90,1796.99,1796.90,1796.91
1643675580,2022-02-01 00:33:00,1796.91,1796.91,1796.91,1796.91
1643675640,2022-02-01 00:34:00,1796.91,1796.91,1796.81,1796.81
1643675700,2022-02-01 00:35:00,1796.77,1797.00,1796.70,1797.00
1643675760,2022-02-01 00:36:00,1796.98,1796.98,1796.81,1796.85
1643675820,2022-02-01 00:37:00,1796.85,1796.85,1796.72,1796.72
1643675880,2022-02-01 00:38:00,1796.73,1796.84,1796.69,1796.82
1643675940,2022-02-01 00:39:00,1796.78,1796.85,1796.77,1796.85
1643676000,2022-02-01 00:40:00,1796.85,1796.86,1796.78,1796.83
1643676060,2022-02-01 00:41:00,1796.86,1797.05,1796.82,1797.02
1643676120,2022-02-01 00:42:00,1797.02,1797.06,1796.92,1797.02
1643676180,2022-02-01 00:43:00,1797.03,1797.15,1797.01,1797.09
