timestamp_utc,datetime_utc,open,high,low,close
1472688000,2016-09-01 00:00:00,1309.60,1309.88,1309.60,1309.88
1472688060,2016-09-01 00:01:00,1309.93,1309.93,1309.83,1309.92
1472688120,2016-09-01 00:02:00,1309.85,1309.92,1309.70,1309.75
1472688180,2016-09-01 00:03:00,1309.71,1309.75,1309.35,1309.40
1472688240,2016-09-01 00:04:00,1309.41,1309.47,1309.24,1309.36
1472688300,2016-09-01 00:05:00,1309.46,1309.58,1309.25,1309.37
1472688360,2016-09-01 00:06:00,1309.46,1309.56,1309.37,1309.41
1472688420,2016-09-01 00:07:00,1309.37,1309.45,1309.06,1309.18
1472688480,2016-09-01 00:08:00,1309.15,1309.91,1308.17,1309.91
1472688540,2016-09-01 00:09:00,1309.72,1309.94,1309.52,1309.94
1472688600,2016-09-01 00:10:00,1309.88,1309.96,1309.83,1309.95
1472688660,2016-09-01 00:11:00,1309.90,1309.95,1309.73,1309.91
1472688720,2016-09-01 00:12:00,1309.94,1310.11,1309.91,1310.04
1472688780,2016-09-01 00:13:00,1310.06,1310.14,1309.85,1309.93
1472688840,2016-09-01 00:14:00,1309.88,1310.04,1309.85,1310.02
1472688900,2016-09-01 00:15:00,1310.06,1310.07,1309.84,1309.94
1472688960,2016-09-01 00:16:00,1309.93,1310.00,1309.80,1309.80
1472689020,2016-09-01 00:17:00,1309.82,1310.01,1309.82,1310.01
1472689080,2016-09-01 00:18:00,1310.03,1310.32,1310.03,1310.23
1472689140,2016-09-01 00:19:00,1310.32,1310.32,1310.26,1310.32
1472689200,2016-09-01 00:20:00,1310.37,1310.37,1310.02,1310.06
1472689260,2016-09-01 00:21:00,1310.01,1310.10,1309.96,1310.05
1472689320,2016-09-01 00:22:00,1310.07,1310.15,1309.97,1310.03
1472689380,2016-09-01 00:23:00,1310.02,1310.06,1309.69,1309.81
1472689440,2016-09-01 00:24:00,1309.77,1310.00,1309.62,1309.95
1472689500,2016-09-01 00:25:00,1309.99,1310.15,1309.95,1310.15
1472689560,2016-09-01 00:26:00,1310.04,1310.42,1310.04,1310.36
1472689620,2016-09-01 00:27:00,1310.33,1310.41,1310.32,1310.32
1472689680,2016-09-01 00:28:00,1310.30,1310.33,1310.18,1310.27
1472689740,2016-09-01 00:29:00,1310.22,1310.36,1310.18,1310.36
1472689800,2016-09-01 00:30:00,1310.32,1310.36,1310.25,1310.25
1472689860,2016-09-01 00:31:00,1310.29,1310.29,1310.05,1310.07
1472689920,2016-09-01 00:32:00,1310.08,1310.14,1310.01,1310.01
1472689980,2016-09-01 00:33:00,1309.99,1310.04,1309.94,1310.04
1472690040,2016-09-01 00:34:00,1310.00,1310.04,1309.95,1309.95
1472690100,2016-09-01 00:35:00,1309.90,1309.98,1309.78,1309.78
1472690160,2016-09-01 00:36:00,1309.82,1309.82,1309.33,1309.37
1472690220,2016-09-01 00:37:00,1309.33,1309.72,1309.33,1309.68
1472690280,2016-09-01 00:38:00,1309.69,1309.73,1309.63,1309.72
1472690340,2016-09-01 00:39:00,1309.70,1309.82,1309.63,1309.67
1472690400,2016-09-01 00:40:00,1309.71,1309.79,1309.71,1309.79
1472690460,2016-09-01 00:41:00,1309.74,1309.74,1309.64,1309.73
1472690520,2016-09-01 00:42:00,1309.83,1309.93,1309.75,1309.75
1472690580,2016-09-01 00:43:00,1309.73,1309.90,1309.73,1309.74
