timestamp_utc,datetime_utc,open,high,low,close
1714521600,2024-05-01 00:00:00,2291.36,2292.71,2291.36,2292.47
1714521660,2024-05-01 00:01:00,2292.43,2292.88,2292.26,2292.27
1714521720,2024-05-01 00:02:00,2292.28,2292.81,2292.27,2292.45
1714521780,2024-05-01 00:03:00,2292.49,2292.49,2291.67,2291.79
1714521840,2024-05-01 00:04:00,2291.79,2292.29,2291.56,2292.16
1714521900,2024-05-01 00:05:00,2292.27,2292.34,2291.98,2292.27
1714521960,2024-05-01 00:06:00,2292.33,2292.67,2292.32,2292.57
1714522020,2024-05-01 00:07:00,2292.62,2292.79,2292.29,2292.40
1714522080,2024-05-01 00:08:00,2292.28,2292.41,2292.06,2292.24
1714522140,2024-05-01 00:09:00,2292.31,2292.51,2292.01,2292.01
1714522200,2024-05-01 00:10:00,2292.00,2292.10,2291.76,2291.89
1714522260,2024-05-01 00:11:00,2292.02,2292.82,2291.93,2292.79
1714522320,2024-05-01 00:12:00,2292.81,2292.90,2292.52,2292.62
1714522380,2024-05-01 00:13:00,2292.61,2292.63,2292.36,2292.56
1714522440,2024-05-01 00:14:00,2292.57,2292.57,2292.33,2292.37
1714522500,2024-05-01 00:15:00,2292.38,2292.71,2292.12,2292.49
1714522560,2024-05-01 00:16:00,2292.52,2292.58,2292.16,2292.30
1714522620,2024-05-01 00:17:00,2292.31,2292.31,2291.48,2291.55
1714522680,2024-05-01 00:18:00,2291.52,2291.73,2291.37,2291.52
1714522740,2024-05-01 00:19:00,2291.51,2291.55,2291.01,2291.07
1714522800,2024-05-01 00:20:00,2291.07,2291.13,2290.64,2290.70
1714522860,2024-05-01 00:21:00,2290.66,2290.66,2290.41,2290.51
1714522920,2024-05-01 00:22:00,2290.53,2290.53,2289.03,2289.06
1714522980,2024-05-01 00:23:00,2289.14,2289.24,2288.24,2288.89
1714523040,2024-05-01 00:24:00,2288.89,2288.97,2288.45,2288.45
1714523100,2024-05-01 00:25:00,2288.61,2289.49,2288.52,2289.49
1714523160,2024-05-01 00:26:00,2289.49,2289.49,2289.13,2289.34
1714523220,2024-05-01 00:27:00,2289.36,2289.88,2289.25,2289.85
1714523280,2024-05-01 00:28:00,2289.88,2289.91,2289.49,2289.55
1714523340,2024-05-01 00:29:00,2289.54,2290.09,2289.49,2289.98
1714523400,2024-05-01 00:30:00,2290.00,2290.09,2289.57,2290.08
1714523460,2024-05-01 00:31:00,2289.99,2290.28,2289.95,2290.12
1714523520,2024-05-01 00:32:00,2290.09,2290.14,2289.66,2289.79
1714523580,2024-05-01 00:33:00,2289.78,2289.78,2289.32,2289.61
1714523640,2024-05-01 00:34:00,2289.66,2290.63,2289.63,2290.15
1714523700,2024-05-01 00:35:00,2290.16,2290.28,2290.04,2290.28
1714523760,2024-05-01 00:36:00,2290.20,2290.20,2289.75,2289.85
1714523820,2024-05-01 00:37:00,2289.80,2289.94,2289.35,2289.37
1714523880,2024-05-01 00:38:00,2289.34,2289.46,2288.76,2288.77
1714523940,2024-05-01 00:39:00,2288.78,2289.12,2288.38,2288.50
1714524000,2024-05-01 00:40:00,2288.43,2288.89,2288.41,2288.49
1714524060,2024-05-01 00:41:00,2288.59,2289.15,2288.51,2288.96
1714524120,2024-05-01 00:42:00,2288.95,2289.04,2288.13,2288.48
1714524180,2024-05-01 00:43:00,2288.50,2288.52,2288.21,2288.31
