timestamp_utc,datetime_utc,open,high,low,close
1641164520,2022-01-02 23:02:00,1830.09,1830.75,1830.03,1830.61
1641164580,2022-01-02 23:03:00,1830.60,1830.82,1830.57,1830.77
1641164640,2022-01-02 23:04:00,1830.70,1830.71,1830.53,1830.60
1641164700,2022-01-02 23:05:00,1830.57,1830.64,1829.68,1829.86
1641164760,2022-01-02 23:06:00,1829.99,1830.35,1829.70,1830.04
1641164820,2022-01-02 23:07:00,1830.04,1830.08,1829.55,1829.94
1641164880,2022-01-02 23:08:00,1829.80,1830.93,1829.80,1830.86
1641164940,2022-01-02 23:09:00,1830.98,1831.69,1830.66,1831.69
1641165000,2022-01-02 23:10:00,1831.60,1831.60,1830.97,1831.14
1641165060,2022-01-02 23:11:00,1831.14,1831.14,1830.56,1830.97
1641165120,2022-01-02 23:12:00,1830.97,1831.26,1830.94,1831.16
1641165180,2022-01-02 23:13:00,1831.15,1831.15,1830.75,1830.98
1641165240,2022-01-02 23:14:00,1830.91,1830.98,1830.58,1830.58
1641165300,2022-01-02 23:15:00,1830.54,1830.78,1830.26,1830.73
1641165360,2022-01-02 23:16:00,1830.71,1830.77,1830.49,1830.67
1641165420,2022-01-02 23:17:00,1830.63,1830.68,1830.19,1830.24
1641165480,2022-01-02 23:18:00,1830.29,1830.32,1830.12,1830.24
1641165540,2022-01-02 23:19:00,1830.20,1830.25,1830.01,1830.11
1641165600,2022-01-02 23:20:00,1830.10,1830.13,1829.73,1829.76
1641165660,2022-01-02 23:21:00,1829.75,1829.96,1829.67,1829.76
1641165720,2022-01-02 23:22:00,1829.85,1829.86,1829.31,1829.35
1641165780,2022-01-02 23:23:00,1829.27,1829.46,1829.26,1829.32
1641165840,2022-01-02 23:24:00,1829.33,1829.36,1829.26,1829.36
1641165900,2022-01-02 23:25:00,1829.38,1829.46,1829.26,1829.27
1641165960,2022-01-02 23:26:00,1829.27,1829.27,1829.08,1829.26
1641166020,2022-01-02 23:27:00,1829.25,1829.26,1829.06,1829.26
1641166080,2022-01-02 23:28:00,1829.25,1829.38,1829.25,1829.36
1641166140,2022-01-02 23:29:00,1829.39,1829.39,1829.38,1829.38
1641166200,2022-01-02 23:30:00,1829.29,1829.29,1828.98,1828.98
1641166260,2022-01-02 23:31:00,1828.96,1828.99,1828.95,1828.98
1641166320,2022-01-02 23:32:00,1828.96,1829.01,1828.90,1828.92
1641166380,2022-01-02 23:33:00,1828.93,1829.06,1828.79,1828.79
1641166440,2022-01-02 23:34:00,1828.88,1829.06,1828.86,1829.04
1641166500,2022-01-02 23:35:00,1828.98,1829.20,1828.94,1829.20
1641166560,2022-01-02 23:36:00,1829.22,1829.29,1829.09,1829.28
1641166620,2022-01-02 23:37:00,1829.29,1829.47,1829.28,1829.40
1641166680,2022-01-02 23:38:00,1829.40,1829.40,1829.05,1829.05
1641166740,2022-01-02 23:39:00,1829.07,1829.20,1829.01,1829.20
1641166800,2022-01-02 23:40:00,1829.21,1829.21,1828.81,1828.85
1641166860,2022-01-02 23:41:00,1828.88,1828.92,1828.69,1828.80
1641166920,2022-01-02 23:42:00,1828.79,1828.89,1828.53,1828.54
1641166980,2022-01-02 23:43:00,1828.53,1828.61,1828.49,1828.52
1641167040,2022-01-02 23:44:00,1828.54,1828.78,1828.49,1828.49
1641167100,2022-01-02 23:45:00,1828.39,1828.43,1828.29,1828.33
1641167160,2022-01-02 23:46:00,1828.31,1828.39,1828.20,1828.20
1641167220,2022-01-02 23:47:00,1828.21,1828.21,1828.10,1828.20
1641167280,2022-01-02 23:48:00,1828.21,1828.21,1828.06,1828.10
1641167340,2022-01-02 23:49:00,1828.10,1828.19,1828.10,1828.13
1641167400,2022-01-02 23:50:00,1828.14,1828.26,1828.04,1828.26
1641167460,2022-01-02 23:51:00,1828.19,1828.29,1828.19,1828.29
1641167520,2022-01-02 23:52:00,1828.29,1828.49,1828.29,1828.41
1641167580,2022-01-02 23:53:00,1828.40,1828.43,1828.39,1828.43
1641167640,2022-01-02 23:54:00,1828.45,1828.49,1828.40,1828.49
1641167700,2022-01-02 23:55:00,1828.42,1828.53,1828.30,1828.30
1641167760,2022-01-02 23:56:00,1828.31,1828.40,1828.31,1828.40
1641167820,2022-01-02 23:57:00,1828.40,1828.40,1828.31,1828.36
1641167880,2022-01-02 23:58:00,1828.40,1828.49,1828.35,1828.40
1641167940,2022-01-02 23:59:00,1828.41,1828.49,1828.39,1828.49
1641168000,2022-01-03 00:00:00,1828.39,1828.45,1828.13,1828.31
1641168060,2022-01-03 00:01:00,1828.31,1828.31,1828.20,1828.20
1641168120,2022-01-03 00:02:00,1828.21,1828.30,1828.11,1828.21
1641168180,2022-01-03 00:03:00,1828.23,1828.30,1828.20,1828.20
1641168240,2022-01-03 00:04:00,1828.20,1828.21,1828.10,1828.12
1641168300,2022-01-03 00:05:00,1828.11,1828.20,1828.11,1828.11
1641168360,2022-01-03 00:06:00,1828.10,1828.20,1827.84,1827.91
1641168420,2022-01-03 00:07:00,1827.91,1827.91,1827.81,1827.81
1641168480,2022-01-03 00:08:00,1827.81,1827.90,1827.77,1827.90
1641168540,2022-01-03 00:09:00,1827.90,1827.90,1827.80,1827.81
1641168600,2022-01-03 00:10:00,1827.81,1827.90,1827.81,1827.81
1641168660,2022-01-03 00:11:00,1827.74,1828.19,1827.74,1828.13
1641168720,2022-01-03 00:12:00,1828.17,1828.22,1827.84,1827.84
1641168780,2022-01-03 00:13:00,1827.83,1827.84,1827.71,1827.71
1641168840,2022-01-03 00:14:00,1827.65,1827.71,1827.44,1827.51
1641168900,2022-01-03 00:15:00,1827.51,1827.60,1827.51,1827.52
1641168960,2022-01-03 00:16:00,1827.52,1827.82,1827.38,1827.40
1641169020,2022-01-03 00:17:00,1827.48,1827.96,1827.38,1827.38
1641169080,2022-01-03 00:18:00,1827.39,1827.66,1827.38,1827.39
1641169140,2022-01-03 00:19:00,1827.39,1827.57,1827.39,1827.55
1641169200,2022-01-03 00:20:00,1827.55,1827.55,1827.32,1827.32
1641169260,2022-01-03 00:21:00,1827.35,1827.46,1827.34,1827.41
1641169320,2022-01-03 00:22:00,1827.34,1827.41,1827.01,1827.23
1641169380,2022-01-03 00:23:00,1827.28,1827.58,1827.28,1827.58
1641169440,2022-01-03 00:24:00,1827.69,1827.82,1827.67,1827.78
1641169500,2022-01-03 00:25:00,1827.77,1828.03,1827.66,1828.03
1641169560,2022-01-03 00:26:00,1827.96,1827.96,1827.62,1827.72
1641169620,2022-01-03 00:27:00,1827.79,1828.15,1827.79,1828.10
1641169680,2022-01-03 00:28:00,1828.13,1828.63,1827.93,1828.55
1641169740,2022-01-03 00:29:00,1828.54,1829.08,1828.52,1829.04
1641169800,2022-01-03 00:30:00,1829.04,1829.50,1828.47,1829.39
1641169860,2022-01-03 00:31:00,1829.49,1830.94,1829.49,1830.93
1641169920,2022-01-03 00:32:00,1830.94,1831.00,1830.28,1830.56
