timestamp_utc,datetime_utc,open,high,low,close
1590969600,2020-06-01 00:00:00,1739.79,1739.80,1739.69,1739.70
1590969660,2020-06-01 00:01:00,1739.76,1739.80,1739.69,1739.76
1590969720,2020-06-01 00:02:00,1739.76,1739.77,1739.65,1739.66
1590969780,2020-06-01 00:03:00,1739.65,1739.68,1739.65,1739.67
1590969840,2020-06-01 00:04:00,1739.65,1739.65,1739.11,1739.20
1590969900,2020-06-01 00:05:00,1739.10,1739.13,1738.82,1739.03
1590969960,2020-06-01 00:06:00,1738.95,1739.08,1738.82,1738.94
1590970020,2020-06-01 00:07:00,1739.02,1739.28,1738.90,1739.25
1590970080,2020-06-01 00:08:00,1739.13,1739.32,1738.84,1738.84
1590970140,2020-06-01 00:09:00,1738.94,1739.19,1738.84,1738.97
1590970200,2020-06-01 00:10:00,1738.94,1739.07,1738.80,1738.93
1590970260,2020-06-01 00:11:00,1739.01,1739.01,1738.12,1738.12
1590970320,2020-06-01 00:12:00,1738.04,1738.04,1736.83,1736.91
1590970380,2020-06-01 00:13:00,1736.85,1737.25,1736.84,1737.19
1590970440,2020-06-01 00:14:00,1737.19,1737.20,1736.96,1737.05
1590970500,2020-06-01 00:15:00,1736.94,1736.95,1736.71,1736.71
1590970560,2020-06-01 00:16:00,1736.75,1736.78,1735.90,1735.90
1590970620,2020-06-01 00:17:00,1735.88,1736.22,1735.69,1736.14
1590970680,2020-06-01 00:18:00,1736.04,1736.97,1735.63,1736.78
1590970740,2020-06-01 00:19:00,1736.96,1737.23,1736.57,1736.57
1590970800,2020-06-01 00:20:00,1736.66,1737.10,1736.57,1736.77
1590970860,2020-06-01 00:21:00,1736.69,1736.88,1736.38,1736.65
1590970920,2020-06-01 00:22:00,1736.65,1736.65,1735.52,1735.93
1590970980,2020-06-01 00:23:00,1735.88,1736.34,1735.63,1735.69
1590971040,2020-06-01 00:24:00,1735.79,1736.24,1735.79,1736.07
1590971100,2020-06-01 00:25:00,1736.13,1736.29,1735.49,1735.79
1590971160,2020-06-01 00:26:00,1735.89,1736.43,1735.78,1736.29
1590971220,2020-06-01 00:27:00,1736.39,1736.49,1735.89,1735.89
1590971280,2020-06-01 00:28:00,1735.90,1736.45,1735.84,1736.40
1590971340,2020-06-01 00:29:00,1736.31,1736.54,1736.14,1736.14
1590971400,2020-06-01 00:30:00,1736.09,1736.24,1735.43,1735.99
1590971460,2020-06-01 00:31:00,1736.07,1736.23,1735.89,1736.11
