timestamp_utc,datetime_utc,open,high,low,close
1654041600,2022-06-01 00:00:00,1836.41,1836.56,1836.21,1836.33
1654041660,2022-06-01 00:01:00,1836.31,1836.32,1835.72,1835.91
1654041720,2022-06-01 00:02:00,1835.89,1835.93,1834.53,1835.06
1654041780,2022-06-01 00:03:00,1835.06,1835.06,1834.28,1834.46
1654041840,2022-06-01 00:04:00,1834.52,1835.39,1834.46,1835.39
1654041900,2022-06-01 00:05:00,1835.46,1835.83,1835.36,1835.76
1654041960,2022-06-01 00:06:00,1835.77,1836.06,1834.95,1835.02
1654042020,2022-06-01 00:07:00,1835.00,1835.10,1834.40,1834.62
1654042080,2022-06-01 00:08:00,1835.09,1835.74,1834.72,1835.74
1654042140,2022-06-01 00:09:00,1835.78,1836.51,1835.75,1836.20
1654042200,2022-06-01 00:10:00,1836.22,1836.22,1835.62,1835.64
1654042260,2022-06-01 00:11:00,1835.65,1835.75,1835.39,1835.58
1654042320,2022-06-01 00:12:00,1835.67,1835.67,1835.14,1835.32
1654042380,2022-06-01 00:13:00,1835.34,1835.44,1834.87,1835.44
1654042440,2022-06-01 00:14:00,1835.43,1835.48,1835.23,1835.23
1654042500,2022-06-01 00:15:00,1835.30,1835.60,1835.30,1835.52
1654042560,2022-06-01 00:16:00,1835.56,1835.62,1835.38,1835.53
1654042620,2022-06-01 00:17:00,1835.52,1835.52,1835.14,1835.19
1654042680,2022-06-01 00:18:00,1835.22,1835.48,1835.05,1835.41
1654042740,2022-06-01 00:19:00,1835.40,1835.44,1835.24,1835.28
1654042800,2022-06-01 00:20:00,1835.31,1835.31,1835.05,1835.08
1654042860,2022-06-01 00:21:00,1835.09,1835.50,1834.91,1835.50
1654042920,2022-06-01 00:22:00,1835.49,1835.76,1835.33,1835.41
1654042980,2022-06-01 00:23:00,1835.40,1835.42,1835.32,1835.32
1654043040,2022-06-01 00:24:00,1835.31,1835.47,1835.20,1835.46
1654043100,2022-06-01 00:25:00,1835.42,1835.63,1835.42,1835.55
1654043160,2022-06-01 00:26:00,1835.49,1835.98,1835.48,1835.73
1654043220,2022-06-01 00:27:00,1835.72,1835.81,1835.57,1835.70
1654043280,2022-06-01 00:28:00,1835.72,1836.07,1835.66,1836.04
1654043340,2022-06-01 00:29:00,1836.03,1836.17,1836.03,1836.16
1654043400,2022-06-01 00:30:00,1836.18,1836.20,1836.07,1836.14
1654043460,2022-06-01 00:31:00,1836.13,1836.36,1836.07,1836.36
1654043520,2022-06-01 00:32:00,1836.38,1836.60,1836.28,1836.52
1654043580,2022-06-01 00:33:00,1836.54,1836.64,1835.77,1836.06
1654043640,2022-06-01 00:34:00,1836.03,1836.13,1835.88,1836.00
1654043700,2022-06-01 00:35:00,1836.01,1836.08,1835.94,1836.06
1654043760,2022-06-01 00:36:00,1836.05,1836.26,1835.50,1835.50
1654043820,2022-06-01 00:37:00,1835.50,1836.06,1835.50,1835.89
1654043880,2022-06-01 00:38:00,1835.92,1836.13,1835.68,1836.11
1654043940,2022-06-01 00:39:00,1836.09,1836.49,1834.90,1835.28
1654044000,2022-06-01 00:40:00,1835.28,1835.28,1834.51,1834.60
1654044060,2022-06-01 00:41:00,1834.58,1834.83,1834.58,1834.83
1654044120,2022-06-01 00:42:00,1834.76,1834.76,1834.36,1834.40
1654044180,2022-06-01 00:43:00,1834.38,1834.94,1834.38,1834.88
1654044240,2022-06-01 00:44:00,1834.82,1834.83,1834.61,1834.64
1654044300,2022-06-01 00:45:00,1834.61,1835.06,1834.61,1834.98
1654044360,2022-06-01 00:46:00,1835.00,1835.26,1835.00,1835.25
1654044420,2022-06-01 00:47:00,1835.26,1835.26,1834.84,1835.18
1654044480,2022-06-01 00:48:00,1835.17,1835.40,1835.00,1835.09
1654044540,2022-06-01 00:49:00,1835.08,1835.08,1834.82,1834.99
1654044600,2022-06-01 00:50:00,1834.99,1835.02,1834.66,1834.67
1654044660,2022-06-01 00:51:00,1834.72,1835.22,1834.72,1835.06
1654044720,2022-06-01 00:52:00,1835.12,1835.44,1834.85,1835.26
1654044780,2022-06-01 00:53:00,1835.25,1835.28,1834.85,1835.04
1654044840,2022-06-01 00:54:00,1835.03,1835.15,1834.69,1834.75
1654044900,2022-06-01 00:55:00,1834.82,1834.97,1834.67,1834.72
1654044960,2022-06-01 00:56:00,1834.70,1834.88,1834.33,1834.88
1654045020,2022-06-01 00:57:00,1834.87,1834.96,1834.46,1834.61
1654045080,2022-06-01 00:58:00,1834.60,1834.70,1834.36,1834.52
1654045140,2022-06-01 00:59:00,1834.50,1834.68,1834.42,1834.47
1654045200,2022-06-01 01:00:00,1834.43,1835.33,1834.38,1834.66
1654045260,2022-06-01 01:01:00,1834.65,1835.22,1834.64,1834.96
1654045320,2022-06-01 01:02:00,1835.12,1835.36,1834.92,1835.16
1654045380,2022-06-01 01:03:00,1835.30,1835.47,1835.03,1835.42
1654045440,2022-06-01 01:04:00,1835.32,1835.35,1834.92,1835.06
1654045500,2022-06-01 01:05:00,1835.08,1835.24,1834.71,1835.14
1654045560,2022-06-01 01:06:00,1835.16,1835.16,1834.63,1834.80
1654045620,2022-06-01 01:07:00,1835.00,1835.00,1834.43,1834.43
1654045680,2022-06-01 01:08:00,1834.45,1834.96,1834.44,1834.96
1654045740,2022-06-01 01:09:00,1834.94,1834.98,1834.62,1834.96
1654045800,2022-06-01 01:10:00,1834.98,1834.98,1834.74,1834.92
1654045860,2022-06-01 01:11:00,1834.90,1834.95,1834.69,1834.93
1654045920,2022-06-01 01:12:00,1834.92,1835.12,1834.91,1835.04
1654045980,2022-06-01 01:13:00,1835.02,1835.52,1834.87,1835.46
1654046040,2022-06-01 01:14:00,1835.52,1835.56,1835.12,1835.16
1654046100,2022-06-01 01:15:00,1835.17,1835.24,1834.84,1835.12
1654046160,2022-06-01 01:16:00,1835.14,1835.30,1835.09,1835.28
1654046220,2022-06-01 01:17:00,1835.32,1835.58,1835.03,1835.04
1654046280,2022-06-01 01:18:00,1835.05,1835.06,1834.55,1834.76
1654046340,2022-06-01 01:19:00,1834.77,1835.11,1834.66,1834.96
1654046400,2022-06-01 01:20:00,1834.94,1835.23,1834.84,1835.08
1654046460,2022-06-01 01:21:00,1835.10,1835.16,1834.87,1835.02
1654046520,2022-06-01 01:22:00,1835.06,1835.06,1834.84,1834.88
1654046580,2022-06-01 01:23:00,1834.87,1835.65,1834.81,1835.52
1654046640,2022-06-01 01:24:00,1835.54,1835.54,1835.06,1835.18
1654046700,2022-06-01 01:25:00,1835.16,1835.16,1834.88,1835.00
1654046760,2022-06-01 01:26:00,1835.08,1835.72,1835.07,1835.52
1654046820,2022-06-01 01:27:00,1835.48,1835.60,1835.46,1835.58
1654046880,2022-06-01 01:28:00,1835.57,1835.81,1835.49,1835.56
1654046940,2022-06-01 01:29:00,1835.54,1835.81,1835.46,1835.55
1654047000,2022-06-01 01:30:00,1835.51,1835.54,1834.89,1835.00
1654047060,2022-06-01 01:31:00,1835.00,1835.12,1834.16,1834.28
1654047120,2022-06-01 01:32:00,1834.29,1835.70,1834.29,1834.91
1654047180,2022-06-01 01:33:00,1834.95,1835.47,1834.91,1835.22
1654047240,2022-06-01 01:34:00,1835.20,1836.44,1835.20,1836.16
1654047300,2022-06-01 01:35:00,1836.11,1836.12,1834.90,1835.02
1654047360,2022-06-01 01:36:00,1835.05,1835.14,1834.70,1834.92
1654047420,2022-06-01 01:37:00,1834.91,1835.14,1834.70,1834.72
1654047480,2022-06-01 01:38:00,1834.65,1834.94,1834.63,1834.88
1654047540,2022-06-01 01:39:00,1834.80,1835.08,1834.54,1834.79
1654047600,2022-06-01 01:40:00,1834.76,1834.76,1833.83,1833.84
1654047660,2022-06-01 01:41:00,1833.86,1834.09,1833.69,1833.73
1654047720,2022-06-01 01:42:00,1833.71,1834.19,1833.44,1834.13
1654047780,2022-06-01 01:43:00,1834.12,1834.18,1833.56,1833.70
1654047840,2022-06-01 01:44:00,1833.68,1833.97,1833.52,1833.58
1654047900,2022-06-01 01:45:00,1833.60,1834.13,1833.35,1834.05
1654047960,2022-06-01 01:46:00,1834.09,1834.64,1833.89,1833.94
1654048020,2022-06-01 01:47:00,1833.92,1834.48,1833.76,1834.42
1654048080,2022-06-01 01:48:00,1834.50,1834.74,1834.31,1834.60
