timestamp_utc,datetime_utc,open,high,low,close
1546383600,2019-01-01 23:00:00,1282.56,1282.56,1281.97,1282.10
1546383660,2019-01-01 23:01:00,1282.25,1282.35,1281.94,1281.94
1546383720,2019-01-01 23:02:00,1281.97,1282.02,1281.77,1281.85
1546383780,2019-01-01 23:03:00,1281.86,1281.97,1281.61,1281.96
1546383840,2019-01-01 23:04:00,1281.88,1281.96,1281.51,1281.65
1546383900,2019-01-01 23:05:00,1281.53,1281.61,1281.40,1281.61
1546383960,2019-01-01 23:06:00,1281.42,1281.61,1281.32,1281.52
1546384020,2019-01-01 23:07:00,1281.50,1281.69,1281.34,1281.34
1546384080,2019-01-01 23:08:00,1281.39,1281.72,1281.39,1281.56
1546384140,2019-01-01 23:09:00,1281.70,1281.80,1281.58,1281.78
1546384200,2019-01-01 23:10:00,1281.77,1281.88,1281.65,1281.86
1546384260,2019-01-01 23:11:00,1281.85,1281.87,1281.65,1281.76
1546384320,2019-01-01 23:12:00,1281.75,1281.77,1281.65,1281.76
1546384380,2019-01-01 23:13:00,1281.77,1281.78,1281.46,1281.58
1546384440,2019-01-01 23:14:00,1281.57,1281.58,1281.38,1281.46
1546384500,2019-01-01 23:15:00,1281.47,1281.49,1281.16,1281.18
1546384560,2019-01-01 23:16:00,1281.32,1281.33,1281.11,1281.27
1546384620,2019-01-01 23:17:00,1281.16,1281.22,1280.96,1281.22
1546384680,2019-01-01 23:18:00,1281.23,1281.32,1281.08,1281.21
1546384740,2019-01-01 23:19:00,1281.12,1281.23,1281.07,1281.11
1546384800,2019-01-01 23:20:00,1281.25,1281.31,1280.97,1281.12
1546384860,2019-01-01 23:21:00,1281.11,1281.13,1280.98,1281.12
1546384920,2019-01-01 23:22:00,1281.11,1281.14,1280.86,1280.87
1546384980,2019-01-01 23:23:00,1281.00,1281.12,1280.87,1281.09
1546385040,2019-01-01 23:24:00,1281.07,1281.11,1280.96,1281.00
1546385100,2019-01-01 23:25:00,1281.08,1281.21,1280.97,1281.11
1546385160,2019-01-01 23:26:00,1281.12,1281.13,1281.00,1281.10
1546385220,2019-01-01 23:27:00,1281.11,1281.14,1280.99,1281.11
1546385280,2019-01-01 23:28:00,1280.99,1281.11,1280.78,1280.93
1546385340,2019-01-01 23:29:00,1280.91,1281.03,1280.72,1281.03
1546385400,2019-01-01 23:30:00,1281.02,1281.06,1280.88,1280.88
1546385460,2019-01-01 23:31:00,1281.00,1281.00,1280.78,1280.96
1546385520,2019-01-01 23:32:00,1280.93,1281.04,1280.78,1280.78
1546385580,2019-01-01 23:33:00,1280.89,1280.92,1280.69,1280.82
1546385640,2019-01-01 23:34:00,1280.84,1280.85,1280.69,1280.69
1546385700,2019-01-01 23:35:00,1280.84,1280.99,1280.69,1280.97
1546385760,2019-01-01 23:36:00,1280.81,1280.99,1280.81,1280.98
1546385820,2019-01-01 23:37:00,1280.81,1281.12,1280.81,1281.02
1546385880,2019-01-01 23:38:00,1281.14,1281.21,1281.08,1281.18
1546385940,2019-01-01 23:39:00,1281.19,1281.40,1281.07,1281.37
1546386000,2019-01-01 23:40:00,1281.38,1281.50,1281.25,1281.48
1546386060,2019-01-01 23:41:00,1281.47,1281.50,1281.37,1281.37
1546386120,2019-01-01 23:42:00,1281.47,1281.47,1281.37,1281.41
1546386180,2019-01-01 23:43:00,1281.37,1281.39,1281.19,1281.29
1546386240,2019-01-01 23:44:00,1281.28,1281.39,1281.12,1281.35
1546386300,2019-01-01 23:45:00,1281.30,1281.49,1281.30,1281.45
1546386360,2019-01-01 23:46:00,1281.39,1281.52,1281.26,1281.27
1546386420,2019-01-01 23:47:00,1281.34,1281.39,1281.19,1281.25
1546386480,2019-01-01 23:48:00,1281.26,1281.30,1281.19,1281.29
1546386540,2019-01-01 23:49:00,1281.20,1281.30,1281.06,1281.07
1546386600,2019-01-01 23:50:00,1281.17,1281.17,1280.81,1281.01
1546386660,2019-01-01 23:51:00,1281.02,1281.12,1280.86,1281.12
1546386720,2019-01-01 23:52:00,1280.94,1281.14,1280.94,1281.11
1546386780,2019-01-01 23:53:00,1280.98,1281.11,1280.95,1280.96
1546386840,2019-01-01 23:54:00,1280.97,1281.17,1280.96,1281.16
1546386900,2019-01-01 23:55:00,1281.02,1281.29,1281.02,1281.18
1546386960,2019-01-01 23:56:00,1281.26,1281.32,1281.17,1281.29
1546387020,2019-01-01 23:57:00,1281.20,1281.29,1281.20,1281.20
1546387080,2019-01-01 23:58:00,1281.29,1281.39,1281.20,1281.37
1546387140,2019-01-01 23:59:00,1281.31,1281.36,1281.17,1281.18
1546387200,2019-01-02 00:00:00,1281.28,1281.41,1281.19,1281.40
