timestamp_utc,datetime_utc,open,high,low,close
1648771200,2022-04-01 00:00:00,1936.77,1936.82,1936.16,1936.20
1648771260,2022-04-01 00:01:00,1936.20,1936.20,1934.97,1935.08
1648771320,2022-04-01 00:02:00,1935.08,1935.71,1934.95,1935.44
1648771380,2022-04-01 00:03:00,1935.44,1935.55,1934.95,1935.09
1648771440,2022-04-01 00:04:00,1935.05,1935.17,1934.79,1935.08
1648771500,2022-04-01 00:05:00,1935.07,1935.39,1934.79,1935.31
1648771560,2022-04-01 00:06:00,1935.24,1935.85,1935.22,1935.76
1648771620,2022-04-01 00:07:00,1935.77,1935.77,1935.26,1935.46
1648771680,2022-04-01 00:08:00,1935.42,1935.58,1935.24,1935.46
1648771740,2022-04-01 00:09:00,1935.46,1935.46,1935.08,1935.28
1648771800,2022-04-01 00:10:00,1935.28,1935.89,1934.89,1935.76
1648771860,2022-04-01 00:11:00,1935.74,1936.08,1935.70,1935.90
1648771920,2022-04-01 00:12:00,1935.81,1935.84,1935.20,1935.21
1648771980,2022-04-01 00:13:00,1935.28,1935.28,1934.87,1935.01
1648772040,2022-04-01 00:14:00,1934.98,1935.17,1934.80,1935.14
1648772100,2022-04-01 00:15:00,1935.12,1935.89,1934.93,1935.89
1648772160,2022-04-01 00:16:00,1935.89,1935.89,1935.59,1935.65
1648772220,2022-04-01 00:17:00,1935.55,1935.55,1934.89,1935.45
1648772280,2022-04-01 00:18:00,1935.45,1935.91,1935.32,1935.33
1648772340,2022-04-01 00:19:00,1935.33,1935.78,1935.33,1935.70
1648772400,2022-04-01 00:20:00,1935.70,1935.70,1935.23,1935.39
1648772460,2022-04-01 00:21:00,1935.42,1935.42,1935.10,1935.30
1648772520,2022-04-01 00:22:00,1935.32,1935.32,1934.78,1934.82
1648772580,2022-04-01 00:23:00,1934.82,1934.92,1934.14,1934.26
1648772640,2022-04-01 00:24:00,1934.26,1934.47,1934.09,1934.09
1648772700,2022-04-01 00:25:00,1934.08,1934.08,1933.72,1933.88
1648772760,2022-04-01 00:26:00,1933.88,1933.92,1933.33,1933.53
1648772820,2022-04-01 00:27:00,1933.49,1933.51,1932.99,1933.02
1648772880,2022-04-01 00:28:00,1932.96,1933.07,1932.48,1933.07
1648772940,2022-04-01 00:29:00,1933.08,1933.17,1932.86,1932.87
1648773000,2022-04-01 00:30:00,1932.86,1933.53,1932.65,1933.51
1648773060,2022-04-01 00:31:00,1933.49,1933.61,1933.32,1933.57
1648773120,2022-04-01 00:32:00,1933.54,1933.55,1933.26,1933.43
1648773180,2022-04-01 00:33:00,1933.42,1933.53,1933.10,1933.26
1648773240,2022-04-01 00:34:00,1933.24,1933.43,1933.17,1933.33
1648773300,2022-04-01 00:35:00,1933.32,1933.62,1933.25,1933.58
1648773360,2022-04-01 00:36:00,1933.60,1933.83,1933.35,1933.36
1648773420,2022-04-01 00:37:00,1933.50,1933.79,1933.46,1933.79
1648773480,2022-04-01 00:38:00,1933.79,1933.81,1933.56,1933.68
1648773540,2022-04-01 00:39:00,1933.64,1933.74,1933.50,1933.65
1648773600,2022-04-01 00:40:00,1933.67,1933.82,1933.56,1933.74
1648773660,2022-04-01 00:41:00,1933.75,1934.15,1933.75,1933.92
1648773720,2022-04-01 00:42:00,1933.95,1933.95,1933.46,1933.54
1648773780,2022-04-01 00:43:00,1933.48,1933.80,1933.43,1933.80
1648773840,2022-04-01 00:44:00,1933.75,1933.76,1933.42,1933.43
1648773900,2022-04-01 00:45:00,1933.54,1933.95,1933.53,1933.94
1648773960,2022-04-01 00:46:00,1933.97,1933.97,1933.68,1933.68
1648774020,2022-04-01 00:47:00,1933.68,1933.68,1932.91,1933.03
1648774080,2022-04-01 00:48:00,1932.98,1933.05,1932.83,1933.04
1648774140,2022-04-01 00:49:00,1933.10,1933.53,1933.10,1933.43
1648774200,2022-04-01 00:50:00,1933.40,1933.40,1932.81,1932.93
1648774260,2022-04-01 00:51:00,1932.88,1933.63,1932.58,1933.63
1648774320,2022-04-01 00:52:00,1933.68,1933.80,1933.44,1933.54
1648774380,2022-04-01 00:53:00,1933.50,1933.78,1933.37,1933.56
1648774440,2022-04-01 00:54:00,1933.54,1933.55,1933.24,1933.27
1648774500,2022-04-01 00:55:00,1933.34,1933.44,1932.76,1932.84
1648774560,2022-04-01 00:56:00,1932.87,1933.74,1932.87,1933.72
1648774620,2022-04-01 00:57:00,1933.68,1934.10,1933.35,1933.93
1648774680,2022-04-01 00:58:00,1933.93,1934.10,1933.73,1933.85
1648774740,2022-04-01 00:59:00,1934.03,1934.58,1933.91,1934.39
1648774800,2022-04-01 01:00:00,1934.29,1934.61,1933.63,1934.55
1648774860,2022-04-01 01:01:00,1934.55,1934.71,1933.88,1933.88
1648774920,2022-04-01 01:02:00,1933.89,1935.03,1933.75,1934.93
1648774980,2022-04-01 01:03:00,1934.93,1935.14,1934.61,1935.14
1648775040,2022-04-01 01:04:00,1935.14,1935.55,1935.11,1935.29
1648775100,2022-04-01 01:05:00,1935.29,1935.32,1934.61,1935.28
1648775160,2022-04-01 01:06:00,1935.28,1936.09,1935.28,1935.47
1648775220,2022-04-01 01:07:00,1935.37,1935.75,1935.18,1935.60
1648775280,2022-04-01 01:08:00,1935.60,1935.73,1935.00,1935.00
1648775340,2022-04-01 01:09:00,1934.98,1935.01,1934.69,1934.86
1648775400,2022-04-01 01:10:00,1934.89,1934.90,1934.40,1934.65
1648775460,2022-04-01 01:11:00,1934.66,1935.21,1934.61,1935.05
1648775520,2022-04-01 01:12:00,1935.10,1935.10,1934.37,1934.37
1648775580,2022-04-01 01:13:00,1934.37,1935.02,1934.37,1934.84
1648775640,2022-04-01 01:14:00,1934.82,1934.84,1934.45,1934.52
1648775700,2022-04-01 01:15:00,1934.52,1934.84,1934.28,1934.82
1648775760,2022-04-01 01:16:00,1934.92,1935.43,1934.85,1935.38
1648775820,2022-04-01 01:17:00,1935.42,1935.52,1934.91,1934.92
1648775880,2022-04-01 01:18:00,1934.92,1935.54,1934.91,1935.50
1648775940,2022-04-01 01:19:00,1935.48,1935.72,1935.44,1935.56
1648776000,2022-04-01 01:20:00,1935.64,1935.76,1935.47,1935.63
1648776060,2022-04-01 01:21:00,1935.69,1936.29,1935.69,1936.25
1648776120,2022-04-01 01:22:00,1936.24,1936.25,1935.86,1936.16
1648776180,2022-04-01 01:23:00,1936.17,1936.36,1936.03,1936.28
1648776240,2022-04-01 01:24:00,1936.24,1936.51,1936.15,1936.26
1648776300,2022-04-01 01:25:00,1936.27,1936.33,1935.94,1936.32
1648776360,2022-04-01 01:26:00,1936.35,1936.57,1934.85,1935.92
