timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1784023320,2026-07-14 10:02:00,4020.96,4021.08,4019.07,4019.4,4020.8074,4020.2805
1784023380,2026-07-14 10:03:00,4019.48,4019.61,4018.46,4019.22,4020.4547,4020.1841
1784023440,2026-07-14 10:04:00,4019.2,4019.95,4019.07,4019.72,4020.2914,4020.1419
1784023500,2026-07-14 10:05:00,4019.47,4020.1,4018.62,4018.64,4019.9244,4020.0054
1784023560,2026-07-14 10:06:00,4018.65,4018.8,4017.94,4018.61,4019.6323,4019.8785
1784023620,2026-07-14 10:07:00,4018.63,4019.6,4018.63,4019.09,4019.5118,4019.8069
1784023680,2026-07-14 10:08:00,4019.04,4019.04,4018.16,4018.28,4019.2381,4019.6681
1784023740,2026-07-14 10:09:00,4018.27,4018.38,4017.86,4018.11,4018.9874,4019.5264
1784023800,2026-07-14 10:10:00,4018.37,4019.63,4018.37,4019.59,4019.1213,4019.5322
1784023860,2026-07-14 10:11:00,4019.56,4019.62,4018.98,4019.09,4019.1144,4019.4920
1784023920,2026-07-14 10:12:00,4019.03,4019.28,4017.94,4018.04,4018.8756,4019.3600
1784023980,2026-07-14 10:13:00,4017.99,4018.34,4016.91,4018.27,4018.7410,4019.2609
1784024040,2026-07-14 10:14:00,4018.3,4018.4,4017.69,4018.23,4018.6275,4019.1672
1784024100,2026-07-14 10:15:00,4018.22,4018.76,4017.33,4018.76,4018.6569,4019.1302
1784024160,2026-07-14 10:16:00,4018.63,4019.33,4018.07,4018.89,4018.7087,4019.1083
1784024220,2026-07-14 10:17:00,4018.85,4019.3,4018.01,4019.28,4018.8357,4019.1239
1784024280,2026-07-14 10:18:00,4019.18,4019.56,4018.5,4019.39,4018.9589,4019.1481
1784024340,2026-07-14 10:19:00,4019.43,4020.09,4019.01,4019.04,4018.9769,4019.1383
1784024400,2026-07-14 10:20:00,4018.96,4019.22,4018.56,4018.56,4018.8842,4019.0857
1784024460,2026-07-14 10:21:00,4018.57,4019.18,4017.6,4017.7,4018.6211,4018.9598
1784024520,2026-07-14 10:22:00,4017.66,4018.13,4017,4017.1,4018.2831,4018.7907
1784024580,2026-07-14 10:23:00,4017.11,4018.01,4017.01,4017.87,4018.1913,4018.7070
1784024640,2026-07-14 10:24:00,4017.88,4018.13,4017.24,4017.52,4018.0421,4018.5991
1784024700,2026-07-14 10:25:00,4017.49,4017.58,4015.86,4016.26,4017.6461,4018.3864
1784024760,2026-07-14 10:26:00,4016.27,4016.38,4015.71,4016.01,4017.2825,4018.1704
1784024820,2026-07-14 10:27:00,4015.99,4017.14,4015.91,4017.06,4017.2331,4018.0694
1784024880,2026-07-14 10:28:00,4017.04,4017.08,4016.45,4016.76,4017.1279,4017.9504
1784024940,2026-07-14 10:29:00,4016.74,4018.06,4016.74,4017.88,4017.2951,4017.9440
1784025000,2026-07-14 10:30:00,4017.89,4018.79,4017.71,4018.41,4017.5428,4017.9864
1784025060,2026-07-14 10:31:00,4018.42,4018.93,4015.31,4015.48,4017.0844,4017.7585
1784025120,2026-07-14 10:32:00,4015.51,4016.23,4015.39,4015.93,4016.8279,4017.5923
1784025180,2026-07-14 10:33:00,4015.91,4017.99,4015.91,4017.56,4016.9906,4017.5894
1784025240,2026-07-14 10:34:00,4017.59,4017.59,4015.9,4016.23,4016.8216,4017.4658
1784025300,2026-07-14 10:35:00,4016.26,4017.44,4015.17,4017.19,4016.9034,4017.4407
1784025360,2026-07-14 10:36:00,4017.15,4017.91,4016.53,4017.91,4017.1271,4017.4834
1784025420,2026-07-14 10:37:00,4017.98,4019.2,4017.57,4018.93,4017.5278,4017.6149
1784025480,2026-07-14 10:38:00,4018.78,4018.98,4017.52,4017.7,4017.5660,4017.6226
1784025540,2026-07-14 10:39:00,4017.67,4019.31,4017.64,4018.96,4017.8758,4017.7442
1784025600,2026-07-14 10:40:00,4018.99,4020.17,4018.7,4019.17,4018.1634,4017.8738
1784025660,2026-07-14 10:41:00,4019.17,4019.81,4018.73,4018.73,4018.2893,4017.9517
1784025720,2026-07-14 10:42:00,4018.69,4019.06,4018.63,4018.64,4018.3672,4018.0142
1784025780,2026-07-14 10:43:00,4018.59,4018.93,4018.38,4018.38,4018.3701,4018.0475
1784025840,2026-07-14 10:44:00,4018.37,4019.73,4018.22,4019.06,4018.5234,4018.1395
1784025900,2026-07-14 10:45:00,4019.07,4020.1,4018.15,4019.53,4018.7471,4018.2659
1784025960,2026-07-14 10:46:00,4019.52,4020.11,4019.05,4019.97,4019.0188,4018.4208
1784026020,2026-07-14 10:47:00,4020.1,4020.94,4020.02,4020.84,4019.4235,4018.6408
1784026080,2026-07-14 10:48:00,4020.83,4021.64,4020.83,4021.58,4019.9028,4018.9080
1784026140,2026-07-14 10:49:00,4021.57,4022.17,4021.38,4021.81,4020.3266,4019.1718
1784026200,2026-07-14 10:50:00,4021.8,4021.82,4020.9,4020.97,4020.4696,4019.3353
1784026260,2026-07-14 10:51:00,4020.94,4020.97,4019.97,4020.5,4020.4763,4019.4412
1784026320,2026-07-14 10:52:00,4020.51,4020.78,4019.15,4019.27,4020.2083,4019.4256
1784026380,2026-07-14 10:53:00,4019.21,4020.26,4019.14,4020.14,4020.1931,4019.4905
1784026440,2026-07-14 10:54:00,4020.15,4020.82,4020.03,4020.26,4020.2080,4019.5605
1784026500,2026-07-14 10:55:00,4020.28,4020.38,4019.7,4019.8,4020.1173,4019.5823
1784026560,2026-07-14 10:56:00,4019.92,4020.35,4019.79,4019.87,4020.0623,4019.6084
1784026620,2026-07-14 10:57:00,4019.77,4021.11,4019.73,4020.9,4020.2485,4019.7258
1784026680,2026-07-14 10:58:00,4020.91,4022.08,4020.55,4021.89,4020.6133,4019.9226
1784026740,2026-07-14 10:59:00,4021.88,4022.82,4021.62,4021.67,4020.8481,4020.0814
1784026800,2026-07-14 11:00:00,4021.71,4022.92,4019.76,4020.14,4020.6907,4020.0868
1784026860,2026-07-14 11:01:00,4020.42,4021.27,4019.65,4020.9,4020.7372,4020.1607
1784026920,2026-07-14 11:02:00,4020.98,4021.2,4019.85,4021.04,4020.8045,4020.2406
1784026980,2026-07-14 11:03:00,4020.9,4021.69,4020.37,4021.58,4020.9769,4020.3624
1784027040,2026-07-14 11:04:00,4021.52,4021.63,4020.11,4020.6,4020.8931,4020.3840
1784027100,2026-07-14 11:05:00,4020.69,4021.39,4020.24,4021.09,4020.9369,4020.4482
1784027160,2026-07-14 11:06:00,4021.03,4021.81,4020.14,4020.19,4020.7709,4020.4247
1784027220,2026-07-14 11:07:00,4020.25,4021.04,4018.64,4019.09,4020.3974,4020.3034
1784027280,2026-07-14 11:08:00,4019.08,4019.65,4016.51,4016.51,4019.5335,4019.9585
1784027340,2026-07-14 11:09:00,4016.5,4016.81,4015.59,4016.32,4018.8194,4019.6277
1784027400,2026-07-14 11:10:00,4016.28,4018.64,4016.28,4018.33,4018.7106,4019.5098
1784027460,2026-07-14 11:11:00,4018.34,4019.09,4017.58,4017.95,4018.5416,4019.3680
1784027520,2026-07-14 11:12:00,4018.02,4020.39,4017.5,4020.38,4018.9501,4019.4600
1784027580,2026-07-14 11:13:00,4020.36,4021.27,4019.95,4021.27,4019.4657,4019.6245
1784027640,2026-07-14 11:14:00,4021.28,4024,4020.55,4023.06,4020.2644,4019.9368
1784027700,2026-07-14 11:15:00,4022.96,4022.96,4021.62,4022.06,4020.6634,4020.1299
1784027760,2026-07-14 11:16:00,4022.07,4022.74,4021.4,4021.41,4020.8293,4020.2462
1784027820,2026-07-14 11:17:00,4021.48,4022.34,4020.65,4022.1,4021.1117,4020.4148
1784027880,2026-07-14 11:18:00,4022.13,4023.27,4022.12,4022.79,4021.4847,4020.6307
1784027940,2026-07-14 11:19:00,4022.78,4023.95,4022.59,4022.97,4021.8147,4020.8433
1784028000,2026-07-14 11:20:00,4022.98,4025.81,4022.71,4024.57,4022.4270,4021.1821
1784028060,2026-07-14 11:21:00,4024.54,4025.54,4022.81,4023.25,4022.6099,4021.3701
1784028120,2026-07-14 11:22:00,4023.25,4024.46,4023.02,4023.9,4022.8966,4021.6001
1784028180,2026-07-14 11:23:00,4023.92,4025.46,4023.75,4025.42,4023.4573,4021.9474
1784028240,2026-07-14 11:24:00,4025.52,4028.13,4024.8,4027.92,4024.4490,4022.4903
1784028300,2026-07-14 11:25:00,4027.97,4028.39,4025.92,4027.78,4025.1893,4022.9712
1784028360,2026-07-14 11:26:00,4027.79,4027.79,4026.39,4026.56,4025.4939,4023.2975
1784028420,2026-07-14 11:27:00,4026.48,4026.64,4025.74,4026.26,4025.6641,4023.5668
1784028480,2026-07-14 11:28:00,4026.25,4026.26,4024.89,4025.01,4025.5188,4023.6980
1784028540,2026-07-14 11:29:00,4025.06,4025.63,4024.93,4024.96,4025.3946,4023.8127
1784028600,2026-07-14 11:30:00,4024.98,4026.23,4024.62,4025.48,4025.4136,4023.9643
1784028660,2026-07-14 11:31:00,4025.46,4026.71,4025.14,4026.71,4025.7017,4024.2139
1784028720,2026-07-14 11:32:00,4026.73,4028.36,4026.3,4028.36,4026.2924,4024.5908
1784028780,2026-07-14 11:33:00,4028.54,4029.04,4027.3,4028.13,4026.7008,4024.9126
1784028840,2026-07-14 11:34:00,4028.19,4028.77,4027.74,4027.84,4026.9539,4025.1787
1784028900,2026-07-14 11:35:00,4027.74,4030.36,4027.64,4030.25,4027.6864,4025.6397
1784028960,2026-07-14 11:36:00,4030.14,4030.14,4028.53,4029.55,4028.1005,4025.9952
1784029020,2026-07-14 11:37:00,4029.57,4030.03,4027.86,4028.72,4028.2382,4026.2429
1784029080,2026-07-14 11:38:00,4028.65,4029.1,4027.51,4028.5,4028.2964,4026.4481
1784029140,2026-07-14 11:39:00,4028.59,4028.76,4027.74,4028.56,4028.3550,4026.6401
1784029200,2026-07-14 11:40:00,4028.55,4028.71,4027.61,4027.87,4028.2472,4026.7519
1784029260,2026-07-14 11:41:00,4027.88,4029.49,4027.6,4028.82,4028.3745,4026.9399
1784029320,2026-07-14 11:42:00,4028.83,4029.82,4028.51,4029.68,4028.6646,4027.1890
1784029380,2026-07-14 11:43:00,4029.67,4029.95,4029.03,4029.23,4028.7902,4027.3746
1784029440,2026-07-14 11:44:00,4029.25,4029.37,4027.21,4028.12,4028.6413,4027.4423
1784029500,2026-07-14 11:45:00,4028.14,4028.22,4026.41,4026.43,4028.1499,4027.3503
1784029560,2026-07-14 11:46:00,4026.43,4026.97,4025.88,4026.97,4027.8877,4027.3157
1784029620,2026-07-14 11:47:00,4026.98,4028.1,4026.64,4027.93,4027.8971,4027.3716
1784029680,2026-07-14 11:48:00,4027.84,4030.59,4027.15,4029.82,4028.3244,4027.5941
1784029740,2026-07-14 11:49:00,4029.83,4029.85,4028.21,4028.47,4028.3568,4027.6738
1784029800,2026-07-14 11:50:00,4028.67,4028.71,4027.03,4027.04,4028.0641,4027.6162
1784029860,2026-07-14 11:51:00,4027.05,4027.71,4026.87,4027.6,4027.9610,4027.6147
1784029920,2026-07-14 11:52:00,4027.64,4028.74,4026.75,4028.16,4028.0052,4027.6643
1784029980,2026-07-14 11:53:00,4028.17,4029.45,4028.12,4029.44,4028.3241,4027.8257
1784030040,2026-07-14 11:54:00,4029.58,4029.81,4028.86,4029.2,4028.5187,4027.9506
1784030100,2026-07-14 11:55:00,4029.18,4030.16,4028.84,4030.16,4028.8834,4028.1515
1784030160,2026-07-14 11:56:00,4030.18,4031.68,4030.12,4030.83,4029.3160,4028.3950
1784030220,2026-07-14 11:57:00,4030.82,4031.04,4030.06,4030.62,4029.6058,4028.5973
1784030280,2026-07-14 11:58:00,4030.64,4031.56,4030.62,4031.3,4029.9823,4028.8430
1784030340,2026-07-14 11:59:00,4031.27,4031.94,4031.16,4031.35,4030.2862,4029.0709
1784030400,2026-07-14 12:00:00,4031.3,4031.66,4030.52,4030.66,4030.3693,4029.2153
1784030460,2026-07-14 12:01:00,4030.69,4032.32,4030.04,4031.56,4030.6339,4029.4285
1784030520,2026-07-14 12:02:00,4031.54,4033.41,4030.71,4032.45,4031.0375,4029.7032
1784030580,2026-07-14 12:03:00,4032.43,4035.79,4032.35,4034.42,4031.7891,4030.1320
