timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1784152920,2026-07-15 22:02:00,4063.92,4064.99,4062.07,4064.88,4061.6283,4061.3761
1784152980,2026-07-15 22:03:00,4064.77,4065.4,4064.53,4064.73,4062.3176,4061.6810
1784153040,2026-07-15 22:04:00,4064.78,4064.91,4060.8,4061.28,4062.0870,4061.6445
1784153100,2026-07-15 22:05:00,4061.7,4063.68,4061.29,4063.1,4062.3121,4061.7769
1784153160,2026-07-15 22:06:00,4063.19,4064.35,4063.19,4063.35,4062.5428,4061.9199
1784153220,2026-07-15 22:07:00,4063.32,4064.06,4063.08,4063.89,4062.8422,4062.0990
1784153280,2026-07-15 22:08:00,4064.02,4064.23,4063.63,4063.86,4063.0683,4062.2591
1784153340,2026-07-15 22:09:00,4063.87,4064.18,4063.48,4063.49,4063.1620,4062.3710
1784153400,2026-07-15 22:10:00,4063.5,4064.16,4063.5,4064.06,4063.3616,4062.5245
1784153460,2026-07-15 22:11:00,4064.05,4064.77,4063.89,4064.72,4063.6635,4062.7241
1784153520,2026-07-15 22:12:00,4064.72,4064.82,4063.9,4064.03,4063.7449,4062.8428
1784153580,2026-07-15 22:13:00,4064.03,4064.05,4063.59,4063.97,4063.7949,4062.9453
1784153640,2026-07-15 22:14:00,4063.92,4063.97,4063.38,4063.76,4063.7872,4063.0194
1784153700,2026-07-15 22:15:00,4063.75,4063.75,4063.41,4063.48,4063.7189,4063.0612
1784153760,2026-07-15 22:16:00,4063.5,4063.57,4063.08,4063.35,4063.6369,4063.0875
1784153820,2026-07-15 22:17:00,4063.32,4064.16,4063.32,4064.12,4063.7443,4063.1814
1784153880,2026-07-15 22:18:00,4064.14,4064.38,4063.13,4063.15,4063.6122,4063.1785
1784153940,2026-07-15 22:19:00,4063.15,4063.76,4062.89,4063.73,4063.6384,4063.2286
1784154000,2026-07-15 22:20:00,4063.74,4064,4063.46,4063.49,4063.6054,4063.2524
1784154060,2026-07-15 22:21:00,4063.52,4063.52,4062.9,4063.35,4063.5487,4063.2613
1784154120,2026-07-15 22:22:00,4063.41,4063.5,4062.69,4062.81,4063.3845,4063.2202
1784154180,2026-07-15 22:23:00,4062.8,4062.81,4062.36,4062.56,4063.2013,4063.1602
1784154240,2026-07-15 22:24:00,4062.55,4062.98,4062.28,4062.28,4062.9966,4063.0802
1784154300,2026-07-15 22:25:00,4062.29,4062.48,4061.63,4061.91,4062.7551,4062.9738
1784154360,2026-07-15 22:26:00,4061.94,4062.59,4061.59,4061.83,4062.5495,4062.8698
1784154420,2026-07-15 22:27:00,4061.92,4062.74,4061.74,4061.87,4062.3985,4062.7789
1784154480,2026-07-15 22:28:00,4061.9,4062.57,4061.58,4061.62,4062.2255,4062.6736
1784154540,2026-07-15 22:29:00,4061.68,4062.34,4061.62,4062.34,4062.2510,4062.6433
1784154600,2026-07-15 22:30:00,4062.44,4062.52,4061.58,4061.62,4062.1107,4062.5502
1784154660,2026-07-15 22:31:00,4061.61,4062.01,4061.3,4062.01,4062.0884,4062.5011
1784154720,2026-07-15 22:32:00,4062.02,4062.02,4060.71,4061.05,4061.8576,4062.3692
1784154780,2026-07-15 22:33:00,4061.05,4061.15,4060.72,4060.8,4061.6226,4062.2265
1784154840,2026-07-15 22:34:00,4060.81,4061.05,4060.68,4060.72,4061.4220,4062.0896
