timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1784671320,2026-07-21 22:02:00,4079.24,4079.83,4079.24,4079.42,4078.1882,4079.1580
1784671380,2026-07-21 22:03:00,4079.11,4079.6,4078.55,4079.21,4078.4153,4079.1628
1784671440,2026-07-21 22:04:00,4079.1,4079.24,4078.57,4078.66,4078.4697,4079.1171
1784671500,2026-07-21 22:05:00,4078.66,4079.78,4078.65,4078.96,4078.5786,4079.1028
1784671560,2026-07-21 22:06:00,4079.03,4079.15,4077.94,4078.56,4078.5745,4079.0534
1784671620,2026-07-21 22:07:00,4078.56,4078.61,4077.69,4077.69,4078.3779,4078.9295
1784671680,2026-07-21 22:08:00,4077.67,4078.3,4077.19,4078.24,4078.3473,4078.8668
1784671740,2026-07-21 22:09:00,4078.25,4078.95,4077.78,4077.99,4078.2679,4078.7871
1784671800,2026-07-21 22:10:00,4078,4078.29,4077.72,4077.96,4078.1995,4078.7119
1784671860,2026-07-21 22:11:00,4077.97,4078.99,4077.58,4078.99,4078.3751,4078.7372
1784671920,2026-07-21 22:12:00,4079,4079.03,4078.54,4078.6,4078.4251,4078.7247
1784671980,2026-07-21 22:13:00,4078.56,4078.81,4077.73,4078.07,4078.3462,4078.6652
1784672040,2026-07-21 22:14:00,4078.13,4079.34,4078,4079.06,4078.5048,4078.7011
1784672100,2026-07-21 22:15:00,4079.06,4080.42,4078.23,4079.95,4078.8260,4078.8146
1784672160,2026-07-21 22:16:00,4079.96,4080.25,4079.42,4079.88,4079.0602,4078.9115
1784672220,2026-07-21 22:17:00,4079.89,4080.98,4079.62,4080.53,4079.3868,4079.0586
1784672280,2026-07-21 22:18:00,4080.59,4080.67,4079.74,4080.51,4079.6364,4079.1906
1784672340,2026-07-21 22:19:00,4080.51,4080.68,4079.91,4080.15,4079.7505,4079.2778
1784672400,2026-07-21 22:20:00,4080.18,4081.16,4080.18,4081.16,4080.0638,4079.4489
1784672460,2026-07-21 22:21:00,4081.16,4082.22,4081.1,4082.09,4080.5140,4079.6890
1784672520,2026-07-21 22:22:00,4082.09,4082.09,4081.38,4081.5,4080.7331,4079.8536
1784672580,2026-07-21 22:23:00,4081.49,4081.92,4081.48,4081.88,4080.9880,4080.0378
1784672640,2026-07-21 22:24:00,4081.89,4081.89,4080.62,4080.76,4080.9373,4080.1035
1784672700,2026-07-21 22:25:00,4080.78,4081.67,4080.7,4081.67,4081.1001,4080.2459
1784672760,2026-07-21 22:26:00,4081.68,4082.21,4081.57,4082.09,4081.3201,4080.4136
1784672820,2026-07-21 22:27:00,4082.1,4082.45,4081.95,4081.95,4081.4601,4080.5532
1784672880,2026-07-21 22:28:00,4081.92,4082.94,4081.57,4082.16,4081.6156,4080.6993
1784672940,2026-07-21 22:29:00,4082.16,4083.18,4082.04,4082.73,4081.8633,4080.8839
1784673000,2026-07-21 22:30:00,4082.85,4084.33,4082.66,4083.51,4082.2292,4081.1226
1784673060,2026-07-21 22:31:00,4083.51,4084.93,4083.42,4083.85,4082.5894,4081.3706
1784673120,2026-07-21 22:32:00,4083.81,4084.35,4083.12,4083.91,4082.8829,4081.6014
1784673180,2026-07-21 22:33:00,4083.9,4084.65,4083.86,4084.35,4083.2089,4081.8513
1784673240,2026-07-21 22:34:00,4084.34,4084.42,4083.37,4083.98,4083.3802,4082.0448
1784673300,2026-07-21 22:35:00,4083.96,4084.14,4082.85,4083.07,4083.3113,4082.1380
1784673360,2026-07-21 22:36:00,4083.1,4084.07,4083.03,4084.06,4083.4777,4082.3127
1784673420,2026-07-21 22:37:00,4084.06,4084.39,4083.59,4084.39,4083.6804,4082.5016
1784673480,2026-07-21 22:38:00,4084.48,4085.02,4084.45,4084.79,4083.9270,4082.7096
1784673540,2026-07-21 22:39:00,4084.76,4084.86,4084.03,4084.61,4084.0788,4082.8824
1784673600,2026-07-21 22:40:00,4084.59,4084.78,4084.19,4084.41,4084.1524,4083.0213
1784673660,2026-07-21 22:41:00,4084.42,4084.47,4084.04,4084.28,4084.1807,4083.1357
1784673720,2026-07-21 22:42:00,4084.28,4084.92,4084.24,4084.87,4084.3339,4083.2934
1784673780,2026-07-21 22:43:00,4084.88,4084.89,4084.1,4084.34,4084.3353,4083.3885
1784673840,2026-07-21 22:44:00,4084.37,4084.37,4083.88,4084.01,4084.2630,4083.4450
1784673900,2026-07-21 22:45:00,4084.01,4084.41,4082.97,4083.43,4084.0779,4083.4436
1784673960,2026-07-21 22:46:00,4083.42,4083.83,4082.87,4083.01,4083.8406,4083.4042
1784674020,2026-07-21 22:47:00,4082.98,4083.07,4081.78,4082.65,4083.5760,4083.3357
1784674080,2026-07-21 22:48:00,4082.6,4082.79,4081.82,4082.33,4083.2991,4083.2442
1784674140,2026-07-21 22:49:00,4082.31,4082.38,4081.28,4081.28,4082.8504,4083.0657
1784674200,2026-07-21 22:50:00,4081.35,4082.09,4080.76,4080.79,4082.3925,4082.8588
1784674260,2026-07-21 22:51:00,4080.94,4081.14,4080.12,4080.53,4081.9786,4082.6471
1784674320,2026-07-21 22:52:00,4080.52,4080.52,4079.28,4079.31,4081.3856,4082.3437
1784674380,2026-07-21 22:53:00,4079.34,4079.55,4078.37,4079.55,4080.9777,4082.0897
1784674440,2026-07-21 22:54:00,4079.57,4080.09,4078.96,4079.86,4080.7293,4081.8870
1784674500,2026-07-21 22:55:00,4079.85,4080.98,4079.8,4080.81,4080.7473,4081.7891
1784674560,2026-07-21 22:56:00,4080.79,4081.09,4080.72,4080.98,4080.7990,4081.7156
1784674620,2026-07-21 22:57:00,4080.96,4080.99,4080.3,4080.59,4080.7525,4081.6132
1784674680,2026-07-21 22:58:00,4080.59,4081.29,4080.44,4080.54,4080.7053,4081.5157
1784674740,2026-07-21 22:59:00,4080.56,4081.09,4080.51,4080.51,4080.6619,4081.4242
1784674800,2026-07-21 23:00:00,4080.5,4081.03,4079.53,4080,4080.5148,4081.2948
1784674860,2026-07-21 23:01:00,4079.86,4080.6,4079.7,4080.5,4080.5115,4081.2225
1784674920,2026-07-21 23:02:00,4080.51,4081.4,4080.13,4080.28,4080.4601,4081.1368
1784674980,2026-07-21 23:03:00,4080.32,4081.24,4080.23,4081.16,4080.6156,4081.1389
1784675040,2026-07-21 23:04:00,4081.15,4081.36,4080.38,4080.58,4080.6077,4081.0881
1784675100,2026-07-21 23:05:00,4080.59,4081.43,4080.4,4081.43,4080.7904,4081.1192
1784675160,2026-07-21 23:06:00,4081.47,4081.95,4080.24,4080.95,4080.8259,4081.1038
1784675220,2026-07-21 23:07:00,4080.93,4081.06,4080.55,4080.7,4080.7979,4081.0671
1784675280,2026-07-21 23:08:00,4080.67,4081.22,4080.61,4080.9,4080.8206,4081.0519
1784675340,2026-07-21 23:09:00,4080.92,4081.21,4080.9,4081.19,4080.9027,4081.0645
1784675400,2026-07-21 23:10:00,4081.16,4081.21,4080.66,4081.02,4080.9288,4081.0604
1784675460,2026-07-21 23:11:00,4081.01,4081.12,4080.36,4081.11,4080.9690,4081.0649
1784675520,2026-07-21 23:12:00,4081.15,4081.66,4081.11,4081.53,4081.0937,4081.1072
