timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1784858520,2026-07-24 02:02:00,4045.15,4045.2,4044.21,4044.97,4044.6888,4045.2440
1784858580,2026-07-24 02:03:00,4044.96,4045.16,4044.27,4044.81,4044.7157,4045.2046
1784858640,2026-07-24 02:04:00,4044.9,4045.1,4042.36,4042.57,4044.2389,4044.9651
1784858700,2026-07-24 02:05:00,4042.54,4043.24,4041.04,4042.59,4043.8725,4044.7492
1784858760,2026-07-24 02:06:00,4042.5,4043.6,4042.06,4043.05,4043.6897,4044.5947
1784858820,2026-07-24 02:07:00,4043.02,4044.22,4042.89,4044.08,4043.7764,4044.5479
1784858880,2026-07-24 02:08:00,4044.06,4044.19,4043.09,4043.42,4043.6972,4044.4454
1784858940,2026-07-24 02:09:00,4043.34,4044.88,4043.07,4044.88,4043.9601,4044.4849
1784859000,2026-07-24 02:10:00,4044.81,4045.48,4043.97,4044.56,4044.0934,4044.4917
1784859060,2026-07-24 02:11:00,4044.56,4045.2,4044.04,4044.91,4044.2749,4044.5297
1784859120,2026-07-24 02:12:00,4044.9,4045.33,4044.74,4044.96,4044.4271,4044.5689
1784859180,2026-07-24 02:13:00,4044.95,4045.85,4044.84,4045.41,4044.6455,4044.6453
1784859240,2026-07-24 02:14:00,4045.43,4046.01,4045.12,4045.82,4044.9065,4044.7521
1784859300,2026-07-24 02:15:00,4045.78,4045.94,4044.72,4045.58,4045.0562,4044.8274
1784859360,2026-07-24 02:16:00,4045.55,4045.84,4045.2,4045.2,4045.0881,4044.8612
1784859420,2026-07-24 02:17:00,4045.27,4046.14,4044.9,4045.37,4045.1508,4044.9075
1784859480,2026-07-24 02:18:00,4045.43,4045.49,4044.9,4045.28,4045.1795,4044.9414
1784859540,2026-07-24 02:19:00,4045.3,4045.73,4044.99,4045.04,4045.1485,4044.9503
1784859600,2026-07-24 02:20:00,4044.76,4045.53,4044.45,4045.42,4045.2088,4044.9930
1784859660,2026-07-24 02:21:00,4045.52,4045.69,4043.99,4044.11,4044.9646,4044.9128
