timestamp_utc,datetime_utc,open,high,low,close,ema8,ema21
1783404120,2026-07-07 06:02:00,4125.57,4129.36,4125.57,4128.27,4125.4617,4124.3891
1783404180,2026-07-07 06:03:00,4128.18,4128.76,4126.73,4126.73,4125.7435,4124.6019
1783404240,2026-07-07 06:04:00,4126.66,4127.81,4125.36,4126.68,4125.9516,4124.7908
1783404300,2026-07-07 06:05:00,4126.76,4126.77,4125.1,4125.42,4125.8335,4124.8480
1783404360,2026-07-07 06:06:00,4125.41,4127.32,4125.41,4127.25,4126.1483,4125.0664
1783404420,2026-07-07 06:07:00,4127.24,4128.51,4125.91,4127.47,4126.4420,4125.2849
1783404480,2026-07-07 06:08:00,4127.51,4127.51,4125.26,4125.43,4126.2171,4125.2981
1783404540,2026-07-07 06:09:00,4125.49,4125.92,4122.82,4123.08,4125.5200,4125.0964
1783404600,2026-07-07 06:10:00,4123.06,4123.68,4122.04,4122.56,4124.8622,4124.8658
1783404660,2026-07-07 06:11:00,4122.55,4122.55,4121.85,4122.13,4124.2550,4124.6171
1783404720,2026-07-07 06:12:00,4122.12,4123.34,4121.61,4123.25,4124.0317,4124.4928
1783404780,2026-07-07 06:13:00,4123.16,4123.23,4122.32,4123.12,4123.8291,4124.3680
1783404840,2026-07-07 06:14:00,4123.06,4124.05,4122.63,4123.62,4123.7826,4124.3000
1783404900,2026-07-07 06:15:00,4123.63,4125.51,4123.63,4124.78,4124.0043,4124.3437
1783404960,2026-07-07 06:16:00,4124.64,4125.03,4124.09,4124.67,4124.1522,4124.3733
1783405020,2026-07-07 06:17:00,4124.61,4125.84,4124.37,4125.65,4124.4851,4124.4894
1783405080,2026-07-07 06:18:00,4125.63,4126.04,4123.9,4123.93,4124.3617,4124.4385
1783405140,2026-07-07 06:19:00,4123.76,4124.42,4123.39,4123.76,4124.2280,4124.3769
1783405200,2026-07-07 06:20:00,4123.88,4126.41,4123.88,4126.15,4124.6551,4124.5380
1783405260,2026-07-07 06:21:00,4126.06,4127.05,4125.37,4126.99,4125.1740,4124.7610
1783405320,2026-07-07 06:22:00,4127,4127.15,4125.78,4126.16,4125.3931,4124.8881
1783405380,2026-07-07 06:23:00,4126.11,4126.94,4125.79,4126.78,4125.7013,4125.0601
1783405440,2026-07-07 06:24:00,4126.78,4128.15,4126.7,4128.15,4126.2454,4125.3410
1783405500,2026-07-07 06:25:00,4128.17,4129.61,4127.91,4128.68,4126.7865,4125.6446
1783405560,2026-07-07 06:26:00,4128.8,4129.24,4128.43,4128.73,4127.2184,4125.9251
1783405620,2026-07-07 06:27:00,4128.74,4128.89,4127.48,4127.56,4127.2943,4126.0737
1783405680,2026-07-07 06:28:00,4127.51,4127.63,4126.66,4127.32,4127.3000,4126.1870
1783405740,2026-07-07 06:29:00,4127.2,4128.45,4126.51,4126.8,4127.1889,4126.2427
1783405800,2026-07-07 06:30:00,4126.78,4127.04,4124.9,4126.81,4127.1047,4126.2943
1783405860,2026-07-07 06:31:00,4126.79,4127.99,4126.64,4127.31,4127.1503,4126.3866
1783405920,2026-07-07 06:32:00,4127.3,4128.52,4127.06,4127.5,4127.2280,4126.4878
1783405980,2026-07-07 06:33:00,4127.55,4129.48,4127.55,4129.36,4127.7018,4126.7489
1783406040,2026-07-07 06:34:00,4129.35,4129.58,4128.15,4128.18,4127.8081,4126.8790
1783406100,2026-07-07 06:35:00,4128.16,4128.41,4126.96,4128.36,4127.9307,4127.0137
1783406160,2026-07-07 06:36:00,4128.39,4128.67,4127.99,4128.06,4127.9594,4127.1088
1783406220,2026-07-07 06:37:00,4128.08,4129.26,4127.97,4128.65,4128.1129,4127.2489
