timestamp_utc,close,tick_volume
1398902400,1291.46,50
1398902460,1291.70,12
1398902520,1291.75,14
1398902580,1291.59,8
1398902640,1291.64,6
1398902700,1291.33,18
1398902760,1291.07,32
1398902820,1291.15,36
1398902880,1291.13,2
1398902940,1291.10,2
1398903000,1291.40,14
1398903060,1291.27,26
1398903120,1291.34,14
1398903180,1291.41,14
1398903240,1291.20,8
1398903300,1291.38,10
1398903360,1291.38,8
1398903420,1291.47,38
1398903480,1291.58,14
1398903540,1291.40,16
1398903600,1291.43,12
1398903660,1291.58,6
1398903720,1291.32,26
1398903780,1291.40,8
1398903840,1291.28,20
1398903900,1291.24,18
1398903960,1291.29,6
1398904020,1291.24,28
1398904080,1291.23,6
1398904140,1291.33,8
1398904200,1291.08,22
1398904260,1291.18,22
1398904320,1291.33,10
1398904380,1291.30,10
1398904440,1291.36,8
1398904500,1291.61,16
1398904560,1291.43,14
1398904620,1291.33,24
1398904680,1291.13,12
1398904740,1290.74,38
1398904800,1290.98,16
1398904860,1290.93,18
1398904920,1290.87,6
1398904980,1291.08,38
1398905040,1290.99,4
1398905100,1290.97,2
1398905160,1291.00,10
1398905220,1290.74,14
1398905280,1290.49,54
1398905340,1290.05,120
1398905400,1289.93,32
1398905460,1290.11,48
1398905520,1290.23,46
1398905580,1290.23,8
1398905640,1290.21,24
1398905700,1290.35,64
1398905760,1290.40,6
1398905820,1290.50,16
1398905880,1290.70,10
1398905940,1290.80,36
1398906000,1290.75,46
1398906060,1290.65,38
1398906120,1290.62,24
1398906180,1290.60,12
1398906240,1290.41,50
1398906300,1290.09,38
1398906360,1290.30,24
1398906420,1290.10,20
1398906480,1290.08,68
1398906540,1289.98,52
1398906600,1289.88,32
1398906660,1289.98,18
1398906720,1289.78,26
1398906780,1289.86,26
1398906840,1290.08,34
1398906900,1290.38,18
1398906960,1290.28,14
1398907020,1290.10,8
1398907080,1290.18,16
1398907140,1290.07,14
1398907200,1290.18,10
1398907260,1290.18,8
1398907320,1290.08,12
1398907380,1290.18,6
1398907440,1290.18,10
1398907500,1290.20,8
1398907560,1290.38,14
1398907620,1290.29,8
1398907680,1290.30,14
1398907740,1290.30,6
1398907800,1290.38,18
1398907860,1290.40,20
1398907920,1290.41,4
1398907980,1290.63,58
1398908040,1290.41,22
1398908100,1290.20,16
1398908160,1290.18,34
1398908220,1290.03,10
1398908280,1289.99,20
1398908340,1288.98,46
1398908400,1289.22,24
1398908460,1289.17,22
1398908520,1289.22,22
1398908580,1289.22,4
1398908640,1289.12,4
1398908700,1289.17,10
1398908760,1289.17,8
1398908820,1289.12,12
1398908880,1288.74,16
1398908940,1288.40,46
1398909000,1288.52,12
1398909060,1288.47,42
1398909120,1289.08,66
1398909180,1289.22,44
1398909240,1289.22,28
1398909300,1289.12,4
1398909360,1289.12,10
1398909420,1288.92,18
1398909480,1289.22,16
1398909540,1289.52,20
1398909600,1289.52,18
1398909660,1289.32,14
1398909720,1289.42,44
1398909780,1289.32,4
1398909840,1289.22,10
1398909900,1289.12,4
1398909960,1289.22,8
1398910020,1289.42,32
1398910080,1289.43,4
1398910140,1289.61,44
1398910200,1289.71,26
1398910260,1289.56,34
1398910320,1289.56,18
1398910380,1289.36,12
1398910440,1289.36,4
1398910500,1289.21,12
1398910560,1289.18,30
1398910620,1289.11,8
1398910680,1289.21,2
1398910740,1289.11,14
1398910800,1289.13,4
1398910860,1289.01,24
1398910920,1288.96,30
1398910980,1289.01,12
1398911040,1288.98,4
1398911100,1288.91,16
1398911160,1289.16,24
1398911220,1289.36,38
1398911280,1289.31,18
1398911340,1289.46,14
1398911400,1289.22,32
1398911460,1289.20,4
1398911520,1289.01,24
1398911580,1288.91,4
1398911640,1288.56,70
1398911700,1289.01,42
1398911760,1288.81,6
1398911880,1288.91,24
1398911940,1288.81,8
1398912000,1288.81,6
1398912060,1288.71,12
1398912120,1288.61,12
1398912180,1288.94,32
1398912240,1288.91,38
1398912300,1288.82,14
1398912360,1288.96,28
1398912420,1288.81,12
1398912480,1288.91,6
1398912540,1289.11,18
1398912600,1289.36,22
1398912660,1289.41,4
1398912720,1289.31,12
1398912780,1289.31,6
1398912840,1289.27,4
1398912960,1289.11,10
1398913020,1289.41,24
1398913080,1289.31,12
1398913140,1289.41,32
1398913200,1289.66,64
1398913260,1289.46,60
1398913320,1289.51,4
1398913380,1289.31,20
1398913440,1289.41,6
1398913560,1289.41,22
1398913620,1289.31,8
1398913680,1289.24,12
1398913740,1289.31,16
1398913800,1289.31,10
