timestamp_utc,close,tick_volume
1364774400,1598.53,46
1364774460,1598.50,10
1364774520,1598.64,28
1364774580,1598.61,8
1364774640,1598.51,12
1364774700,1598.35,8
1364774760,1598.45,6
1364774820,1598.50,14
1364774880,1598.55,22
1364774940,1598.85,18
1364775000,1598.65,24
1364775060,1598.60,24
1364775120,1598.45,12
1364775180,1598.37,14
1364775240,1598.55,10
1364775300,1598.49,30
1364775420,1598.35,24
1364775480,1598.39,14
1364775540,1598.45,8
1364775600,1598.45,32
1364775660,1598.46,6
1364775720,1598.40,14
1364775780,1598.45,2
1364775840,1598.55,10
1364775900,1598.60,24
1364775960,1598.58,28
1364776020,1598.65,14
1364776080,1598.59,6
1364776200,1598.60,2
1364776260,1598.65,2
1364776320,1598.61,6
1364776380,1598.55,8
1364776500,1598.55,10
1364776560,1598.55,12
1364776620,1598.45,6
1364776860,1598.50,2
1364776920,1598.45,4
1364777040,1598.55,8
1364777100,1598.50,2
1364777160,1598.45,6
1364777220,1598.45,4
1364777280,1598.50,2
1364777340,1598.50,6
1364777400,1598.64,10
1364777460,1598.50,28
1364777520,1598.45,10
1364777580,1598.45,6
1364777640,1598.45,4
1364777700,1598.45,28
1364777760,1598.39,4
1364777820,1598.35,2
1364777880,1598.35,18
1364777940,1598.30,26
1364778000,1598.35,34
1364778060,1598.23,38
1364778120,1597.91,48
1364778180,1598.22,18
1364778240,1598.45,78
1364778300,1598.05,70
1364778360,1598.30,30
1364778420,1598.15,28
1364778480,1598.31,74
1364778540,1598.00,48
1364778600,1598.10,14
1364778660,1598.08,14
1364778720,1598.20,34
1364778780,1598.09,20
1364778840,1597.70,48
1364778900,1597.60,36
1364778960,1597.55,32
1364779020,1597.90,50
1364779080,1597.97,38
1364779140,1598.05,60
1364779200,1598.10,26
1364779260,1598.33,34
1364779320,1598.35,24
1364779380,1598.30,8
1364779440,1598.00,30
1364779500,1598.00,16
1364779560,1598.10,32
1364779620,1598.15,8
1364779740,1598.00,14
1364779800,1597.95,54
1364779860,1597.95,64
1364779920,1597.65,66
1364779980,1597.60,48
1364780040,1597.65,50
1364780100,1597.60,46
1364780160,1597.95,24
1364780220,1597.70,52
1364780280,1597.85,36
1364780340,1597.81,56
1364780400,1598.00,42
1364780460,1597.95,20
1364780580,1597.80,28
1364780640,1597.75,4
1364780700,1597.85,20
1364780760,1597.90,22
1364780820,1597.90,36
1364780880,1598.00,26
1364780940,1597.85,24
1364781000,1597.95,22
1364781060,1597.82,18
1364781120,1597.92,12
1364781180,1597.75,24
1364781240,1597.75,6
1364781300,1597.85,6
1364781360,1598.00,30
1364781420,1597.90,10
1364781480,1597.85,8
1364781540,1597.90,6
1364781600,1597.90,22
1364781660,1598.05,62
1364781720,1598.10,46
1364781780,1597.95,26
1364781840,1598.00,14
1364781900,1598.05,10
1364781960,1598.15,18
1364782020,1598.00,16
1364782080,1597.95,10
1364782140,1598.00,12
1364782200,1597.95,38
1364782260,1598.35,88
1364782320,1598.30,54
1364782380,1598.30,22
1364782440,1598.40,28
1364782500,1598.35,12
1364782560,1598.30,16
1364782620,1598.39,30
1364782680,1598.38,102
1364782740,1598.49,58
1364782800,1598.56,48
1364782860,1598.72,68
1364782920,1598.70,52
1364782980,1598.94,134
1364783040,1599.14,70
1364783100,1599.24,68
1364783160,1598.95,112
1364783220,1598.92,44
1364783280,1598.90,30
1364783340,1598.93,30
1364783400,1598.65,86
1364783460,1598.71,48
1364783520,1598.51,18
1364783580,1598.51,8
1364783760,1598.61,4
1364783820,1598.51,28
1364783880,1598.61,54
1364783940,1598.62,18
1364784000,1598.62,4
1364784060,1598.60,8
1364784120,1598.61,38
1364784180,1598.61,8
1364784240,1598.72,38
1364784300,1598.73,60
1364784360,1598.85,70
1364784420,1599.00,94
1364784480,1599.22,134
1364784540,1599.12,56
1364784600,1598.96,28
1364784660,1598.76,32
1364784720,1598.71,28
1364784780,1598.71,32
1364784840,1598.76,50
1364784900,1598.85,16
1364784960,1599.05,38
1364785020,1599.15,38
1364785080,1599.00,50
1364785140,1598.95,34
1364785200,1598.90,60
1364785260,1598.90,16
1364785320,1599.10,24
1364785380,1599.00,16
1364785440,1598.97,14
1364785500,1598.73,22
1364785560,1598.85,104
1364785620,1598.66,32
1364785680,1598.69,26
1364785740,1598.94,74
1364785800,1598.99,46
1364785860,1599.16,144
1364785920,1599.05,102
1364785980,1598.70,100
1364786040,1598.76,64
1364786100,1598.75,44
1364786160,1598.78,24
1364786220,1598.70,20
1364786280,1598.65,20
1364786340,1598.35,98
1364786400,1598.70,98
1364786460,1598.60,90
1364786520,1598.82,48
1364786580,1598.87,50
1364786640,1599.00,32
1364786700,1598.80,26
1364786760,1598.52,52
1364786820,1598.70,66
1364786880,1598.45,46
1364786940,1598.32,14
1364787000,1598.33,60
1364787060,1598.22,54
1364787120,1598.50,36
1364787180,1598.44,30
1364787240,1598.23,98
1364787300,1598.30,102
1364787360,1598.25,38
1364787420,1598.52,102
1364787480,1598.47,48
1364787540,1598.50,74
1364787600,1598.62,18
1364787660,1598.50,6
1364787720,1598.49,42
1364787780,1598.30,70
1364787840,1598.25,110
1364787900,1598.25,74
1364787960,1598.05,40
1364788020,1598.07,84
1364788080,1598.20,38
1364788140,1598.00,74
1364788200,1597.95,56
1364788260,1597.60,128
1364788320,1597.10,124
1364788380,1597.00,132
1364788440,1596.77,122
1364788500,1596.43,74
1364788560,1596.45,116
1364788620,1596.85,124
1364788680,1596.70,134
1364788740,1596.51,134
1364788800,1597.20,154
1364788860,1597.58,124
1364788920,1597.84,150
1364788980,1597.51,120
1364789040,1597.73,38
1364789100,1597.80,80
1364789160,1598.13,34
1364789220,1597.91,82
1364789280,1598.13,68
1364789340,1598.20,46
1364789400,1598.70,38
1364789460,1598.30,142
1364789520,1598.35,54
1364789580,1598.49,106
1364789640,1598.80,66
1364789700,1598.45,46
1364789760,1597.90,88
1364789820,1597.90,36
1364789880,1598.10,48
1364789940,1598.10,42
1364790000,1597.75,32
1364790060,1597.85,34
1364790120,1598.05,34
1364790180,1598.45,60
1364790240,1598.10,56
1364790300,1598.02,14
1364790360,1597.35,60
1364790420,1596.80,84
1364790480,1596.53,34
1364790540,1596.61,28
1364790600,1596.97,96
1364790660,1597.05,40
1364790720,1596.66,54
1364790780,1596.50,40
1364790840,1596.53,32
1364790900,1596.47,78
1364790960,1597.65,90
1364791020,1597.69,100
1364791080,1598.09,90
1364791140,1598.06,28
1364791200,1597.55,76
1364791260,1597.33,28
1364791320,1597.80,62
1364791380,1597.69,66
1364791440,1597.55,50
1364791500,1597.57,8
1364791560,1597.48,32
1364791620,1597.30,20
1364791680,1597.23,20
1364791740,1597.37,30
1364791800,1597.38,32
1364791860,1597.38,30
1364791920,1596.91,82
1364791980,1596.58,54
1364792040,1596.59,14
1364792100,1596.57,42
1364792160,1596.69,50
1364792220,1596.70,6
1364792280,1596.70,20
1364792340,1595.99,84
1364792400,1595.59,86
1364792460,1595.40,78
1364792520,1595.80,82
1364792580,1595.60,60
1364792640,1595.80,36
1364792700,1595.75,70
1364792760,1595.43,58
1364792820,1595.34,12
1364792880,1595.59,74
1364792940,1595.47,34
1364793000,1595.34,26
1364793060,1595.55,20
1364793120,1595.95,32
1364793180,1596.05,20
1364793240,1596.15,12
1364793300,1595.85,26
1364793360,1595.83,12
1364793420,1595.85,16
1364793480,1595.87,22
1364793540,1595.90,22
1364793600,1596.00,20
1364793660,1596.05,10
1364793720,1596.23,44
1364793780,1596.43,30
1364793840,1596.53,16
1364793900,1596.55,44
1364793960,1596.60,40
1364794020,1596.63,20
1364794080,1596.20,50
1364794140,1596.20,16
1364794200,1596.35,30
1364794260,1596.45,14
1364794320,1596.25,14
1364794380,1596.03,88
1364794440,1596.10,22
1364794500,1596.05,28
1364794560,1596.55,34
1364794620,1596.75,18
1364794680,1596.90,20
1364794740,1596.90,54
1364794800,1596.60,24
1364794860,1596.95,38
1364794920,1596.75,8
1364794980,1596.60,18
1364795040,1596.73,8
1364795100,1596.65,28
1364795160,1596.55,28
1364795220,1596.55,26
1364795280,1596.65,18
1364795400,1596.93,34
1364795460,1596.80,8
1364795520,1596.75,2
1364795580,1596.85,8
1364795640,1596.78,28
1364795700,1596.65,14
1364795760,1596.85,12
1364795820,1597.00,40
1364795880,1597.05,22
1364795940,1597.05,20
1364796000,1597.55,40
1364796060,1597.53,8
1364796120,1597.63,58
1364796180,1597.15,50
1364796240,1597.20,12
1364796300,1597.43,20
1364796360,1597.70,60
1364796420,1597.70,36
1364796480,1597.60,8
1364796540,1597.55,24
1364796600,1597.50,10
1364796660,1597.45,24
1364796720,1597.40,10
1364796780,1597.10,18
1364796840,1597.10,8
1364796900,1596.95,12
1364796960,1597.05,36
1364797020,1597.05,4
1364797080,1597.23,12
1364797140,1597.10,8
1364797260,1597.10,6
1364797320,1597.03,12
1364797380,1597.15,6
1364797440,1597.05,10
1364797500,1596.90,6
1364797560,1596.90,4
1364797620,1596.85,2
1364797680,1596.85,4
1364797740,1597.05,14
1364797800,1597.25,26
1364797860,1597.15,22
1364797920,1597.25,6
1364797980,1597.35,6
1364798040,1597.45,30
1364798100,1597.40,6
1364798160,1597.50,6
1364798220,1597.45,32
1364798280,1597.50,6
1364798340,1597.55,20
1364798400,1597.45,4
1364798460,1597.40,4
1364798520,1597.25,12
1364798580,1597.35,10
1364798640,1597.40,2
1364798700,1597.75,22
1364798760,1597.90,22
1364798820,1597.95,2
1364798880,1597.95,10
1364798940,1597.95,6
1364799000,1598.00,8
1364799060,1598.05,18
1364799120,1598.20,12
1364799180,1598.22,16
1364799240,1598.30,34
1364799300,1598.25,34
1364799360,1598.25,18
1364799420,1598.25,4
1364799480,1598.35,20
1364799540,1597.95,44
1364799600,1599.43,166
1364799660,1599.70,78
1364799720,1599.65,60
1364799780,1599.63,46
1364799840,1599.65,62
1364799900,1599.63,18
1364799960,1599.65,22
1364800080,1599.65,22
1364800140,1599.45,30
1364800200,1599.45,64
1364800260,1599.50,28
1364800320,1599.50,18
1364800380,1599.25,60
1364800440,1599.15,36
1364800500,1599.45,72
1364800560,1599.23,22
1364800620,1598.85,82
1364800680,1599.13,22
1364800740,1599.45,30
1364800800,1599.50,8
1364800860,1599.30,18
1364800920,1598.95,26
1364800980,1599.13,60
1364801040,1598.95,18
1364801100,1598.75,14
1364801160,1598.55,32
1364801220,1598.60,16
1364801280,1598.65,10
1364801340,1598.53,6
1364801400,1598.63,16
1364801460,1598.45,22
1364801520,1598.40,14
1364801580,1598.40,14
1364801640,1598.23,28
1364801700,1598.13,28
1364801760,1598.13,38
1364801820,1598.30,12
1364801880,1598.20,28
1364801940,1598.35,44
1364802000,1598.35,20
1364802060,1598.63,8
1364802120,1598.40,24
1364802180,1598.40,24
1364802240,1598.45,14
1364802300,1598.35,28
1364802360,1598.15,8
1364802420,1598.03,28
1364802480,1598.10,16
1364802540,1598.15,12
1364802600,1598.10,2
1364802660,1598.05,12
1364802720,1598.15,10
1364802780,1598.13,12
1364802900,1598.05,8
1364802960,1598.05,18
1364803020,1598.10,10
1364803080,1598.00,12
1364803140,1597.95,2
1364803200,1597.95,16
1364803260,1597.95,16
1364803320,1597.95,8
1364803380,1597.92,24
1364803440,1597.85,16
1364803500,1597.93,18
1364803560,1597.83,22
1364803620,1597.55,30
1364803680,1597.65,32
1364803740,1597.70,36
1364803800,1597.73,30
1364803860,1597.73,32
1364803920,1597.94,18
1364803980,1598.03,14
1364804040,1598.05,14
1364804100,1598.15,22
1364804160,1598.05,50
1364804220,1598.15,12
1364804280,1598.35,22
1364804340,1598.25,36
1364804400,1598.18,36
1364804460,1598.28,10
1364804520,1598.30,4
1364804580,1598.30,14
1364804640,1598.30,38
1364804700,1598.10,36
1364804760,1598.10,22
1364804820,1598.18,16
1364804880,1598.05,66
1364804940,1597.75,40
1364805000,1597.95,48
1364805060,1598.10,14
1364805120,1597.95,10
1364805180,1597.85,4
1364805240,1598.15,42
1364805300,1598.25,2
1364805360,1598.23,16
1364805420,1598.63,62
1364805480,1598.25,76
