timestamp_utc,close,tick_volume
1430438400,1184.17,46
1430438460,1183.87,28
1430438520,1183.71,14
1430438580,1183.76,6
1430438640,1183.96,18
1430438700,1184.11,34
1430438760,1183.71,12
1430438820,1183.81,20
1430438880,1183.91,30
1430438940,1183.96,28
1430439000,1184.01,16
1430439060,1184.11,14
1430439120,1183.81,18
1430439180,1183.71,4
1430439240,1183.66,22
1430439300,1183.61,14
1430439360,1183.41,34
1430439420,1183.61,24
1430439480,1183.41,20
1430439540,1183.36,4
1430439600,1183.41,18
1430439660,1183.61,10
1430439720,1183.51,14
1430439780,1183.41,10
1430439840,1183.46,14
1430439900,1183.51,6
1430439960,1183.71,24
1430440020,1183.51,8
1430440080,1183.51,8
1430440140,1183.51,4
1430440200,1183.47,22
1430440260,1183.56,8
1430440320,1183.56,12
1430440380,1183.33,16
1430440440,1183.46,8
1430440500,1183.36,4
1430440560,1183.46,10
1430440620,1183.36,16
1430440680,1183.35,6
1430440740,1183.34,4
1430440800,1183.47,6
1430440860,1183.36,12
1430440920,1183.06,10
1430440980,1183.06,36
1430441040,1183.07,18
1430441100,1183.46,12
1430441160,1183.71,6
1430441220,1183.82,50
1430441280,1183.96,16
1430441340,1183.86,46
1430441400,1183.96,10
1430441460,1184.01,16
1430441520,1184.17,42
1430441580,1184.17,30
1430441640,1184.41,44
1430441700,1184.37,42
1430441760,1184.26,18
1430441820,1184.26,10
1430441880,1184.26,6
1430441940,1184.16,12
1430442000,1184.16,10
1430442060,1184.07,4
1430442120,1184.11,18
1430442180,1184.26,10
1430442240,1184.27,6
1430442300,1184.35,4
1430442360,1184.48,8
1430442420,1184.41,10
1430442480,1184.36,18
1430442540,1184.26,12
1430442600,1184.37,18
1430442660,1184.36,10
1430442720,1184.39,4
1430442780,1184.36,6
1430442840,1184.26,22
1430442900,1184.39,16
1430442960,1184.48,20
1430443020,1184.38,4
1430443080,1184.59,34
1430443140,1184.50,24
1430443200,1184.40,12
1430443260,1184.39,30
1430443320,1184.43,20
1430443380,1184.49,8
1430443440,1184.48,2
1430443500,1184.76,34
1430443560,1184.76,16
1430443620,1184.73,8
1430443680,1184.76,28
1430443740,1184.76,16
1430443800,1184.70,26
1430443860,1184.83,18
1430443920,1184.95,20
1430443980,1185.15,18
1430444040,1185.03,28
1430444100,1185.01,8
1430444160,1184.91,4
1430444220,1184.97,8
1430444340,1184.78,18
1430444400,1184.83,32
1430444460,1184.84,12
1430444520,1184.88,6
1430444580,1184.94,16
1430444640,1184.96,6
1430444700,1184.86,18
1430444760,1184.92,12
1430444820,1184.83,10
1430444880,1184.71,6
1430444940,1184.63,6
1430445060,1184.70,10
1430445120,1184.76,16
1430445180,1183.66,56
1430445240,1183.38,50
1430445300,1183.42,76
1430445360,1183.49,32
1430445420,1183.33,50
1430445480,1183.35,50
1430445540,1183.36,26
1430445600,1183.45,20
1430445660,1183.44,6
1430445720,1183.57,6
1430445780,1183.66,8
1430445840,1183.74,22
1430445900,1183.78,8
1430445960,1183.78,10
1430446020,1183.46,44
1430446080,1183.52,20
1430446140,1183.51,4
1430446200,1183.53,12
1430446260,1183.33,20
1430446320,1183.16,26
1430446380,1183.05,20
1430446440,1182.91,20
1430446500,1182.88,18
1430446560,1182.88,16
1430446620,1182.93,8
1430446680,1182.96,4
1430446740,1182.96,18
1430446800,1182.86,28
1430446860,1182.96,16
1430446920,1183.35,22
1430446980,1183.54,6
1430447040,1183.46,14
1430447100,1183.23,34
1430447160,1183.33,4
1430447220,1183.44,10
1430447280,1183.40,12
1430447340,1183.36,16
1430447400,1183.31,12
1430447460,1183.51,34
1430447520,1183.42,12
1430447580,1183.40,4
1430447640,1183.36,4
1430447700,1183.31,12
1430447820,1183.21,10
