timestamp_utc,close,tick_volume
1448928000,1064.40,76
1448928060,1064.28,88
1448928120,1064.31,114
1448928180,1063.97,78
1448928240,1064.12,92
1448928300,1064.24,108
1448928360,1064.74,76
1448928420,1065.02,120
1448928480,1065.19,162
1448928540,1065.26,178
1448928600,1064.97,146
1448928660,1064.87,70
1448928720,1064.68,40
1448928780,1064.90,90
1448928840,1065.03,42
1448928900,1064.88,42
1448928960,1064.83,54
1448929020,1065.06,84
1448929080,1064.94,102
1448929140,1064.90,60
1448929200,1064.99,18
1448929260,1065.03,48
1448929320,1064.85,62
1448929380,1064.91,8
1448929440,1064.94,20
1448929500,1064.91,20
1448929560,1064.83,52
1448929620,1064.71,60
1448929680,1064.80,52
1448929740,1064.79,22
1448929800,1065.03,36
1448929860,1065.01,40
1448929920,1064.91,28
1448929980,1064.96,30
1448930040,1064.96,24
1448930100,1064.99,26
1448930160,1064.92,28
1448930220,1065.01,10
1448930280,1065.12,8
1448930340,1065.20,18
1448930400,1065.04,14
1448930460,1064.90,10
1448930520,1064.89,12
1448930580,1064.95,18
1448930640,1064.91,32
1448930700,1064.90,16
1448930760,1064.95,10
1448930820,1065.00,16
1448930880,1065.05,16
1448930940,1065.10,10
1448931000,1065.04,24
1448931060,1065.05,12
1448931120,1065.06,10
1448931180,1065.06,8
1448931240,1065.14,34
1448931300,1065.29,52
1448931360,1065.26,50
1448931420,1065.36,70
1448931480,1065.29,76
1448931540,1065.07,60
1448931600,1064.94,102
1448931660,1064.89,120
1448931720,1064.49,86
1448931780,1064.07,114
1448931840,1063.66,160
1448931900,1063.90,168
1448931960,1063.54,92
1448932020,1063.53,104
1448932080,1063.39,62
1448932140,1063.54,100
1448932200,1063.33,72
1448932260,1063.63,48
1448932320,1063.75,52
1448932380,1063.97,48
1448932440,1064.42,42
1448932500,1064.62,18
1448932560,1064.50,70
1448932620,1064.44,58
1448932680,1064.30,46
1448932740,1064.51,56
1448932800,1064.34,58
1448932860,1064.23,78
1448932920,1064.33,66
1448932980,1063.86,130
1448933040,1064.18,138
1448933100,1064.37,62
1448933160,1064.26,4
1448933220,1064.37,30
1448933280,1064.46,40
1448933340,1064.71,36
1448933400,1065.13,60
1448933460,1065.54,90
1448933520,1065.84,120
1448933580,1065.98,86
1448933640,1065.70,50
1448933700,1066.27,74
1448933760,1065.98,88
1448933820,1066.27,110
1448933880,1066.62,116
1448933940,1066.42,66
1448934000,1067.21,166
1448934060,1068.88,212
1448934120,1068.42,154
1448934180,1068.94,124
1448934240,1068.95,88
1448934300,1069.30,216
1448934360,1068.61,128
1448934420,1067.90,286
1448934480,1067.52,166
1448934540,1067.91,80
1448934600,1068.12,104
1448934660,1068.11,70
1448934720,1068.39,166
1448934780,1068.54,166
1448934840,1068.48,222
1448934900,1068.35,170
1448934960,1068.71,62
1448935020,1068.46,148
1448935080,1068.43,86
1448935140,1068.41,74
1448935200,1068.50,60
1448935260,1068.62,86
1448935320,1068.35,88
1448935380,1068.40,28
1448935440,1068.51,34
1448935500,1068.52,44
1448935560,1069.55,52
1448935620,1072.27,234
1448935680,1074.54,338
1448935740,1074.18,244
1448935800,1073.96,202
1448935860,1073.76,126
1448935920,1074.02,124
1448935980,1074.20,84
1448936040,1074.69,144
1448936100,1074.50,118
1448936160,1074.54,110
1448936220,1074.00,94
1448936280,1073.84,82
1448936340,1073.33,124
1448936400,1073.23,118
1448936460,1072.71,74
1448936520,1072.62,80
1448936580,1072.74,64
1448936640,1072.62,78
1448936700,1072.31,60
1448936760,1072.09,116
1448936820,1071.76,76
1448936880,1071.86,62
1448936940,1072.19,140
1448937000,1072.35,274
1448937060,1072.33,242
1448937120,1072.99,186
1448937180,1073.05,264
1448937240,1072.59,152
1448937300,1072.78,84
1448937360,1073.00,52
1448937420,1072.89,150
1448937480,1072.30,94
1448937540,1072.60,58
1448937600,1072.34,152
1448937660,1072.10,98
1448937720,1071.85,126
1448937780,1071.69,38
1448937840,1071.55,48
1448937900,1071.66,12
1448937960,1071.79,94
1448938020,1071.48,58
1448938080,1071.07,124
1448938140,1071.09,162
1448938200,1070.87,44
1448938260,1070.79,70
1448938320,1070.99,56
1448938380,1070.98,38
1448938440,1071.03,46
1448938500,1071.42,116
1448938560,1071.39,96
1448938620,1071.40,68
1448938680,1071.25,54
1448938740,1071.19,50
1448938800,1071.47,70
1448938860,1071.22,72
1448938920,1071.51,32
1448938980,1071.40,26
1448939040,1071.42,32
1448939100,1071.62,56
1448939160,1072.01,58
1448939220,1072.04,94
1448939280,1072.43,94
1448939340,1072.40,88
1448939400,1072.37,46
1448939460,1072.17,30
1448939520,1071.75,90
1448939580,1071.82,64
1448939640,1072.03,30
1448939700,1071.73,38
1448939760,1071.85,44
1448939820,1071.97,26
1448939880,1071.97,18
1448939940,1071.82,26
1448940000,1071.91,8
1448940060,1071.70,6
1448940120,1071.73,16
1448940180,1071.46,26
1448940240,1071.59,40
1448940300,1071.75,26
1448940360,1071.85,18
1448940420,1071.83,20
1448940480,1071.82,14
1448940540,1071.82,64
1448940600,1071.96,66
1448940660,1072.26,56
1448940720,1072.08,64
1448940780,1072.07,32
1448940840,1072.21,20
1448940900,1072.06,46
1448940960,1072.16,32
1448941020,1072.05,12
1448941080,1072.15,72
1448941140,1072.23,14
1448941200,1072.15,54
1448941260,1072.13,50
1448941320,1071.98,44
1448941380,1071.77,8
1448941440,1071.96,30
1448941500,1072.13,70
1448941560,1072.12,74
1448941620,1071.78,42
1448941680,1071.73,6
1448941740,1071.90,44
1448941800,1072.02,18
1448941860,1071.84,6
1448941920,1071.83,30
1448941980,1071.87,22
1448942040,1071.85,18
1448942100,1071.93,8
1448942160,1071.92,8
1448942220,1072.12,68
1448942280,1072.03,42
1448942340,1071.78,26
1448942400,1071.78,44
1448942460,1071.64,22
1448942520,1071.69,18
1448942580,1071.56,18
1448942640,1071.61,20
1448942700,1071.62,18
1448942760,1071.56,12
1448942820,1071.52,16
1448942880,1071.52,12
1448942940,1071.51,8
1448943000,1071.53,20
1448943060,1071.53,4
1448943120,1071.54,34
1448943180,1071.53,30
1448943240,1071.23,44
1448943300,1071.14,44
1448943360,1070.84,68
1448943420,1070.64,102
1448943480,1070.86,152
1448943540,1070.92,8
1448943600,1070.91,14
1448943660,1070.90,12
1448943720,1070.83,36
1448943780,1070.92,20
1448943840,1070.94,6
1448943900,1071.07,22
1448943960,1071.24,26
1448944020,1071.45,18
1448944080,1071.28,54
1448944140,1071.28,24
1448944200,1071.47,42
1448944260,1071.19,48
1448944320,1071.28,16
1448944380,1071.53,52
1448944440,1071.68,30
1448944500,1071.72,20
1448944560,1071.98,12
1448944620,1072.16,32
1448944680,1072.12,40
1448944740,1072.18,52
1448944800,1072.20,44
1448944860,1072.38,62
1448944920,1072.37,70
1448944980,1072.30,60
1448945040,1071.87,34
1448945100,1071.55,22
1448945160,1071.14,44
1448945220,1071.01,56
1448945280,1070.72,76
1448945340,1070.76,108
1448945400,1070.67,98
1448945460,1070.57,162
1448945520,1070.57,152
1448945580,1070.93,68
1448945640,1070.96,112
1448945700,1070.96,60
