timestamp_utc,close,tick_volume
1388620800,1205.19,70
1388620860,1205.55,34
1388620920,1205.45,6
1388620980,1205.25,14
1388621040,1205.06,24
1388621100,1205.05,2
1388621160,1205.15,8
1388621280,1205.14,2
1388621340,1205.25,10
1388621400,1205.15,4
1388621460,1205.14,6
1388621520,1204.95,10
1388621580,1204.95,4
1388621640,1205.05,4
1388621700,1205.15,4
1388621760,1205.45,10
1388621820,1205.65,4
1388621940,1205.65,16
1388622000,1205.60,18
1388622060,1205.55,4
1388622120,1205.65,10
1388622180,1205.35,24
1388622240,1205.35,6
1388622300,1205.35,8
1388622420,1205.35,4
1388622480,1205.25,2
1388622600,1205.15,4
1388622660,1205.14,2
1388622720,1205.15,8
1388622900,1205.35,6
1388622960,1205.15,6
1388623020,1205.15,10
1388623080,1205.05,10
1388623140,1205.15,2
1388623200,1205.14,2
1388623260,1205.25,4
1388623320,1205.36,4
1388623380,1205.45,4
1388623440,1205.35,8
1388623620,1205.15,4
1388623680,1205.25,2
1388623740,1205.35,2
1388623800,1205.29,4
1388623920,1205.25,6
1388623980,1205.25,10
1388624040,1205.26,10
1388624100,1205.35,4
1388624160,1205.87,36
1388624220,1206.15,36
1388624280,1206.59,26
1388624340,1207.05,66
1388624400,1209.83,296
1388624460,1209.44,128
1388624520,1209.53,100
1388624580,1210.43,110
1388624640,1210.04,104
1388624700,1210.25,60
1388624760,1210.83,106
1388624820,1210.35,80
1388624880,1210.23,80
1388624940,1210.53,78
1388625000,1210.53,74
1388625060,1211.84,114
1388625120,1213.01,122
1388625180,1212.67,128
1388625240,1212.83,74
1388625300,1213.66,118
1388625360,1213.11,136
1388625420,1211.81,172
1388625480,1211.64,98
1388625540,1211.45,134
1388625600,1211.88,144
1388625660,1211.71,102
1388625720,1211.92,96
1388625780,1212.07,32
1388625840,1212.14,76
1388625900,1212.25,118
1388625960,1212.72,106
1388626020,1213.61,62
1388626080,1212.76,142
1388626140,1213.13,80
1388626200,1213.64,160
1388626260,1213.64,110
1388626320,1213.84,126
1388626380,1213.71,108
1388626440,1213.64,92
1388626500,1213.45,62
1388626560,1212.71,70
1388626620,1213.06,96
1388626680,1212.64,50
1388626740,1212.84,96
1388626800,1212.94,66
1388626860,1213.34,70
1388626920,1213.26,44
1388626980,1212.29,64
1388627040,1212.53,64
1388627100,1212.36,46
1388627160,1212.21,38
1388627220,1212.27,38
1388627280,1212.37,28
1388627340,1212.07,30
1388627400,1212.02,22
1388627460,1211.94,20
1388627520,1212.57,34
1388627580,1212.34,30
1388627640,1212.34,12
1388627700,1212.34,54
1388627760,1212.42,34
1388627880,1212.32,18
1388627940,1212.27,14
1388628000,1212.36,42
1388628060,1212.37,30
1388628120,1212.24,18
1388628180,1212.27,22
1388628240,1212.17,12
1388628300,1212.17,12
1388628360,1212.37,20
1388628420,1212.54,36
1388628480,1212.94,98
1388628540,1212.47,64
1388628600,1212.46,28
1388628660,1212.44,46
1388628720,1212.23,22
1388628780,1212.33,26
1388628840,1212.33,12
1388628900,1212.27,20
1388628960,1212.38,2
1388629020,1212.57,12
1388629080,1212.64,18
1388629140,1213.04,34
1388629200,1213.17,14
1388629260,1213.09,30
1388629320,1213.15,6
1388629380,1212.97,22
1388629440,1212.84,8
1388629500,1212.04,56
1388629560,1212.93,46
