timestamp_utc,close,tick_volume
1435711500,1173.85,60
1435711560,1173.90,86
1435711620,1174.24,32
1435711680,1174.29,32
1435711740,1174.09,36
1435711800,1173.57,32
1435711860,1173.39,44
1435711920,1173.67,46
1435711980,1173.57,48
1435712040,1173.44,50
1435712100,1173.24,42
1435712160,1173.70,48
1435712220,1173.93,16
1435712280,1173.93,22
1435712340,1173.95,40
1435712400,1173.43,64
1435712460,1173.26,66
1435712520,1173.17,62
1435712580,1173.23,52
1435712640,1173.59,46
1435712700,1173.43,28
1435712760,1173.33,34
1435712820,1173.29,32
1435712880,1173.23,28
1435712940,1173.02,44
1435713000,1173.02,68
1435713060,1173.03,30
1435713120,1173.08,56
1435713180,1173.24,40
1435713240,1173.54,50
1435713300,1174.14,44
1435713360,1173.74,22
1435713420,1173.63,16
1435713480,1173.84,26
1435713540,1174.09,32
1435713600,1174.14,46
1435713660,1174.14,12
1435713720,1174.14,16
1435713780,1174.24,12
1435713840,1174.24,16
1435713900,1174.24,48
1435714020,1174.19,30
1435714080,1173.99,12
1435714140,1174.03,46
1435714200,1174.14,66
1435714260,1174.34,16
1435714320,1174.09,28
1435714380,1174.10,50
1435714440,1173.97,24
1435714500,1174.01,16
1435714560,1173.98,10
1435714620,1174.16,24
1435714680,1174.06,10
1435714740,1174.03,2
1435714800,1174.01,2
1435714860,1173.96,8
1435714920,1174.06,4
1435714980,1174.16,24
1435715040,1174.08,46
1435715100,1174.05,14
1435715160,1174.01,22
1435715220,1174.18,10
1435715280,1174.08,26
1435715340,1174.01,32
1435715400,1174.38,44
1435715460,1174.27,38
1435715520,1174.27,30
1435715580,1174.27,20
1435715640,1174.63,18
1435715700,1174.69,92
1435715760,1174.73,14
1435715820,1174.78,16
1435715880,1174.58,16
1435715940,1174.31,42
1435716000,1174.46,30
1435716060,1174.56,16
1435716120,1174.47,20
1435716180,1174.60,18
1435716240,1174.66,42
1435716300,1174.57,54
1435716360,1174.55,20
1435716420,1174.31,30
1435716480,1174.41,30
1435716540,1174.43,14
1435716600,1174.53,12
1435716660,1174.52,22
1435716720,1174.20,26
1435716780,1173.97,80
1435716840,1174.02,4
1435716900,1174.32,18
1435716960,1174.12,12
1435717020,1174.08,6
1435717080,1173.94,26
1435717140,1174.01,28
1435717200,1173.92,10
1435717260,1173.83,2
1435717380,1173.83,4
1435717500,1173.68,26
