timestamp_utc,close,tick_volume
1391382000,1243.45,134
1391382060,1243.45,38
1391382120,1243.25,72
1391382180,1243.65,48
1391382240,1243.75,26
1391382300,1243.99,26
1391382360,1243.75,14
1391382420,1243.35,16
1391382480,1243.55,12
1391382540,1243.45,12
1391382600,1243.35,12
1391382660,1243.35,4
1391382720,1243.45,20
1391382780,1243.55,2
1391382840,1243.55,4
1391382900,1243.35,8
1391382960,1242.98,16
1391383020,1242.65,24
1391383080,1242.65,20
1391383140,1242.15,60
1391383200,1242.35,6
1391383260,1242.25,24
1391383320,1242.45,24
1391383380,1242.55,20
1391383440,1242.65,2
1391383500,1242.55,4
1391383560,1242.65,6
1391383620,1242.58,8
1391383680,1242.65,8
1391383740,1242.59,2
1391383800,1242.58,10
1391383860,1242.75,8
1391383920,1242.57,4
1391383980,1242.55,8
1391384040,1242.49,16
1391384100,1242.58,6
1391384160,1242.48,8
1391384220,1242.48,8
1391384280,1242.58,6
1391384340,1242.75,10
1391384460,1242.85,12
1391384580,1242.75,4
1391384700,1243.15,14
1391384760,1243.33,8
1391384820,1243.65,20
1391384880,1243.35,14
1391384940,1242.95,18
1391385000,1243.05,16
1391385120,1243.05,4
1391385240,1243.15,2
1391385300,1243.35,6
1391385360,1243.48,22
1391385420,1243.95,18
1391385480,1244.05,32
1391385540,1243.75,18
1391385600,1243.45,44
1391385660,1243.38,34
1391385720,1242.95,32
1391385780,1243.05,12
1391385840,1242.75,16
1391385900,1242.65,26
1391385960,1242.95,54
1391386020,1243.15,20
1391386080,1242.95,22
1391386260,1242.85,4
1391386320,1242.85,6
1391386380,1242.85,30
1391386440,1242.95,16
1391386500,1243.05,12
1391386560,1243.35,24
1391386620,1244.15,22
1391386680,1243.75,28
1391386740,1243.75,30
1391386800,1243.65,10
1391386860,1243.65,6
1391386920,1243.55,16
1391386980,1243.85,16
1391387040,1243.79,20
1391387100,1243.67,8
1391387160,1243.65,2
1391387220,1243.85,18
1391387280,1243.85,12
1391387340,1243.95,4
1391387400,1243.75,18
1391387460,1243.65,4
1391387520,1243.75,14
1391387580,1243.75,16
1391387640,1243.65,18
1391387700,1243.55,16
1391387760,1243.58,10
1391387820,1243.65,10
1391387880,1243.65,6
1391387940,1243.60,14
1391388000,1243.65,2
1391388060,1243.70,6
1391388120,1243.65,2
1391388180,1243.65,4
1391388240,1243.40,16
1391388300,1243.65,16
1391388360,1243.76,34
1391388420,1244.25,18
1391388480,1244.65,34
1391388540,1244.80,42
1391388600,1245.45,68
1391388660,1245.10,54
1391388720,1244.92,24
1391388780,1244.90,6
1391388840,1244.95,4
1391388900,1244.85,14
1391388960,1244.70,16
1391389020,1244.55,6
1391389080,1244.50,10
1391389140,1244.55,12
1391389200,1245.25,46
1391389260,1245.45,18
1391389320,1245.15,22
1391389380,1245.10,6
1391389440,1245.00,10
1391389500,1245.05,10
1391389560,1244.95,4
1391389620,1244.85,28
1391389680,1244.70,26
1391389740,1244.40,22
1391389860,1244.60,18
1391389920,1244.45,12
1391389980,1244.35,12
1391390040,1244.50,18
1391390100,1244.50,22
1391390160,1244.60,8
1391390220,1244.25,14
1391390280,1244.45,20
1391390340,1244.40,10
1391390400,1244.25,36
1391390460,1244.25,8
1391390520,1244.15,4
1391390580,1243.85,10
1391390640,1243.85,6
1391390700,1243.75,38
1391390760,1243.75,14
1391390820,1243.75,10
1391390880,1243.75,4
1391390940,1243.80,16
1391391000,1243.80,28
1391391060,1243.65,28
1391391120,1243.75,12
1391391180,1243.76,18
1391391240,1243.91,14
1391391300,1244.11,14
1391391360,1244.33,12
1391391420,1244.36,12
1391391480,1244.26,4
1391391540,1244.26,32
1391391600,1244.55,20
1391391660,1244.41,20
1391391720,1244.61,48
1391391780,1244.26,34
1391391840,1244.41,18
1391391900,1244.56,40
1391392020,1244.36,8
1391392080,1244.36,4
1391392200,1244.51,10
1391392260,1244.56,4
1391392320,1244.56,8
1391392440,1244.56,70
1391392500,1244.61,6
1391392560,1244.66,4
1391392620,1244.61,6
1391392680,1244.75,22
1391392740,1244.85,14
1391392800,1244.85,40
1391392860,1244.75,10
1391392920,1244.85,2
1391393040,1244.85,4
1391393100,1244.95,8
1391393160,1245.05,8
1391393220,1245.00,2
1391393280,1244.85,22
1391393340,1244.85,16
1391393400,1244.75,20
1391393460,1244.55,6
1391393520,1244.75,18
1391393580,1244.62,4
1391393640,1244.50,14
1391393700,1244.52,2
1391393760,1244.50,2
1391393820,1244.50,8
1391393880,1244.50,4
1391394000,1244.45,4
1391394060,1244.60,10
1391394120,1244.50,4
1391394180,1244.60,4
1391394300,1244.75,4
1391394360,1244.85,4
1391394420,1244.70,8
1391394480,1244.85,10
1391394600,1244.75,20
1391394660,1244.70,18
1391394720,1244.75,8
1391394780,1244.75,4
1391394840,1244.85,8
1391394900,1244.85,4
1391394960,1244.95,6
1391395020,1245.35,8
1391395080,1245.40,44
1391395140,1245.25,22
1391395200,1245.25,22
1391395260,1245.10,4
1391395320,1245.10,4
1391395380,1245.05,16
1391395440,1245.15,10
1391395500,1245.15,22
1391395560,1245.18,16
1391395620,1245.25,2
1391395740,1244.98,24
1391395800,1245.18,18
1391395860,1245.08,8
1391396040,1245.15,8
1391396100,1245.25,2
1391396220,1245.17,10
1391396280,1245.05,10
1391396340,1244.95,10
1391396400,1244.85,32
1391396460,1244.85,34
1391396520,1244.83,2
1391396580,1244.75,8
1391396640,1244.65,24
1391396700,1244.64,18
1391396760,1244.75,22
1391396820,1244.65,4
1391396880,1244.85,8
1391396940,1244.75,6
1391397000,1244.75,8
1391397120,1244.79,8
1391397180,1244.75,8
1391397240,1244.68,12
1391397300,1244.40,20
1391397360,1244.05,16
1391397420,1244.05,4
1391397480,1244.15,4
1391397540,1244.19,22
1391397600,1244.19,4
1391397660,1244.29,6
1391397720,1244.49,14
1391397780,1244.55,2
1391397900,1244.65,8
1391397960,1244.65,6
1391398020,1244.75,2
1391398080,1244.85,18
1391398140,1244.95,12
1391398200,1244.89,40
1391398260,1245.05,18
1391398320,1244.79,44
1391398380,1244.54,22
1391398440,1244.44,14
1391398560,1244.59,12
1391398620,1244.54,6
1391398680,1244.64,14
1391398740,1244.54,8
1391398800,1244.69,18
1391398860,1244.64,6
1391398920,1244.59,6
1391398980,1244.59,4
1391399040,1244.59,6
1391399100,1244.44,10
1391399160,1244.49,14
1391399220,1244.03,14
1391399280,1244.09,12
1391399340,1244.09,10
1391399400,1244.19,8
1391399460,1244.19,4
1391399520,1244.09,2
1391399580,1244.14,10
1391399700,1244.09,2
1391399760,1244.24,10
1391399820,1244.24,4
1391399880,1244.14,2
1391399940,1244.19,24
1391400000,1243.84,28
1391400060,1243.84,24
1391400120,1243.84,8
1391400180,1243.75,12
1391400240,1243.73,10
1391400300,1243.68,16
1391400360,1243.63,12
1391400420,1243.84,10
1391400480,1243.83,6
1391400540,1244.04,14
1391400600,1244.13,14
1391400660,1244.14,2
1391400720,1244.14,12
1391400780,1244.20,22
1391400840,1244.05,4
1391400900,1243.95,12
1391401020,1243.89,12
1391401080,1243.74,6
1391401140,1243.79,2
1391401200,1243.69,8
1391401260,1243.74,2
1391401320,1243.94,10
1391401380,1243.79,4
1391401440,1243.79,6
1391401500,1243.74,10
1391401560,1243.73,2
1391401680,1243.73,4
1391401740,1243.93,12
1391401800,1243.98,12
1391401860,1244.08,10
1391401920,1244.28,14
1391401980,1244.43,18
1391402040,1244.63,24
1391402100,1244.67,10
1391402160,1244.53,22
1391402220,1244.43,4
1391402280,1244.43,4
1391402340,1244.48,4
1391402400,1244.53,2
1391402460,1244.67,16
1391402520,1244.57,14
1391402580,1244.73,14
1391402640,1244.93,6
1391402700,1245.03,12
1391402760,1244.87,32
1391402820,1244.93,12
1391402880,1244.83,4
1391402940,1244.83,10
1391403000,1244.85,16
1391403060,1244.85,4
1391403120,1244.75,4
1391403180,1244.75,14
1391403240,1244.75,4
1391403300,1244.63,6
1391403360,1244.73,2
1391403480,1244.73,12
1391403540,1244.73,18
1391403600,1244.53,28
1391403660,1245.05,18
1391403720,1244.95,2
1391403780,1244.95,10
1391403840,1245.05,10
1391403900,1245.25,16
1391403960,1245.25,30
1391404020,1245.35,8
1391404080,1245.21,24
1391404140,1245.15,30
1391404200,1245.25,28
1391404260,1245.17,20
1391404320,1245.22,16
1391404380,1245.17,22
1391404440,1244.97,8
1391404500,1245.07,6
1391404560,1245.07,8
1391404620,1245.17,12
1391404680,1245.07,6
1391404740,1245.17,8
1391404800,1245.07,22
1391404860,1245.07,4
1391404920,1245.27,10
1391404980,1245.37,4
1391405040,1245.56,12
1391405100,1245.51,2
1391405160,1245.55,6
1391405220,1245.85,12
1391405400,1245.75,16
1391405460,1245.54,32
1391405520,1245.49,16
1391405580,1245.49,16
1391405640,1245.45,6
1391405700,1245.49,20
1391405760,1245.39,20
1391405820,1245.39,14
1391405880,1245.49,4
1391405940,1245.39,6
1391406000,1245.55,4
1391406060,1245.75,6
1391406120,1245.79,2
1391406180,1245.79,6
1391406240,1245.65,18
1391406300,1245.38,58
1391406360,1245.38,10
1391406420,1245.38,8
1391406480,1245.45,10
1391406540,1245.25,28
1391406600,1245.45,12
1391406660,1245.35,8
1391406720,1245.45,8
1391406780,1245.75,10
1391406840,1245.75,16
1391406900,1245.59,12
1391406960,1245.65,16
1391407020,1245.75,22
1391407080,1245.85,6
1391407140,1246.05,24
1391407200,1245.68,38
1391407260,1245.75,14
1391407320,1245.58,32
1391407380,1245.48,12
1391407440,1245.58,54
1391407500,1245.55,16
1391407620,1245.79,24
1391407680,1245.85,28
1391407740,1245.99,20
1391407800,1246.09,44
1391407860,1246.05,34
1391407920,1246.05,22
1391407980,1245.95,10
1391408040,1246.05,32
1391408100,1246.05,16
1391408160,1246.45,30
1391408220,1246.55,56
1391408280,1246.55,42
1391408340,1246.65,6
1391408400,1246.35,22
1391408460,1246.45,8
1391408520,1246.35,4
1391408580,1246.35,6
1391408700,1246.45,8
1391408760,1246.73,38
1391408820,1246.95,34
1391408880,1246.93,56
1391408940,1246.94,20
1391409000,1247.13,40
1391409060,1246.94,36
1391409120,1246.93,16
1391409180,1246.93,4
1391409240,1246.95,22
1391409300,1246.85,16
1391409360,1246.83,8
1391409420,1246.83,14
1391409600,1246.93,22
1391409660,1247.03,4
1391409720,1247.03,10
1391409840,1246.93,4
1391409900,1246.73,6
1391409960,1246.53,16
1391410020,1246.73,18
1391410080,1246.53,18
1391410140,1246.59,10
1391410200,1246.61,4
1391410260,1246.56,14
1391410320,1246.47,4
1391410380,1246.52,12
1391410440,1246.27,10
1391410500,1246.26,8
1391410560,1246.31,18
1391410620,1246.26,12
1391410680,1246.09,8
1391410740,1246.09,6
1391410800,1246.09,62
1391410860,1245.94,6
1391410920,1245.82,56
1391410980,1245.93,18
1391411040,1245.75,28
1391411100,1245.65,24
1391411160,1245.85,32
1391411220,1245.80,18
1391411280,1245.43,26
1391411340,1245.06,30
1391411400,1245.25,36
1391411460,1245.35,32
1391411520,1245.40,18
1391411580,1245.25,60
1391411640,1244.71,68
1391411700,1244.71,24
1391411760,1244.66,30
1391411820,1244.76,22
1391411880,1244.51,22
1391411940,1244.71,26
1391412000,1244.56,8
1391412060,1244.36,24
1391412120,1244.51,36
1391412180,1244.51,30
1391412240,1244.46,2
1391412300,1244.16,32
1391412360,1244.26,14
1391412420,1244.16,28
1391412480,1244.22,48
1391412540,1244.26,10
1391412600,1244.21,24
1391412660,1244.26,12
1391412720,1244.12,22
1391412780,1244.12,26
1391412840,1244.17,32
1391412900,1243.41,84
1391412960,1243.86,30
1391413020,1244.01,22
1391413080,1243.97,14
1391413140,1243.76,24
1391413200,1243.41,38
1391413260,1243.30,60
1391413320,1243.25,48
1391413380,1243.35,72
1391413440,1243.05,28
1391413500,1242.32,90
1391413560,1242.30,44
1391413620,1242.93,86
1391413680,1242.70,96
1391413740,1242.50,84
1391413800,1242.30,66
1391413860,1242.40,40
1391413920,1242.45,16
1391413980,1242.60,78
1391414040,1243.05,44
1391414100,1242.59,36
1391414160,1242.74,18
1391414220,1242.44,22
1391414280,1242.66,42
1391414340,1241.71,100
1391414400,1242.03,112
1391414460,1242.53,74
1391414520,1242.55,52
1391414580,1242.65,26
1391414640,1242.81,42
1391414700,1242.97,46
1391414760,1243.35,64
1391414820,1243.31,68
1391414880,1242.97,40
1391414940,1243.22,32
1391415000,1243.12,24
1391415060,1243.55,46
1391415120,1243.31,46
1391415180,1243.21,16
1391415240,1243.11,24
1391415300,1243.10,28
1391415360,1243.00,10
1391415420,1243.00,22
1391415480,1243.15,48
1391415540,1243.00,46
1391415600,1242.95,22
1391415660,1243.24,56
1391415720,1243.30,44
1391415780,1243.14,32
1391415840,1242.90,22
1391415900,1242.61,26
1391415960,1242.89,24
1391416020,1242.43,36
1391416080,1242.14,66
1391416140,1242.10,106
1391416200,1241.94,30
1391416260,1241.99,52
1391416320,1241.59,98
1391416380,1241.34,128
1391416440,1241.36,118
1391416500,1241.63,58
1391416560,1241.84,52
1391416620,1241.94,42
1391416680,1242.14,20
