timestamp_utc,close,tick_volume
1427846400,1184.16,98
1427846460,1184.26,26
1427846520,1184.11,8
1427846580,1184.21,20
1427846640,1184.19,46
1427846700,1184.19,14
1427846760,1184.64,14
1427846820,1184.59,14
1427846880,1184.54,10
1427846940,1184.45,10
1427847000,1184.52,34
1427847060,1184.56,30
1427847120,1184.51,36
1427847180,1184.36,30
1427847240,1184.54,58
1427847300,1184.51,22
1427847360,1184.71,44
1427847420,1184.81,2
1427847480,1184.61,26
1427847540,1184.67,6
1427847600,1184.80,8
1427847660,1184.91,10
1427847720,1184.71,12
1427847780,1184.81,18
1427847840,1185.02,14
1427847900,1185.11,6
1427847960,1185.11,10
1427848020,1185.01,10
1427848140,1184.91,4
1427848200,1184.91,4
1427848260,1185.01,4
1427848320,1185.01,48
1427848380,1185.06,18
1427848440,1185.11,6
1427848500,1185.31,8
1427848560,1185.51,12
1427848620,1185.46,22
1427848680,1185.41,14
1427848740,1185.31,8
1427848800,1185.31,4
1427848860,1185.21,10
1427848920,1185.26,2
1427848980,1185.11,10
1427849040,1185.01,24
1427849100,1184.72,22
1427849160,1184.91,30
1427849220,1185.01,2
1427849280,1184.96,12
1427849340,1185.01,18
1427849400,1185.11,8
1427849460,1184.81,22
1427849520,1184.71,6
1427849580,1184.71,6
1427849640,1184.66,22
1427849700,1184.76,74
1427849760,1185.61,16
1427849820,1185.64,106
1427849880,1186.14,54
1427849940,1186.51,64
1427850000,1186.99,108
1427850060,1186.89,90
1427850120,1186.86,62
1427850180,1186.91,68
1427850240,1187.31,64
1427850300,1187.76,116
1427850360,1187.20,98
1427850420,1187.80,158
1427850480,1187.64,102
1427850540,1188.16,58
1427850600,1188.14,80
1427850660,1187.94,42
1427850720,1187.51,32
1427850780,1187.20,78
1427850840,1186.93,92
1427850900,1186.96,52
1427850960,1186.81,40
1427851020,1186.21,40
1427851080,1186.51,30
1427851140,1186.30,58
1427851200,1186.71,66
1427851260,1186.81,42
1427851320,1187.01,16
1427851380,1187.30,22
1427851440,1187.31,46
1427851500,1187.21,22
1427851560,1186.46,82
1427851620,1186.57,62
1427851680,1186.76,40
1427851740,1186.66,24
1427851800,1186.41,44
1427851860,1186.11,86
1427851920,1186.09,42
1427851980,1186.01,18
1427852040,1186.01,30
1427852100,1186.21,40
1427852160,1186.21,14
1427852220,1186.57,44
1427852280,1186.52,30
1427852340,1186.41,54
1427852400,1186.52,48
1427852460,1186.30,66
1427852520,1186.30,36
1427852580,1186.40,42
1427852640,1186.09,42
1427852700,1186.19,6
1427852760,1185.99,16
1427852820,1185.93,62
1427852880,1185.93,54
1427852940,1186.09,18
1427853000,1186.09,8
1427853060,1186.11,28
1427853120,1186.49,26
1427853180,1186.69,60
1427853240,1186.69,52
1427853300,1186.88,44
1427853360,1186.78,62
1427853420,1186.81,54
1427853480,1186.88,14
1427853540,1187.08,42
1427853600,1187.28,22
1427853660,1187.48,38
1427853720,1187.38,52
1427853780,1187.18,64
1427853840,1187.18,20
1427853900,1186.98,58
1427854020,1187.11,18
1427854080,1187.18,20
1427854140,1187.18,6
1427854200,1186.98,10
1427854260,1186.81,18
1427854320,1186.88,34
1427854380,1186.88,36
1427854440,1186.88,10
1427854500,1187.21,78
1427854560,1187.27,4
1427854620,1187.26,20
1427854680,1187.15,16
1427854740,1187.25,16
1427854800,1187.15,24
1427854860,1186.71,38
1427854920,1186.76,62
1427854980,1187.16,56
1427855040,1187.26,32
1427855100,1187.38,42
1427855160,1187.48,24
1427855220,1187.58,34
1427855280,1187.77,44
1427855340,1187.58,50
1427855400,1187.67,70
1427855460,1187.48,24
1427855520,1187.48,26
1427855580,1187.50,18
