timestamp_utc,close,tick_volume
1354492800,1714.94,216
1354492860,1714.95,140
1354492920,1715.36,108
1354492980,1715.26,96
1354493040,1715.06,96
1354493100,1715.24,24
1354493160,1714.93,48
1354493220,1715.35,36
1354493280,1715.77,58
1354493340,1715.83,46
1354493400,1715.67,46
1354493460,1715.76,50
1354493520,1715.80,52
1354493580,1715.74,18
1354493640,1715.63,44
1354493700,1715.65,52
1354493760,1715.77,36
1354493820,1715.73,64
1354493880,1715.86,44
1354493940,1715.77,22
1354494000,1715.57,58
1354494060,1715.47,62
1354494120,1715.40,38
1354494180,1715.33,66
1354494240,1715.33,38
1354494300,1715.45,22
1354494360,1715.32,28
1354494420,1715.25,32
1354494480,1715.14,14
1354494540,1715.23,22
1354494600,1715.26,42
1354494660,1715.23,18
1354494720,1715.24,24
1354494780,1715.24,20
1354494840,1715.27,34
1354494900,1715.19,36
1354494960,1715.11,28
1354495020,1715.13,42
1354495080,1715.15,32
1354495140,1715.09,24
1354495200,1715.16,40
1354495260,1715.17,22
1354495320,1715.16,8
1354495380,1715.40,28
1354495440,1715.58,54
1354495500,1715.95,32
1354495560,1716.20,54
1354495620,1716.30,34
1354495680,1716.36,66
1354495740,1716.63,56
1354495800,1716.61,154
1354495860,1716.58,84
1354495920,1716.64,56
1354495980,1716.58,44
1354496040,1716.92,70
1354496100,1716.71,106
1354496160,1716.72,16
1354496220,1716.75,28
1354496280,1716.69,38
1354496340,1716.57,22
1354496400,1716.21,204
1354496460,1716.84,96
1354496520,1716.75,82
1354496580,1716.78,102
1354496640,1716.82,34
1354496700,1716.78,26
1354496760,1716.85,16
1354496820,1716.87,18
1354496880,1716.89,16
1354496940,1716.99,56
1354497000,1716.82,42
1354497060,1716.64,68
1354497120,1716.79,56
1354497180,1716.65,50
1354497240,1716.72,64
1354497300,1716.92,54
1354497360,1717.01,34
1354497420,1717.04,24
1354497480,1717.06,22
1354497540,1717.11,32
1354497600,1717.18,44
1354497660,1717.15,42
1354497720,1717.13,12
1354497780,1717.12,12
1354497840,1717.15,46
1354497900,1717.40,48
1354497960,1717.31,24
1354498020,1717.29,22
1354498080,1717.35,14
1354498140,1717.09,36
1354498200,1716.82,152
1354498260,1716.99,32
1354498320,1716.98,110
1354498380,1717.16,34
1354498440,1717.34,52
1354498500,1717.29,38
1354498560,1717.49,18
1354498620,1717.43,26
1354498680,1717.30,40
1354498740,1717.23,60
1354498800,1716.95,76
1354498860,1716.90,98
1354498920,1716.89,46
1354498980,1716.44,86
1354499040,1716.68,102
1354499100,1717.08,62
1354499160,1716.92,42
1354499220,1716.96,14
1354499280,1717.28,42
1354499340,1717.32,68
1354499400,1717.06,54
1354499460,1717.23,80
1354499520,1717.41,66
1354499580,1717.59,80
1354499640,1717.37,88
1354499700,1717.44,68
1354499760,1717.43,68
1354499820,1717.91,108
1354499880,1717.93,66
1354499940,1718.10,158
1354500000,1718.06,168
1354500060,1717.68,192
1354500120,1717.40,140
1354500180,1716.86,174
1354500240,1716.84,154
1354500300,1717.28,106
1354500360,1717.41,88
1354500420,1717.31,80
1354500480,1717.06,74
1354500540,1717.26,50
1354500600,1717.12,38
1354500660,1716.90,76
1354500720,1716.39,114
1354500780,1716.46,80
1354500840,1716.44,34
1354500900,1716.45,48
1354500960,1716.26,116
1354501020,1716.20,156
1354501080,1716.37,120
1354501140,1716.85,134
1354501200,1716.88,90
1354501260,1716.91,80
1354501320,1716.82,74
1354501380,1717.08,86
1354501440,1717.32,86
1354501500,1717.39,46
1354501560,1717.43,78
1354501620,1717.43,48
1354501680,1717.03,112
1354501740,1717.45,80
1354501800,1717.70,116
1354501860,1718.03,56
1354501920,1717.71,80
1354501980,1717.69,24
1354502040,1717.65,42
1354502100,1717.68,46
1354502160,1717.73,62
1354502220,1717.66,40
1354502280,1718.00,52
1354502340,1717.74,66
1354502400,1717.73,62
1354502460,1717.85,68
1354502520,1718.11,58
1354502580,1717.74,58
1354502640,1717.77,38
1354502700,1718.05,62
1354502760,1718.10,64
1354502820,1718.35,78
1354502880,1718.40,72
1354502940,1718.54,114
1354503000,1718.60,100
1354503060,1719.57,204
1354503120,1719.58,166
1354503180,1720.00,122
1354503240,1720.28,92
1354503300,1720.09,106
1354503360,1720.25,150
1354503420,1720.37,120
1354503480,1719.95,112
1354503540,1719.73,154
1354503600,1719.72,114
1354503660,1719.44,58
1354503720,1719.22,70
1354503780,1718.98,110
1354503840,1719.36,78
1354503900,1719.31,52
1354503960,1719.52,50
1354504020,1719.62,46
1354504080,1719.92,88
1354504140,1719.81,78
1354504200,1719.78,66
1354504260,1719.98,38
1354504320,1719.86,40
1354504380,1719.75,48
1354504440,1719.54,62
1354504500,1719.52,70
1354504560,1719.61,56
1354504620,1719.56,18
1354504680,1719.26,44
1354504740,1719.21,56
1354504800,1719.33,88
1354504860,1719.34,60
1354504920,1719.48,38
1354504980,1719.60,24
1354505040,1719.68,28
1354505100,1719.71,16
1354505160,1719.70,14
1354505220,1719.55,36
1354505280,1719.85,36
1354505340,1719.92,30
1354505400,1719.95,54
1354505460,1720.28,86
1354505520,1720.18,70
1354505580,1719.76,98
1354505640,1719.68,32
1354505700,1720.01,62
1354505760,1719.76,56
1354505820,1719.82,46
1354505880,1719.60,56
1354505940,1719.51,76
1354506000,1719.72,50
1354506060,1719.59,32
1354506120,1719.78,38
1354506180,1719.58,36
1354506240,1719.76,34
1354506300,1719.31,52
1354506360,1719.38,70
1354506420,1719.24,58
1354506480,1719.44,78
1354506540,1719.16,86
1354506600,1719.16,90
1354506660,1719.17,94
1354506720,1719.62,92
1354506780,1719.30,138
1354506840,1719.51,84
1354506900,1719.28,70
1354506960,1719.25,86
1354507020,1719.20,126
1354507080,1718.98,114
1354507140,1718.65,42
1354507200,1718.88,90
1354507260,1718.52,52
1354507320,1718.50,78
1354507380,1718.50,54
1354507440,1718.52,42
1354507500,1718.61,88
1354507560,1718.50,54
1354507620,1718.55,16
1354507680,1718.54,14
1354507740,1718.35,60
