timestamp_utc,close,tick_volume
1404172800,1326.01,38
1404172860,1325.86,24
1404172920,1325.63,16
1404172980,1325.59,32
1404173040,1325.86,22
1404173100,1325.56,20
1404173160,1325.66,8
1404173220,1325.56,14
1404173280,1325.66,2
1404173340,1325.86,16
1404173400,1325.69,6
1404173460,1325.76,6
1404173520,1325.86,4
1404173700,1325.79,6
1404173760,1325.76,28
1404173820,1325.86,26
1404173880,1325.94,12
1404173940,1325.94,6
1404174000,1325.96,8
1404174060,1326.46,26
1404174120,1326.65,8
1404174180,1326.55,18
1404174240,1326.36,22
1404174300,1326.76,22
1404174360,1326.76,30
1404174420,1326.41,38
1404174480,1326.24,22
1404174540,1325.84,36
1404174600,1325.84,16
1404174660,1325.74,20
1404174840,1325.74,28
1404174900,1325.64,4
1404175020,1325.84,18
1404175080,1325.64,22
1404175140,1325.74,12
1404175200,1325.64,14
1404175260,1325.74,6
1404175320,1325.64,4
1404175380,1325.64,4
1404175440,1325.89,10
1404175500,1326.14,12
1404175560,1325.89,24
1404175620,1325.89,28
1404175680,1325.94,22
1404175740,1326.04,16
1404175800,1326.04,18
1404175860,1325.94,16
1404175920,1326.04,22
1404175980,1326.04,4
1404176040,1325.94,4
1404176100,1325.84,8
1404176160,1326.24,12
1404176220,1326.24,30
1404176280,1326.14,8
1404176340,1325.94,32
1404176400,1326.74,106
1404176460,1327.24,56
1404176520,1328.28,146
1404176580,1328.22,158
1404176640,1332.09,318
1404176700,1331.30,328
1404176760,1330.72,208
1404176820,1329.81,150
1404176880,1329.67,150
1404176940,1330.06,122
1404177000,1329.74,74
1404177060,1329.44,66
1404177120,1329.44,52
1404177180,1329.24,60
1404177240,1329.34,38
1404177300,1329.44,32
1404177360,1329.39,36
1404177420,1328.88,98
1404177480,1328.94,58
1404177540,1329.03,56
1404177600,1329.13,32
1404177660,1329.12,48
1404177720,1327.89,208
1404177780,1327.24,216
1404177840,1326.44,196
1404177900,1326.41,170
1404177960,1326.49,128
1404178020,1326.01,108
1404178080,1325.14,186
1404178140,1325.64,88
1404178200,1326.09,36
1404178260,1326.44,74
1404178320,1326.59,14
1404178380,1326.58,58
